Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,NWST,64,LAMAR,85,L,0.0,,0.0,
2017,NWST,85,SELA,71,W,0.0,,0.0,
2017,NWST,78,MCNEE,65,W,0.0,,0.0,
2017,SAMHO,77,NWST,68,L,0.0,,0.0,
2017,NICHL,81,NWST,86,W,0.0,,0.0,
2017,NWST,82,TEXCC,99,L,0.0,,0.0,
2017,NWST,80,INCAR,84,L,0.0,,0.0,
2016,NWST,91,SELA,76,W,0.0,,0.0,
2016,NWST,88,NICHL,80,W,0.0,,0.0,
2016,NWST,74,MCNEE,75,L,0.0,,0.0,
2016,NWST,79,TEXCC,89,L,0.0,,0.0,
2016,NWST,82,LAMAR,86,L,0.0,,0.0,
2016,NWST,72,ABILE,87,L,0.0,,0.0,
2016,NWST,56,INCAR,70,L,0.0,,0.0,
2016,NWST,79,SAMHO,94,L,0.0,,0.0,
2016,HOUBPT,99,NWST,73,L,0.0,,0.0,
2015,NWST,88,SELA,73,W,0.0,,0.0,
2015,NICHL,51,NWST,80,W,0.0,,0.0,
2015,MCNEE,67,NWST,93,W,0.0,,0.0,
2015,NWST,76,TEXCC,88,L,0.0,,0.0,
2015,LAMAR,84,NWST,96,W,0.0,,0.0,
2015,ABILE,95,NWST,81,L,0.0,,0.0,
2017,NWST,59,MISST,65,L,-11.0,W,149.0,U
2017,MIZZU,84,NWST,60,L,0.0,,0.0,
2017,LSUALX,69,NWST,82,W,0.0,,0.0,
2017,LETRNO,87,NWST,92,W,0.0,,0.0,
2017,NWST,61,OKLA,97,L,0.0,,0.0,
2017,NWST,44,TEXAM,72,L,-21.0,L,159.0,U
2016,NWST,81,AUBRN,119,L,-16.0,L,156.5,O
2016,LACOL,80,NWST,86,W,0.0,,0.0,
2016,NWST,42,ARIZ,61,L,-29.0,W,164.5,U
2016,ULMON,80,NWST,64,L,0.0,,0.0,
2016,LSUALX,99,NWST,97,L,0.0,,0.0,
2016,NWST,76,MISS,90,L,0.0,,0.0,
2015,MOVALL,76,NWST,87,W,0.0,,0.0,
2015,NWST,64,TEXTK,75,L,0.0,,0.0,
2015,NWST,68,OKLA,90,L,0.0,,0.0,
2015,NWST,89,LSUALX,79,W,0.0,,0.0,
2015,LYON,64,NWST,75,W,0.0,,0.0,
2015,NWST,68,TEXAM,109,L,-11.5,L,150.5,O
2014,NIAGR,100,NWST,107,W,0.0,,0.0,
2014,NWST,74,ULLAF,105,L,0.0,,0.0,
2014,ULMON,84,NWST,80,L,0.0,,0.0,
2014,NWST,74,LSU,88,L,0.0,,0.0,
2014,NWST,111,AUBRN,92,W,0.0,,0.0,
2017,MCNEE,79,NWST,72,L,0.0,,0.0,
2017,LACOL,66,NWST,86,W,0.0,,0.0,
2017,NWST,93,RICE,100,L,0.0,,0.0,
2017,NWST,68,ULMON,64,W,0.0,,0.0,
2017,NWST,79,UTEP,67,W,0.0,,0.0,
2017,LSUSHR,74,NWST,88,W,0.0,,0.0,
2016,NWST,92,CENTY,69,W,0.0,,0.0,
2016,MOVALL,79,NWST,105,W,0.0,,0.0,
2016,NWST,62,BAYLR,75,L,0.0,,0.0,
2016,NWST,78,ARK,117,L,0.0,,0.0,
2015,LACOL,68,NWST,94,W,0.0,,0.0,
2015,NWST,92,ARK,100,L,-22.5,W,171.5,O
2015,ULLAF,85,NWST,89,W,0.0,,0.0,
2015,NWST,74,ULMON,82,L,0.0,,0.0,
2015,LATEC,99,NWST,88,L,0.0,,0.0,
2014,NWST,74,UTEP,84,L,0.0,,0.0,
2014,NWST,84,BAYLR,91,L,0.0,,0.0,
2014,LACOL,76,NWST,116,W,0.0,,0.0,
2014,NWST,71,LATEC,93,L,0.0,,0.0,
2014,NWST,76,MEMPH,96,L,0.0,,0.0,
2013,LETRNO,52,NWST,102,W,0.0,,0.0,
2013,NWST,61,ARK,79,L,0.0,,0.0,
2013,MOVALL,78,NWST,95,W,0.0,,0.0,
2013,LATEC,83,NWST,89,W,0.0,,0.0,
2017,NEWOR,82,NWST,83,W,0.0,,0.0,
2017,LAMAR,88,NWST,68,L,0.0,,0.0,
2017,NWST,80,NICHL,78,W,0.0,,0.0,
2017,SELA,73,NWST,66,L,0.0,,0.0,
2017,NWST,72,ABILE,76,L,0.0,,0.0,
2017,HOUBPT,86,NWST,69,L,0.0,,0.0,
2017,SFA,75,NWST,73,L,0.0,,0.0,
2017,NWST,97,C.ARK,107,L,0.0,,0.0,
2016,NWST,82,SELA,84,L,0.0,,0.0,
2016,NICHL,67,NWST,81,W,0.0,,0.0,
2016,NEWOR,102,NWST,99,L,0.0,,0.0,
2016,C.ARK,107,NWST,94,L,0.0,,0.0,
2016,MCNEE,78,NWST,87,W,0.0,,0.0,
2016,NWST,72,SFA,83,L,0.0,,0.0,
2016,C.ARK,75,NWST,91,W,0.0,,0.0,
2015,NWST,79,NICHL,57,W,0.0,,0.0,
2015,NWST,87,NEWOR,84,W,0.0,,0.0,
2015,C.ARK,70,NWST,86,W,0.0,,0.0,
2015,NWST,75,MCNEE,72,W,0.0,,0.0,
2015,SFA,93,NWST,82,L,0.0,,0.0,
2015,NWST,110,C.ARK,108,W,0.0,,0.0,
2014,NWST,88,SELA,83,W,0.0,,0.0,
2014,NWST,68,SFA,70,L,0.0,,0.0,
2017,C.ARK,83,NWST,97,W,0.0,,0.0,
2017,NWST,72,SFA,67,W,0.0,,0.0,
2016,NWST,86,NEWOR,97,L,0.0,,0.0,
2016,SFA,95,NWST,55,L,0.0,,0.0,
2015,TNMAR,104,NWST,79,L,-2.5,L,176.0,O
2015,NWST,79,SFA,91,L,-13.0,W,170.0,P
2015,MCNEE,89,NWST,96,W,-7.0,P,161.0,O
2015,NEWOR,78,NWST,88,W,0.0,,0.0,
2015,NWST,66,SFA,92,L,0.0,,0.0,
2015,SELA,79,NWST,92,W,0.0,,0.0,
2014,NWST,78,SFA,85,L,-8.0,W,157.5,O
2014,NICHL,72,NWST,88,W,-10.0,W,159.0,O
2014,ORALR,82,NWST,88,W,0.0,,0.0,
2014,C.ARK,102,NWST,119,W,0.0,,0.0,
2014,NWST,84,NEWOR,71,W,0.0,,0.0,
2013,NWST,47,FLA,79,L,-20.0,L,141.5,U
2013,NWST,68,SFA,66,W,-5.0,W,123.0,O
2013,SAMHO,52,NWST,55,W,-8.0,L,138.0,U
2013,SAMHO,73,NWST,84,W,0.0,,0.0,
2013,TEXCC,51,NWST,66,W,0.0,,0.0,
2013,NWST,63,SFA,64,L,0.0,,0.0,
2012,NWST,69,LAMAR,76,L,-9.0,W,143.5,O
2012,NWST,52,SFA,62,L,0.0,,0.0,
2011,TEXSA,97,NWST,96,L,+1.5,W,143.0,O
2011,SFA,65,NWST,70,W,0.0,,0.0,
2011,NWST,81,NICHL,83,L,0.0,,0.0,
2010,NWST,77,SELA,86,L,0.0,,0.0,
2010,SAMHO,103,NWST,75,L,0.0,,0.0,
2009,SELA,79,NWST,69,L,0.0,,0.0,
