Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,PORTL,55,STMAR,72,L,-23.0,W,140.5,U
Jan 25 2018,GONZG,95,PORTL,79,L,+22.0,W,144.5,O
Jan 20 2018,PORTL,72,LOYMA,65,W,-7.0,W,143.5,U
Jan 18 2018,PORTL,55,SD,49,W,-13.0,W,136.0,U
Jan 13 2018,PACIF,66,PORTL,54,L,+3.5,L,139.0,U
Jan 11 2018,PORTL,57,GONZG,103,L,-30.0,L,149.0,O
Jan 6 2018,PORTL,68,SACLA,70,L,-7.5,W,135.0,O
Jan 4 2018,SD,0,PORTL,74,W,0.0,,0.0,
Nov 30 2017,MULTU,65,PORTL,112,W,0.0,,0.0,
Nov 26 2017,PORTL,69,DPAUL,82,L,-9.0,L,145.0,O
Nov 24 2017,PORTL,71,OKLA,93,L,-23.0,W,156.0,O
Nov 23 2017,PORTL,78,UNC,102,L,-26.5,W,157.5,O
Nov 19 2017,ORTECH,59,PORTL,86,W,0.0,,0.0,
Nov 14 2017,WALLA,52,PORTL,89,W,0.0,,0.0,
Nov 11 2017,PORST,80,PORTL,75,L,+1.5,L,158.5,U
Dec 30 2017,SF,84,PORTL,61,L,+5.0,L,135.5,O
Dec 28 2017,PORTL,45,BYU,69,L,-18.0,L,143.0,U
Dec 21 2017,PORTL,80,SACRA,75,W,+1.5,W,136.0,O
Dec 19 2017,HARTF,67,PORTL,78,W,0.0,,0.0,
Dec 16 2017,PORTL,76,SEATT,89,L,0.0,,0.0,
Dec 9 2017,SJ.ST,55,PORTL,64,W,-3.5,W,141.0,U
Dec 6 2017,FULLR,76,PORTL,66,L,+1.0,L,135.0,O
Dec 3 2017,PORTL,54,BOISE,77,L,-19.0,L,142.5,U
Feb 24 2018,PORTL,64,PEPPR,75,L,-3.5,L,142.5,U
Feb 22 2018,BYU,72,PORTL,60,L,+10.5,L,138.0,U
Feb 17 2018,STMAR,73,PORTL,61,L,+14.5,W,135.5,U
Feb 15 2018,SACLA,81,PORTL,72,L,-2.0,L,133.0,O
Feb 10 2018,PORTL,58,PACIF,60,L,-10.0,W,137.5,U
Feb 8 2018,PORTL,63,SF,65,L,-10.5,W,133.5,U
Feb 3 2018,LOYMA,66,PORTL,68,W,-2.0,P,143.5,U
Feb 1 2018,PEPPR,76,PORTL,85,W,-3.5,W,144.0,O
Mar 2 2018,PORTL,72,LOYMA,78,L,-3.5,L,139.5,O
