Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2018,INDY,56,OHIOS,71,W,-10.0,W,140.0,U
Jan 25 2018,PENST,82,OHIOS,79,L,-10.0,L,139.5,O
Jan 22 2018,NEBRS,59,OHIOS,64,W,-11.5,L,138.5,U
Jan 20 2018,OHIOS,67,MINN,49,W,+9.0,W,146.5,U
Jan 17 2018,OHIOS,71,NWEST,65,W,+3.5,W,138.0,U
Jan 14 2018,OHIOS,68,RUTGR,46,W,+6.0,W,136.0,U
Jan 11 2018,MARYL,69,OHIOS,91,W,-5.0,W,145.0,O
Jan 7 2018,MICHS,64,OHIOS,80,W,+6.5,W,144.5,U
Jan 4 2018,OHIOS,92,IOWA,81,W,+1.5,W,151.5,O
Nov 29 2017,CLEMS,79,OHIOS,65,L,-5.5,L,140.0,O
Nov 26 2017,BUTLR,67,OHIOS,66,L,-1.0,L,142.0,U
Nov 24 2017,STANF,71,OHIOS,79,W,-3.5,W,151.5,U
Nov 24 2017,OHIOS,59,GONZG,86,L,-5.0,L,150.5,U
Nov 19 2017,NEAST,55,OHIOS,80,W,-11.0,W,143.0,U
Nov 16 2017,TEXSO,64,OHIOS,82,W,-19.5,L,151.5,U
Nov 12 2017,RADFD,72,OHIOS,82,W,0.0,,0.0,
Nov 10 2017,ROBMO,64,OHIOS,95,W,0.0,,0.0,
Dec 30 2017,MIAOH,59,OHIOS,72,W,-22.5,L,140.0,U
Dec 23 2017,OHIOS,72,UNC,86,L,-7.5,L,153.5,O
Dec 19 2017,CITDL,65,OHIOS,94,W,-31.5,L,176.5,U
Dec 16 2017,APPST,67,OHIOS,80,W,-16.0,L,153.0,U
Dec 9 2017,W&M,62,OHIOS,97,W,-17.5,W,160.0,U
Dec 4 2017,MICH,62,OHIOS,71,W,-2.0,W,134.5,U
Dec 2 2017,OHIOS,83,WISCN,58,W,-8.5,W,134.5,O
Feb 23 2018,OHIOS,80,INDY,78,W,+2.5,L,139.0,O
Feb 20 2018,RUTGR,52,OHIOS,79,W,-14.0,W,129.5,O
Feb 18 2018,OHIOS,62,MICH,74,L,-3.5,L,131.5,O
Feb 15 2018,OHIOS,56,PENST,79,L,-2.0,L,138.0,U
Feb 10 2018,IOWA,64,OHIOS,82,W,-14.0,W,151.5,U
Feb 7 2018,OHIOS,64,PURDU,63,W,-10.0,W,146.0,U
Feb 4 2018,ILL,67,OHIOS,75,W,-13.0,L,144.0,U
Mar 2 2018,PENST,69,OHIOS,68,L,-5.0,L,139.5,U
