Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2017,WRIGH,88,ILCHI,86,L,+3.0,W,144.0,O
Jan 27 2017,N.KENT,79,ILCHI,62,L,-1.5,L,147.5,U
Jan 22 2017,ILCHI,65,VALPO,96,L,-13.5,L,144.5,O
Jan 17 2017,WISML,57,ILCHI,71,W,-4.5,W,136.5,U
Jan 14 2017,ILCHI,92,YOUNG,89,W,0.0,W,155.0,O
Jan 12 2017,ILCHI,59,CLEST,54,W,-5.0,W,138.5,U
Jan 8 2017,OAKLN,58,ILCHI,57,L,+9.0,W,152.5,U
Jan 6 2017,DETRT,64,ILCHI,78,W,-7.0,W,156.0,U
Jan 30 2016,CLEST,70,ILCHI,72,W,+3.5,W,134.0,O
Jan 28 2016,YOUNG,82,ILCHI,78,L,+3.0,L,151.0,O
Jan 24 2016,ILCHI,66,WRIGH,80,L,-18.0,W,130.5,O
Jan 22 2016,ILCHI,69,N.KENT,82,L,-12.5,L,135.0,O
Jan 18 2016,ILCHI,53,CLEST,70,L,-10.5,L,132.5,U
Jan 16 2016,WISML,87,ILCHI,62,L,+11.5,L,138.0,O
Jan 14 2016,WISGB,78,ILCHI,76,L,+13.0,W,159.0,U
Jan 10 2016,ILCHI,61,OAKLN,86,L,-21.0,L,165.5,U
Jan 8 2016,ILCHI,69,DETRT,87,L,-16.5,L,160.0,U
Jan 2 2016,ILCHI,47,VALPO,75,L,-25.5,L,134.5,U
Jan 31 2015,VALPO,70,ILCHI,65,L,+10.0,W,129.0,O
Jan 29 2015,ILCHI,65,WISML,71,L,-7.5,W,132.5,O
Jan 24 2015,ILCHI,64,YOUNG,77,L,-5.0,L,143.0,U
Jan 20 2015,ILCHI,55,WISGB,78,L,-17.5,L,131.5,O
Nov 30 2016,CHIST,58,ILCHI,74,W,0.0,,0.0,
Nov 26 2016,ILCHI,81,N.ILL,92,L,-7.0,L,145.5,O
Nov 25 2016,CALPO,71,ILCHI,84,W,+4.5,W,156.5,U
Nov 23 2016,ELON,91,ILCHI,80,L,+7.0,L,165.0,O
Nov 19 2016,TRINCH,66,ILCHI,102,W,-15.5,W,155.5,O
Nov 16 2016,TEXSA,78,ILCHI,86,W,-7.5,W,156.0,O
Nov 11 2016,ILCHI,80,SF,82,L,-5.0,W,146.0,O
Nov 28 2015,ILCHI,62,DRAKE,83,L,-9.5,L,147.5,U
Nov 24 2015,ROOSVL,58,ILCHI,96,W,0.0,,0.0,
Nov 17 2015,ILCHI,57,W.ILL,84,L,-7.0,L,148.5,U
Nov 13 2015,SF,78,ILCHI,75,L,+1.0,L,148.0,O
Nov 29 2014,ILCHI,41,DAYTN,75,L,-17.0,L,0.0,
Nov 25 2014,STXAV,76,ILCHI,87,W,0.0,,0.0,
Nov 23 2014,ILCHI,60,S.ILL,67,L,-6.0,L,0.0,
Nov 22 2014,ILCHI,60,KENT,78,L,-12.0,L,0.0,
Nov 21 2014,YALE,70,ILCHI,58,L,+8.5,L,0.0,
Nov 17 2014,W.ILL,64,ILCHI,67,W,-3.5,L,0.0,
Nov 14 2014,ILCHI,71,DPAUL,72,L,-10.5,W,143.5,U
Nov 27 2013,ILCHI,94,WAGNR,76,W,-8.5,W,144.5,O
Nov 26 2013,ILCHI,78,LATEC,103,L,-15.5,L,150.0,O
Nov 25 2013,SD,70,ILCHI,74,W,+8.0,W,132.5,O
Nov 20 2013,NWEST,93,ILCHI,58,L,+3.5,L,129.5,O
Nov 16 2013,E.ILL,86,ILCHI,66,L,-9.0,L,131.0,O
Nov 13 2013,ROOSVL,65,ILCHI,87,W,0.0,,0.0,
Dec 30 2016,VALPO,70,ILCHI,59,L,+8.0,L,150.0,U
Dec 22 2016,ROOSVL,53,ILCHI,91,W,0.0,,0.0,
Dec 20 2016,NARIZ,65,ILCHI,75,W,-9.5,W,157.5,U
Dec 17 2016,LOYCH,81,ILCHI,75,L,+9.0,W,144.0,O
Dec 14 2016,ILCHI,80,DPAUL,75,W,-8.0,W,156.5,U
Dec 10 2016,ILCHI,69,GRCNYN,73,L,0.0,,0.0,
