Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,SD.ST,57,AIRFO,60,W,+6.5,W,138.5,U
2017,AIRFO,85,UNLV,87,L,-4.0,W,145.0,O
2017,AIRFO,76,NEV,83,L,-11.5,W,153.5,O
2017,SJ.ST,89,AIRFO,85,L,-4.5,L,146.0,O
2017,FRSNO,72,AIRFO,81,W,+1.5,W,146.5,O
2017,AIRFO,58,COLST,85,L,-7.0,L,143.0,P
2016,AIRFO,54,SJ.ST,75,L,-3.0,L,137.5,U
2016,AIRFO,55,NEWMX,84,L,-15.5,L,143.0,U
2016,FRSNO,56,AIRFO,55,L,+6.0,W,140.0,U
2016,COLST,83,AIRFO,79,L,+3.5,L,145.5,O
2016,AIRFO,64,UNLV,100,L,-16.0,L,139.5,O
2016,AIRFO,60,UT.ST,79,L,-9.0,L,138.0,O
2016,NEV,86,AIRFO,63,L,-2.5,L,142.0,O
2016,AIRFO,52,WYOM,64,L,-5.0,L,135.0,U
2016,SJ.ST,57,AIRFO,64,W,-9.5,L,143.5,U
2015,AIRFO,63,UNLV,74,L,-10.0,L,133.5,O
2015,AIRFO,66,SJ.ST,52,W,+8.5,W,121.5,U
2015,BOISE,77,AIRFO,68,L,+5.5,L,130.0,O
2015,SD.ST,77,AIRFO,45,L,+9.5,L,116.0,O
2015,AIRFO,59,UT.ST,71,L,-6.5,L,125.5,O
2015,AIRFO,48,NEWMX,60,L,-11.0,L,121.5,U
2015,COLST,92,AIRFO,87,L,+4.5,L,130.0,O
2015,SJ.ST,56,AIRFO,78,W,-13.5,W,118.5,O
2015,AIRFO,62,NEV,80,L,-1.5,L,121.0,O
2017,AIRFO,70,NMXST,78,L,0.0,,0.0,
2017,E.CAR,70,AIRFO,63,L,-2.0,L,139.0,U
2017,AKRON,84,AIRFO,75,L,+7.0,L,147.0,O
2017,STETS,72,AIRFO,85,W,0.0,,0.0,
2017,FLA&M,62,AIRFO,87,W,0.0,,0.0,
2017,JO&WA,62,AIRFO,105,W,0.0,,0.0,
2017,JAXVL,68,AIRFO,86,W,0.0,,0.0,
2017,MCPHER,71,AIRFO,88,W,0.0,,0.0,
2016,NMXST,64,AIRFO,66,W,0.0,,0.0,
2016,AIRFO,70,COLO,81,L,-15.0,W,138.0,O
2016,ROBMO,52,AIRFO,64,W,0.0,,0.0,
2016,MSVAL,64,AIRFO,65,W,0.0,,0.0,
2016,TNTEC,70,AIRFO,80,W,-8.5,W,145.0,O
2016,AIRFO,75,S.ILL,77,L,-5.5,W,130.5,O
2015,AIRFO,62,TEXTK,63,L,-10.0,W,0.0,
2015,AIRFO,53,COLO,68,L,-15.0,P,128.0,U
2015,WESST,60,AIRFO,90,W,0.0,,0.0,
2015,COLCH,47,AIRFO,70,W,0.0,,0.0,
2015,AIRFO,68,CITDL,55,W,+9.5,W,0.0,
2015,AIRFO,78,ARMY,84,L,-5.0,L,0.0,
2014,COLO,81,AIRFO,57,L,+13.5,L,142.0,U
2014,RICHM,83,AIRFO,60,L,+9.0,L,134.0,O
2014,COLCH,51,AIRFO,78,W,0.0,,0.0,
2014,ARKPB,64,AIRFO,67,W,0.0,,0.0,
2017,UT.ST,73,AIRFO,78,W,-2.0,W,145.0,O
2017,AIRFO,72,WYOM,84,L,-8.5,L,154.5,O
2017,UCDAV,67,AIRFO,77,W,-7.0,W,147.0,U
2017,COLO,75,AIRFO,68,L,+8.5,W,144.5,U
2017,DENVR,77,AIRFO,65,L,-5.5,L,144.5,U
2017,AIRFO,71,ARMY,79,L,0.0,,0.0,
2017,MIZST,70,AIRFO,83,W,+3.5,W,141.5,O
2016,WESST,66,AIRFO,86,W,0.0,,0.0,
2016,JO&WA,56,AIRFO,80,W,0.0,,0.0,
2016,AIRFO,67,UCDAV,60,W,-4.0,W,140.0,U
2016,ARMY,90,AIRFO,80,L,0.0,,0.0,
2016,AIRFO,50,OHIOS,74,L,-14.0,L,136.0,U
2016,AIRFO,61,DENVR,59,W,-5.0,W,125.0,U
2016,CITDL,93,AIRFO,97,W,-15.5,L,168.5,O
2015,AIRFO,49,SD.ST,53,L,-14.0,W,0.0,
2015,JAXST,65,AIRFO,66,W,-11.0,L,0.0,
2015,UCDAV,81,AIRFO,75,L,-7.0,L,0.0,
2015,ARKPB,47,AIRFO,80,W,0.0,,0.0,
2015,NEBOM,61,AIRFO,77,W,-6.0,W,149.0,U
2015,GRAMB,34,AIRFO,59,W,0.0,,0.0,
2014,AIRFO,74,UCDAV,80,L,-1.0,L,145.5,O
2014,UCRIV,52,AIRFO,62,W,-7.0,W,138.0,U
2017,AIRFO,58,UT.ST,89,L,-7.0,L,144.0,O
2017,UNLV,58,AIRFO,81,W,-3.5,W,146.5,U
2017,AIRFO,78,SJ.ST,83,L,-4.5,L,145.0,O
2017,NEV,78,AIRFO,59,L,+5.5,L,153.0,U
2017,AIRFO,66,BOISE,76,L,-10.0,P,150.0,U
2017,NEWMX,74,AIRFO,67,L,+1.5,L,151.0,U
2017,WYOM,83,AIRFO,74,L,-1.5,L,159.0,U
2017,AIRFO,64,FRSNO,73,L,-9.5,W,148.0,U
2016,AIRFO,63,FRSNO,64,L,-11.0,W,135.5,U
2016,NEWMX,72,AIRFO,76,W,+8.0,W,143.5,O
2016,UNLV,74,AIRFO,79,W,+8.0,W,140.0,O
2016,AIRFO,61,SD.ST,70,L,-17.5,W,118.5,O
2016,AIRFO,52,NEV,72,L,-11.0,L,138.5,U
2016,BOISE,53,AIRFO,61,W,+11.5,W,143.0,U
2016,WYOM,62,AIRFO,70,W,+4.5,W,128.0,O
2015,UT.ST,74,AIRFO,60,L,-1.5,L,128.5,O
2015,NEV,70,AIRFO,75,W,-6.5,L,127.0,O
2015,AIRFO,53,COLST,66,L,-12.5,L,138.0,U
2015,UNLV,75,AIRFO,76,W,-1.5,L,131.5,O
2015,AIRFO,42,BOISE,67,L,-9.5,L,130.0,U
2015,WYOM,50,AIRFO,73,W,-1.0,W,115.5,O
2017,AIRFO,55,COLST,81,L,-7.5,L,139.5,U
2017,AIRFO,83,WYOM,68,W,-4.5,W,151.5,U
2017,BOISE,98,AIRFO,70,L,+4.5,L,147.0,O
2017,AIRFO,38,SD.ST,51,L,-13.0,P,136.0,U
2016,AIRFO,102,UNLV,108,L,-10.5,W,143.0,O
2016,AIRFO,73,COLST,87,L,-10.0,L,145.0,O
2016,UT.ST,78,AIRFO,65,L,+4.5,L,138.5,O
2015,AIRFO,68,BOISE,80,L,-11.0,L,128.0,O
2015,AIRFO,68,NEWMX,61,W,-3.0,W,118.5,O
2015,AIRFO,66,FRSNO,68,L,-6.5,W,132.0,O
2014,AIRFO,59,FRSNO,61,L,-6.0,W,135.5,U
2014,BOISE,61,AIRFO,64,W,+7.5,W,136.5,U
2014,AIRFO,52,NEWMX,80,L,-17.0,L,133.0,U
2014,UNLV,93,AIRFO,67,L,+5.0,L,130.5,O
2013,AIRFO,57,WEBER,78,L,-9.0,L,140.5,U
2013,AIRFO,69,HAWAI,65,W,-3.0,W,147.0,U
2013,AIRFO,56,UNLV,72,L,-10.5,L,134.0,U
2013,NEWMX,88,AIRFO,89,W,+4.0,W,130.0,O
2013,AIRFO,51,SD.ST,58,L,-14.0,W,136.0,U
2013,AIRFO,41,FRSNO,56,L,-2.0,L,127.0,U
2012,AIRFO,64,NEWMX,79,L,-14.5,L,123.5,O
2012,COLST,75,AIRFO,65,L,+2.5,L,123.5,O
2011,AIRFO,75,SACLA,88,L,-5.5,L,132.0,O
2011,NDAKOT,67,AIRFO,77,W,-14.5,L,124.5,O
2011,AIRFO,53,UNLV,69,L,-12.5,L,124.0,U
2011,AIRFO,61,NEWMX,66,L,-13.0,W,129.0,U
2011,TCU,65,AIRFO,70,W,-6.5,L,125.0,O
2010,AIRFO,69,NEWMX,75,L,-17.5,W,117.5,O
