Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,UCF,66,TULSA,77,W,0.0,W,133.5,O
Jan 25 2017,TULSA,66,E.CAR,69,L,+2.5,L,129.5,O
Jan 21 2017,TULSA,79,S.FLA,67,W,+7.0,W,136.5,O
Jan 18 2017,TULAN,82,TULSA,89,W,-10.5,L,142.0,O
Jan 14 2017,TULSA,70,TEMPL,68,W,-6.5,W,141.5,U
Jan 11 2017,MEMPH,71,TULSA,81,W,+4.5,W,141.5,O
Jan 4 2017,TULSA,61,HOUST,64,L,-11.0,W,133.5,U
Jan 30 2016,TULAN,48,TULSA,62,W,-14.0,P,135.5,U
Jan 27 2016,TULSA,66,HOUST,81,L,0.0,L,138.0,O
Jan 24 2016,UCF,60,TULSA,75,W,-11.0,W,140.5,U
Jan 19 2016,TULSA,84,E.CAR,69,W,+7.0,W,134.0,O
Jan 14 2016,UCONN,51,TULSA,60,W,0.0,W,139.5,U
Jan 10 2016,TULSA,81,TULAN,67,W,+7.0,W,132.0,O
Jan 5 2016,E.CAR,43,TULSA,55,W,-12.0,P,142.5,U
Jan 2 2016,TULSA,57,CINCY,76,L,-7.5,L,136.0,U
Jan 31 2015,S.FLA,71,TULSA,78,W,-14.5,L,120.5,O
Jan 27 2015,TULSA,62,TULAN,55,W,+5.5,W,127.5,U
Jan 24 2015,TULSA,66,E.CAR,64,W,+10.0,L,125.0,O
Jan 21 2015,MEMPH,55,TULSA,73,W,-4.5,W,127.0,O
Jan 17 2015,TULSA,75,S.FLA,58,W,+6.0,W,123.5,O
Jan 13 2015,UCONN,58,TULSA,66,W,+1.0,W,120.0,O
Jan 10 2015,TULSA,63,TEMPL,56,W,-4.0,W,126.5,U
Jan 4 2015,HOUST,54,TULSA,72,W,-9.0,W,132.5,U
Nov 28 2016,TULSA,79,ORALR,65,W,+3.0,W,141.5,O
Nov 22 2016,OREST,64,TULSA,75,W,-2.5,W,136.0,O
Nov 19 2016,NEWOR,68,TULSA,77,W,0.0,,0.0,
Nov 16 2016,TULSA,53,WICHI,80,L,-22.0,L,144.0,U
Nov 11 2016,JAXST,84,TULSA,73,L,-12.0,L,139.0,O
Nov 28 2015,ARKLR,64,TULSA,60,L,-10.5,L,135.5,U
Nov 23 2015,TULSA,75,S.CAR,83,L,-3.0,L,147.0,O
Nov 22 2015,TULSA,67,INDST,59,W,+7.5,W,151.5,U
Nov 20 2015,OHIO,88,TULSA,90,W,-11.5,L,145.0,O
Nov 17 2015,WICHI,67,TULSA,77,W,+4.5,W,141.5,O
Nov 14 2015,C.ARK,81,TULSA,98,W,0.0,,0.0,
Nov 29 2014,TULSA,55,WICHI,75,L,-13.0,L,0.0,
Nov 26 2014,TULSA,58,OKST,73,L,-3.0,L,129.5,O
Nov 24 2014,TULSA,53,AUBRN,35,W,+5.0,W,143.5,U
Nov 19 2014,ABILE,39,TULSA,65,W,0.0,,0.0,
Nov 17 2014,ULLAF,53,TULSA,64,W,-9.0,W,0.0,
Nov 15 2014,TULSA,68,ORALR,77,L,+5.0,L,0.0,
Nov 30 2013,TULSA,59,WISGB,67,L,-5.5,L,148.5,U
Nov 29 2013,TCU,72,TULSA,65,L,-6.0,L,143.0,U
Nov 27 2013,TULSA,63,INDST,62,W,-5.0,W,157.0,U
Nov 23 2013,TULSA,72,CREIG,82,L,-18.0,W,160.0,U
Nov 20 2013,WICHI,77,TULSA,54,L,+5.5,L,154.0,U
Nov 16 2013,TULSA,93,MIZST,96,L,-4.5,W,143.5,O
Dec 31 2016,UCONN,59,TULSA,61,W,-1.5,W,129.5,U
Dec 25 2016,TULSA,56,ILLST,68,L,-6.0,L,136.0,U
Dec 23 2016,TULSA,63,SD.ST,82,L,-5.0,L,133.5,O
Dec 22 2016,TULSA,74,SFA,51,W,+4.5,W,142.0,U
Dec 17 2016,TEXST,59,TULSA,74,W,-9.0,W,129.5,O
Dec 10 2016,OKST,71,TULSA,67,L,+9.0,W,158.0,U
Dec 7 2016,ILLST,68,TULSA,70,W,+3.5,W,139.5,U
Dec 3 2016,TULSA,62,ARKLR,72,L,-5.5,L,136.5,U
Dec 29 2015,SMU,81,TULSA,69,L,+5.0,L,140.5,O
Dec 22 2015,NARIZ,55,TULSA,90,W,-20.0,W,146.5,U
Dec 19 2015,TULSA,71,OREST,76,L,0.0,L,136.0,O
Dec 13 2015,TULSA,70,MIZST,61,W,+6.0,W,139.5,U
Dec 8 2015,IONA,81,TULSA,90,W,-7.0,W,162.5,O
Dec 5 2015,ORALR,70,TULSA,68,L,-12.5,L,149.0,U
Dec 2 2015,TULSA,66,OKST,56,W,-2.5,W,143.0,U
Dec 31 2014,TULSA,56,UCF,54,W,+7.0,L,133.5,U
Dec 22 2014,INCAR,47,TULSA,76,W,0.0,,0.0,
Dec 17 2014,MIZST,70,TULSA,74,W,-9.5,L,0.0,
Dec 13 2014,OKLA,87,TULSA,68,L,+4.0,L,137.5,O
Dec 10 2014,SEOKST,69,TULSA,66,L,0.0,,0.0,
Dec 7 2014,TULSA,78,ARKLR,73,W,+6.5,L,0.0,
Dec 3 2014,CREIG,64,TULSA,77,W,-1.5,W,0.0,
Dec 29 2013,TULSA,74,MARYL,85,L,-10.0,L,145.0,O
Feb 26 2017,E.CAR,66,TULSA,74,W,-4.5,W,132.0,O
Feb 23 2017,S.FLA,68,TULSA,82,W,-10.5,W,138.5,O
Feb 18 2017,TULSA,60,CINCY,80,L,-16.5,L,127.5,O
Feb 14 2017,TULSA,53,UCF,71,L,-8.5,L,131.0,U
Feb 11 2017,HOUST,73,TULSA,64,L,+5.0,L,134.5,O
Feb 7 2017,TULSA,44,MEMPH,66,L,-7.0,L,140.0,U
Feb 4 2017,SMU,76,TULSA,53,L,+9.0,L,134.0,U
Feb 1 2017,CINCY,57,TULSA,55,L,+9.5,W,136.0,U
Feb 28 2016,TULSA,82,MEMPH,92,L,+2.0,L,147.0,O
Feb 23 2016,TEMPL,55,TULSA,74,W,-6.5,W,136.5,U
Feb 21 2016,TULSA,75,UCF,67,W,+9.0,L,137.5,O
Feb 18 2016,CINCY,68,TULSA,70,W,-1.5,W,134.5,O
Feb 13 2016,TULSA,73,UCONN,75,L,-8.0,W,133.0,O
Feb 10 2016,TULSA,82,SMU,77,W,-9.0,W,143.0,O
Feb 7 2016,HOUST,63,TULSA,77,W,-7.0,W,141.5,U
Feb 4 2016,TULSA,79,TEMPL,83,L,0.0,L,135.0,O
Feb 28 2015,TULSA,74,MEMPH,72,W,-2.5,W,127.0,O
Feb 25 2015,TULAN,55,TULSA,76,W,-11.0,W,119.5,O
Feb 22 2015,TEMPL,39,TULSA,55,W,-1.5,W,120.0,U
Feb 18 2015,E.CAR,58,TULSA,69,W,-11.0,P,123.0,O
Feb 12 2015,TULSA,45,UCONN,70,L,-3.5,L,120.5,U
Feb 7 2015,SMU,68,TULSA,57,L,-1.0,L,122.5,O
Feb 5 2015,TULSA,57,HOUST,44,W,+6.5,W,130.0,U
Mar 10 2017,TULSA,61,CINCY,80,L,-15.5,L,128.5,O
Mar 9 2017,TULAN,60,TULSA,66,W,-6.0,P,146.5,U
Mar 5 2017,TULSA,69,TULAN,81,L,+3.0,L,149.5,O
Mar 2 2017,TULSA,70,SMU,93,L,-17.0,L,132.5,O
Mar 16 2016,MICH,67,TULSA,62,L,+2.0,L,142.5,U
Mar 11 2016,MEMPH,89,TULSA,67,L,-5.0,L,148.5,O
Mar 5 2016,S.FLA,74,TULSA,84,W,-17.0,L,135.0,O
Mar 23 2015,MURRAY,83,TULSA,62,L,-3.5,L,143.0,O
Mar 17 2015,W&M,67,TULSA,70,W,-7.0,L,141.5,U
Mar 14 2015,UCONN,47,TULSA,42,L,+3.0,L,120.5,U
Mar 13 2015,HOUST,51,TULSA,59,W,-9.0,L,123.5,U
Mar 8 2015,TULSA,62,SMU,67,L,-8.5,W,124.0,O
Mar 4 2015,CINCY,56,TULSA,47,L,-3.0,L,118.5,U
Mar 21 2014,TULSA,59,UCLA,76,L,-8.0,L,147.0,U
Mar 15 2014,TULSA,69,LATEC,60,W,-4.0,W,142.0,U
Mar 14 2014,MIDTN,69,TULSA,76,W,-1.5,W,128.0,O
Mar 13 2014,TULAN,49,TULSA,70,W,-13.5,W,133.5,U
Mar 6 2014,TULSA,79,N.TEX,68,W,+7.0,W,141.5,O
Mar 2 2014,TEXSA,70,TULSA,72,W,-19.0,L,145.0,U
Mar 20 2013,TULSA,52,WRIGH,72,L,-6.5,L,128.0,U
