Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,ABILE,60,TEXCC,72,W,0.0,,0.0,
2017,TEXCC,69,LAMAR,66,W,0.0,,0.0,
2017,TEXCC,62,SAMHO,76,L,0.0,,0.0,
2017,SFA,61,TEXCC,58,L,0.0,,0.0,
2017,C.ARK,81,TEXCC,88,W,0.0,,0.0,
2017,TEXCC,46,SFA,79,L,0.0,,0.0,
2017,NWST,82,TEXCC,99,W,0.0,,0.0,
2017,TEXCC,64,NICHL,68,L,0.0,,0.0,
2016,SFA,66,TEXCC,61,L,0.0,,0.0,
2016,SELA,63,TEXCC,73,W,-14.0,L,149.0,U
2016,NEWOR,76,TEXCC,97,W,0.0,,0.0,
2016,NWST,79,TEXCC,89,W,0.0,,0.0,
2016,NICHL,71,TEXCC,76,W,0.0,,0.0,
2016,TEXCC,91,LAMAR,82,W,0.0,,0.0,
2016,TEXCC,77,MCNEE,68,W,0.0,,0.0,
2016,C.ARK,82,TEXCC,94,W,0.0,,0.0,
2015,TEXCC,51,SFA,61,L,0.0,,0.0,
2015,TEXCC,70,SELA,61,W,0.0,,0.0,
2015,TEXCC,71,NEWOR,67,W,0.0,,0.0,
2015,NWST,76,TEXCC,88,W,0.0,,0.0,
2015,TEXCC,69,NICHL,66,W,0.0,,0.0,
2015,LAMAR,66,TEXCC,64,L,0.0,,0.0,
2015,MCNEE,61,TEXCC,71,W,0.0,,0.0,
2017,UTRGV,68,TEXCC,84,W,0.0,,0.0,
2017,JARVS,61,TEXCC,84,W,0.0,,0.0,
2017,TEXCC,73,TEXST,69,W,0.0,,0.0,
2017,TEXCC,94,UTRGV,72,W,0.0,,0.0,
2017,OLLU,100,TEXCC,115,W,0.0,,0.0,
2016,ELON,81,TEXCC,85,W,0.0,,0.0,
2016,TEXCC,73,FURMN,69,W,0.0,,0.0,
2016,ST.ED,50,TEXCC,78,W,0.0,,0.0,
2016,TEXCC,56,TEXAS,67,L,0.0,,0.0,
2016,TEXCC,70,TEXAM,95,L,0.0,,0.0,
2016,OLLU,72,TEXCC,94,W,0.0,,0.0,
2015,RADFD,57,TEXCC,46,L,0.0,,0.0,
2015,MSVAL,66,TEXCC,75,W,0.0,,0.0,
2015,TEXCC,38,BRAD,52,L,0.0,,0.0,
2015,TEXCC,62,STL,56,W,0.0,,0.0,
2015,TEXCC,62,GTOWN,78,L,0.0,,0.0,
2015,OLLU,58,TEXCC,73,W,0.0,,0.0,
2014,TEXCC,67,HOUST,78,L,0.0,,0.0,
2014,CMICH,68,TEXCC,64,L,0.0,,0.0,
2014,TEXCC,76,TEXSA,87,L,0.0,,0.0,
2014,RICE,63,TEXCC,61,L,0.0,,0.0,
2014,TEXPA,61,TEXCC,72,W,-3.5,W,139.5,U
2014,TNTEC,62,TEXCC,60,L,+1.5,L,135.5,U
2014,IU-FW,71,TEXCC,72,W,+2.5,W,146.0,U
2017,TEXCC,72,NEWOR,73,L,0.0,,0.0,
2017,TEXCC,70,OKST,92,L,0.0,,165.5,U
2017,TEXCC,46,STMAR,67,L,0.0,,138.5,U
2017,TEXSA,69,TEXCC,73,W,0.0,,0.0,
2017,STMARYTX,67,TEXCC,77,W,0.0,,0.0,
2017,TEXCC,69,TEXAM,86,L,0.0,,0.0,
2017,TEXCC,70,CALPO,82,L,0.0,,0.0,
2016,TEXCC,74,APEAY,70,W,0.0,,0.0,
2016,CALPO,74,TEXCC,80,W,0.0,,0.0,
2016,TEXCC,49,WISCN,64,L,-13.5,L,131.0,U
2016,TEXCC,85,TEXSA,79,W,0.0,,0.0,
2016,TEXST,39,TEXCC,47,W,0.0,,0.0,
2016,APEAY,48,TEXCC,61,W,0.0,,0.0,
2015,JARVS,55,TEXCC,87,W,0.0,,0.0,
2015,TEXCC,77,FULLR,82,L,0.0,,0.0,
2015,TEXCC,75,CSNOR,68,W,0.0,,0.0,
2015,TEXCC,73,DENVR,83,L,0.0,,0.0,
2015,TEXSA,73,TEXCC,60,L,0.0,,0.0,
2015,DENVR,64,TEXCC,48,L,0.0,,0.0,
2014,TEXCC,44,MINN,65,L,-25.0,W,132.5,U
2014,CSNOR,67,TEXCC,66,L,0.0,,0.0,
2014,TEXPB,82,TEXCC,77,L,0.0,,0.0,
2014,TEXCC,56,OKLA,78,L,0.0,,0.0,
2013,TEXCC,42,OKLA,72,L,0.0,,0.0,
2017,MCNEE,70,TEXCC,81,W,0.0,,0.0,
2017,TEXCC,56,ABILE,44,W,0.0,,0.0,
2017,LAMAR,63,TEXCC,70,W,0.0,,0.0,
2017,TEXCC,97,INCAR,81,W,0.0,,0.0,
2017,TEXCC,73,MCNEE,66,W,0.0,,0.0,
2017,SELA,75,TEXCC,80,W,0.0,,0.0,
2017,HOUBPT,79,TEXCC,90,W,0.0,,0.0,
2016,TEXCC,75,SAMHO,70,W,0.0,,0.0,
2016,TEXCC,65,ABILE,59,W,0.0,,0.0,
2016,INCAR,69,TEXCC,90,W,0.0,,0.0,
2016,TEXCC,65,NEWOR,57,W,0.0,,0.0,
2016,TEXCC,58,SFA,70,L,0.0,,0.0,
2016,HOUBPT,76,TEXCC,83,W,0.0,,0.0,
2016,SAMHO,48,TEXCC,51,W,0.0,,0.0,
