Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,COPIN,65,HAMPT,77,L,0.0,,0.0,
2017,MORGN,76,COPIN,74,L,0.0,,0.0,
2017,NORFK,74,COPIN,64,L,0.0,,0.0,
2017,COPIN,81,HOWRD,72,W,0.0,,0.0,
2017,NCA&T,73,COPIN,75,W,0.0,,0.0,
2017,COPIN,76,BCOOK,73,W,0.0,,0.0,
2017,COPIN,53,FLA&M,54,L,0.0,,0.0,
2017,SC.ST,59,COPIN,75,W,0.0,,0.0,
2016,MD-ES,83,COPIN,81,L,0.0,,0.0,
2016,NCA&T,68,COPIN,73,W,0.0,,0.0,
2016,COPIN,70,FLA&M,66,W,0.0,,0.0,
2016,COPIN,62,BCOOK,54,W,0.0,,0.0,
2016,COPIN,63,HOWRD,72,L,0.0,,0.0,
2015,COPIN,82,MD-ES,92,L,0.0,,0.0,
2015,COPIN,84,NCA&T,71,W,0.0,,0.0,
2015,COPIN,77,NCCEN,79,L,0.0,,0.0,
2015,FLA&M,75,COPIN,87,W,0.0,,0.0,
2015,BCOOK,58,COPIN,53,L,0.0,,0.0,
2015,COPIN,69,HOWRD,71,L,0.0,,0.0,
2015,COPIN,62,AKRON,79,L,0.0,,0.0,
2014,COPIN,70,NCA&T,54,W,0.0,,0.0,
2017,COPIN,44,GTOWN,96,L,0.0,,0.0,
2017,CNUTHL,76,COPIN,73,L,0.0,,0.0,
2017,COPIN,37,GRCNYN,70,L,0.0,,0.0,
2017,BALL,79,COPIN,77,L,+19.5,W,148.5,O
2017,COPIN,51,UTAH,94,L,-32.0,L,146.5,U
2017,COPIN,59,BYU,96,L,0.0,,0.0,
2017,COPIN,59,COCAR,89,L,0.0,,0.0,
2017,COPIN,58,VALPO,78,L,0.0,,0.0,
2017,COPIN,72,HOFST,74,L,0.0,,0.0,
2016,TOWSN,81,COPIN,77,L,0.0,,0.0,
2016,CNUTHL,75,COPIN,92,W,0.0,,0.0,
2016,GOLDBE,73,COPIN,80,W,0.0,,0.0,
2016,COPIN,68,IOWA,103,L,0.0,,0.0,
2016,COPIN,80,EKENT,107,L,0.0,,0.0,
2015,COPIN,54,DENVR,80,L,0.0,,0.0,
2015,COPIN,67,ND,104,L,0.0,,0.0,
2015,COPIN,56,ILL,114,L,0.0,,0.0,
2015,COPIN,65,OREG,107,L,-19.5,L,159.0,O
2014,COPIN,45,MICH,87,L,-21.5,L,144.0,U
2014,OHIOV,79,COPIN,96,W,0.0,,0.0,
2014,WAGNR,102,COPIN,87,L,0.0,,0.0,
2014,COPIN,78,OREST,73,W,0.0,,0.0,
