Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,SYRA,51,GATEC,55,W,0.0,W,121.5,U
2018,CLEMS,72,GATEC,70,L,+2.5,W,127.5,O
2018,GATEC,77,FLAST,88,L,-10.0,L,141.0,O
2018,GATEC,66,UNC,80,L,-13.5,L,139.5,O
2018,VIRGA,64,GATEC,48,L,+7.5,L,116.5,U
2018,GATEC,69,PITT,54,W,+5.5,W,127.0,U
2018,ND,53,GATEC,60,W,-1.5,W,125.5,U
2018,YALE,60,GATEC,74,W,-9.0,W,139.0,U
2018,MIAMI,54,GATEC,64,W,+5.0,W,127.0,U
2018,NWEST,51,GATEC,52,W,+2.0,W,130.5,U
2018,N.TEX,49,GATEC,63,W,-16.0,L,137.5,U
2018,UTRGV,68,GATEC,78,W,0.0,,0.0,
2018,BCOOK,62,GATEC,65,W,0.0,,0.0,
2018,GATEC,60,UCLA,63,L,-9.5,W,144.0,U
2018,GATEC,59,ND,68,L,-14.0,W,139.0,U
2018,COPIN,62,GATEC,76,W,0.0,,0.0,
2018,WRIGH,85,GATEC,81,L,-8.5,L,123.0,O
2018,GATEC,59,GA,80,L,-5.5,L,126.0,O
2018,FLA&M,54,GATEC,79,W,-22.0,W,127.0,O
2018,GATEC,60,WOFFD,63,L,+3.5,L,131.5,U
2018,TENN,77,GATEC,70,L,+5.5,L,129.5,O
2018,GRAMB,64,GATEC,63,L,0.0,,0.0,
2018,GATEC,67,CLEMS,75,L,-10.0,W,127.0,O
2018,GATEC,54,VIRGA,65,L,-15.5,W,113.0,O
2018,VATEC,76,GATEC,56,L,+4.0,L,139.5,U
2018,GATEC,62,WAKE,79,L,-5.5,L,138.0,O
2018,DUKE,80,GATEC,69,L,+9.0,L,143.5,O
2018,GATEC,54,LOUIS,77,L,-7.0,L,135.5,U
2018,GATEC,72,BC,80,L,-2.5,L,138.5,O
2018,GATEC,77,BC,87,L,-3.0,L,140.5,O
2018,WAKE,56,GATEC,64,W,-2.5,W,138.0,U
2018,NCST,75,GATEC,78,W,+2.0,W,144.0,O
