Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,WAGNR,77,ROBMO,64,L,0.0,,0.0,
2018,SACRD,56,ROBMO,64,W,0.0,,0.0,
2018,ROBMO,49,WAGNR,62,L,0.0,,0.0,
2018,ROBMO,74,SACRD,60,W,+2.5,W,143.5,U
2018,ROBMO,81,FDU,75,W,0.0,,0.0,
2018,STFPA,89,ROBMO,80,L,0.0,,0.0,
2018,LIU,79,ROBMO,88,W,0.0,,0.0,
2018,STFNY,79,ROBMO,80,W,0.0,,0.0,
2018,ROBMO,81,YOUNG,74,W,0.0,,0.0,
2018,ROBMO,78,ARKLR,64,W,0.0,,0.0,
2018,NORFK,53,ROBMO,75,W,0.0,,0.0,
2018,ROBMO,66,DUQU,59,W,0.0,,0.0,
2018,ROBMO,53,SD,65,L,0.0,,0.0,
2018,ROBMO,61,GRCNYN,75,L,0.0,,0.0,
2018,ROBMO,64,OHIOS,95,L,0.0,,0.0,
2018,ROBMO,71,CCONN,57,W,0.0,,0.0,
2018,ROBMO,68,BRYANT,54,W,0.0,,0.0,
2018,CANIS,76,ROBMO,62,L,0.0,,0.0,
2018,ROBMO,69,NCST,81,L,0.0,,0.0,
2018,ROBMO,70,BUFF,86,L,0.0,,0.0,
2018,DREXL,60,ROBMO,74,W,0.0,,0.0,
2018,RIDER,75,ROBMO,78,W,0.0,,0.0,
2018,ROBMO,74,SIENA,76,L,0.0,,0.0,
2018,ROBMO,60,MTSTM,56,W,-5.0,W,135.0,U
2018,ROBMO,60,STFPA,80,L,0.0,,0.0,
2018,ROBMO,53,MTSTM,72,L,-4.5,L,139.5,U
2018,CCONN,65,ROBMO,58,L,0.0,,0.0,
2018,BRYANT,60,ROBMO,83,W,0.0,,0.0,
2018,ROBMO,96,LIU,82,W,0.0,,0.0,
2018,ROBMO,65,STFNY,77,L,0.0,,0.0,
2018,FDU,73,ROBMO,67,L,0.0,,0.0,
2018,MTSTM,67,ROBMO,42,L,0.0,,0.0,
2018,ROBMO,64,WAGNR,75,L,-8.5,L,134.5,O
