Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,NEBRS,74,WISCN,63,L,-4.0,L,130.5,O
2018,WISCN,61,MICHS,76,L,-17.0,W,136.0,O
2018,WISCN,67,IOWA,85,L,-2.5,L,141.0,O
2018,ILL,50,WISCN,75,W,-4.5,W,133.0,U
2018,WISCN,50,PURDU,78,L,-14.0,L,134.0,U
2018,WISCN,59,NEBRS,63,L,-1.5,L,132.0,U
2018,WISCN,60,RUTGR,64,L,+3.0,L,125.0,U
2018,INDY,61,WISCN,71,W,-5.5,W,134.0,U
2018,WISCN,37,VIRGA,49,L,-7.0,L,122.0,U
2018,WISML,49,WISCN,71,W,-16.0,W,128.5,U
2018,UCLA,72,WISCN,70,L,-2.5,L,147.5,U
2018,BAYLR,70,WISCN,65,L,-1.5,L,136.5,U
2018,XAVIR,80,WISCN,70,L,-3.5,L,145.0,O
2018,YALE,61,WISCN,89,W,-15.0,W,138.5,O
2018,SC.ST,50,WISCN,85,W,0.0,,0.0,
2018,LOWELL,53,WISCN,82,W,-20.0,W,144.0,U
2018,CHIST,70,WISCN,82,W,-30.5,L,136.0,O
2018,WISGB,60,WISCN,81,W,-19.5,W,138.0,O
2018,W.KEN,80,WISCN,81,W,-6.0,L,132.0,O
2018,MARQ,82,WISCN,63,L,-5.0,L,138.5,O
2018,WISCN,55,TEMPL,59,L,-4.5,W,133.0,U
2018,WISCN,64,PENST,63,W,-5.5,W,134.5,U
2018,OHIOS,83,WISCN,58,L,-8.5,L,134.5,O
2018,MICHS,68,WISCN,63,L,+7.5,W,135.0,U
2018,WISCN,70,NWEST,64,W,-3.0,W,124.5,O
2018,MINN,63,WISCN,73,W,-7.5,W,138.5,U
2018,PURDU,53,WISCN,57,W,+10.5,W,137.5,U
2018,MICH,83,WISCN,72,L,+3.5,L,124.5,O
2018,WISCN,78,ILL,69,W,-4.5,W,135.5,O
2018,WISCN,63,MARYL,68,L,-7.5,W,132.5,U
2018,NWEST,60,WISCN,52,L,-2.5,L,127.5,U
2018,WISCN,60,MICHS,63,L,-12.0,W,130.0,U
2018,WISCN,59,MARYL,54,W,-2.5,W,130.5,U
