Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,UCI,65,UCDAV,74,W,+3.0,W,138.0,O
2017,UCDAV,76,HAWAI,70,W,-1.5,W,135.5,O
2017,UCDAV,71,CSNOR,68,W,-4.0,W,154.5,U
2017,UCDAV,55,UCRIV,61,L,+3.5,L,133.5,U
2017,CALPO,64,UCDAV,68,W,-7.0,L,134.5,U
2017,SABAR,47,UCDAV,73,W,-8.5,W,137.5,U
2016,CALPO,52,UCDAV,66,W,+4.0,W,138.0,U
2016,FULLR,64,UCDAV,69,W,-3.0,W,135.0,U
2016,UCDAV,62,HAWAI,78,L,-16.5,W,137.5,O
2016,UCRIV,55,UCDAV,58,W,+1.0,W,133.0,U
2016,CSNOR,62,UCDAV,63,W,-2.5,L,139.5,U
2016,UCDAV,47,LONGB,59,L,-11.0,L,150.5,U
2016,UCDAV,55,UCI,76,L,-12.5,L,128.0,O
2016,HOLYN,49,UCDAV,74,W,0.0,,0.0,
2015,CALPO,78,UCDAV,81,W,-2.5,W,122.5,O
2015,SABAR,64,UCDAV,70,W,-1.5,W,135.0,U
2015,UCDAV,76,HAWAI,84,L,-4.0,L,142.5,O
2015,UCDAV,79,FULLR,68,W,-2.0,W,138.5,O
2015,UCDAV,74,UCRIV,61,W,+1.5,W,136.5,U
2015,LONGB,67,UCDAV,73,W,+2.5,W,143.0,U
2015,CSNOR,61,UCDAV,71,W,-6.5,W,141.0,U
2015,CALMA,41,UCDAV,78,W,0.0,,0.0,
2014,UCDAV,62,CALPO,58,W,-12.5,W,133.0,U
2017,OAKLN,79,UCDAV,66,L,+9.5,L,154.0,U
2017,DRAKE,58,UCDAV,64,W,-3.0,W,138.5,U
2017,UCDAV,58,WEBER,86,L,-5.5,L,144.5,U
2017,UCDAV,81,SACRA,72,W,-2.5,W,143.0,O
2017,HOLYN,75,UCDAV,89,W,0.0,,0.0,
2017,UCDAV,89,NARIZ,76,W,+5.5,W,144.0,O
2017,UCDAV,63,SACLA,58,W,-5.5,W,139.0,U
2017,TN.ST,78,UCDAV,64,L,+4.0,L,136.5,O
2016,UCDAV,82,UTVAL,70,W,0.0,,0.0,
2016,UCDAV,79,SACRA,84,L,-2.5,L,145.0,O
2016,FRSPAC,46,UCDAV,76,W,0.0,,0.0,
2016,PORTL,66,UCDAV,79,W,-3.5,W,147.0,U
2016,ND.ST,79,UCDAV,71,L,+3.0,L,132.5,O
2015,UTVAL,43,UCDAV,64,W,0.0,,0.0,
2015,UT.ST,70,UCDAV,77,W,-2.5,W,0.0,
2015,UCDAV,58,FURMN,55,W,+4.0,L,0.0,
2015,UCDAV,63,E.ILL,61,W,-2.0,W,0.0,
2015,HOLYN,42,UCDAV,57,W,0.0,,0.0,
