Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,FULLR,65,LONGB,76,W,-6.5,W,155.0,U
2017,LONGB,98,CALPO,92,W,+3.0,W,143.0,O
2017,SABAR,76,LONGB,81,W,-8.0,L,142.5,O
2017,LONGB,107,HAWAI,114,L,+2.0,L,137.5,O
2017,CSNOR,89,LONGB,82,L,-6.5,L,156.0,O
2017,UCRIV,64,LONGB,70,W,-10.5,L,138.5,U
2017,LONGB,67,UCI,82,L,-5.0,L,136.0,O
2016,LONGB,78,HAWAI,64,W,-8.5,W,151.5,U
2016,SABAR,70,LONGB,80,W,-5.5,W,144.0,O
2016,LONGB,72,UCRIV,74,L,+4.0,L,147.0,U
2016,LONGB,77,SABAR,67,W,-1.5,W,143.5,O
2016,LONGB,92,CALPO,96,L,-2.5,L,152.5,O
2016,UCI,58,LONGB,54,L,-2.0,L,140.5,U
2016,UCDAV,47,LONGB,59,W,-11.0,W,150.5,U
2016,LONGB,94,CSNOR,79,W,+5.0,W,154.0,O
2015,HAWAI,50,LONGB,65,W,-8.5,W,141.5,U
2015,LONGB,91,FULLR,85,W,+7.0,L,134.5,O
2015,LONGB,64,CSNOR,58,W,+6.5,L,138.0,U
2015,SABAR,53,LONGB,69,W,-3.0,W,130.5,U
2015,CALPO,48,LONGB,50,W,-6.0,L,127.5,U
2015,LONGB,67,UCDAV,73,L,+2.5,L,143.0,U
2017,LONGB,61,KANSA,91,L,-25.5,L,149.0,O
2017,LONGB,67,FLAGC,68,L,0.0,,0.0,
2017,BINGH,72,LONGB,64,L,0.0,,0.0,
2017,LONGB,88,WASH,94,L,-11.5,W,168.0,O
2017,LONGB,77,UCLA,114,L,-15.5,L,172.5,O
2017,LONGB,56,LOUIS,88,L,-21.0,L,154.5,U
2017,LONGB,67,UNC,93,L,-22.0,L,170.5,U
2017,LONGB,55,WICHI,92,L,-10.5,L,144.0,O
2017,CAL-LA,59,LONGB,95,W,0.0,,0.0,
2016,LONGB,73,OKST,79,L,-8.0,W,144.5,O
2016,OKST,82,LONGB,77,L,+3.5,L,136.5,O
