Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,ARKPB,59,JACKS,74,W,0.0,,0.0,
2017,MSVAL,68,JACKS,83,W,0.0,,0.0,
2017,JACKS,57,GRAMB,72,L,0.0,,0.0,
2017,JACKS,44,TEXSO,67,L,-12.0,L,138.0,U
2017,JACKS,56,PVA&M,63,L,0.0,,0.0,
2017,ALCRN,63,JACKS,50,L,0.0,,0.0,
2017,SUTHR,61,JACKS,65,W,0.0,,0.0,
2017,JACKS,63,ALAST,60,W,0.0,,0.0,
2017,JACKS,63,ALA&M,51,W,0.0,,0.0,
2016,JACKS,77,MSVAL,62,W,0.0,,0.0,
2016,GRAMB,45,JACKS,60,W,0.0,,0.0,
2016,PVA&M,57,JACKS,60,W,0.0,,0.0,
2016,TEXSO,71,JACKS,65,L,0.0,,0.0,
2016,JACKS,66,SUTHR,74,L,0.0,,0.0,
2016,JACKS,80,ALCRN,71,W,0.0,,0.0,
2016,ALA&M,66,JACKS,67,W,0.0,,0.0,
2016,ALAST,61,JACKS,68,W,0.0,,0.0,
2015,MSVAL,75,JACKS,62,L,0.0,,0.0,
2015,JACKS,74,GRAMB,63,W,0.0,,0.0,
2015,JACKS,54,TEXSO,67,L,0.0,,0.0,
2015,JACKS,55,PVA&M,70,L,0.0,,0.0,
2017,JACKS,69,MEMPH,84,L,0.0,,0.0,
2017,W.CAR,58,JACKS,47,L,0.0,,0.0,
2017,JACKS,47,OHIOS,78,L,0.0,,0.0,
2017,JACKS,61,MARSH,71,L,0.0,,0.0,
2017,JACKS,75,NCCEN,84,L,0.0,,0.0,
2017,JACKS,71,SELA,84,L,0.0,,0.0,
2017,XAVLA,54,JACKS,66,W,0.0,,0.0,
2016,JACKS,61,MARQ,80,L,-12.5,L,141.5,U
2016,SAVAN,42,JACKS,69,W,0.0,,0.0,
2016,JACKS,82,TNTEC,86,L,0.0,,0.0,
2016,JACKS,69,ARKST,78,L,0.0,,0.0,
2016,JACKS,60,BAYLR,77,L,0.0,,0.0,
2016,JACKS,78,S.MISS,60,W,0.0,,0.0,
2016,JACKS,52,OREG,80,L,0.0,,0.0,
2015,HOFST,86,JACKS,56,L,0.0,,0.0,
2015,JACKS,71,STBON,79,L,0.0,,0.0,
2015,JACKS,50,UAB,58,L,0.0,,0.0,
2015,JACKS,66,JAXVL,57,W,0.0,,0.0,
2015,JACKS,64,S.FLA,73,L,0.0,,0.0,
2015,JACKS,58,NCST,93,L,0.0,,0.0,
2014,JACKS,56,MISST,58,L,0.0,,0.0,
2014,JACKS,68,TNMAR,64,W,0.0,,0.0,
2014,JACKS,65,WYOM,73,L,0.0,,0.0,
2017,FISK,62,JACKS,94,W,0.0,,0.0,
2017,JACKS,62,DUQU,74,L,-8.5,L,142.5,U
2017,JACKS,57,BAYLR,82,L,-29.5,W,131.5,O
2017,BLUMNT,57,JACKS,49,L,0.0,,0.0,
2017,JACKS,68,DRAKE,63,W,0.0,,0.0,
2017,S.MISS,64,JACKS,75,W,0.0,,0.0,
2016,SELA,66,JACKS,89,W,0.0,,0.0,
2016,JACKS,67,OHIO,72,L,0.0,,0.0,
2016,JACKS,53,MIAOH,64,L,0.0,,0.0,
2016,BLUMNT,37,JACKS,75,W,0.0,,0.0,
2016,JACKS,88,LATEC,95,L,0.0,,0.0,
2016,FISK,59,JACKS,94,W,0.0,,0.0,
2015,NCCEN,67,JACKS,64,L,0.0,,0.0,
2015,JACKS,49,TULAN,56,L,0.0,,0.0,
2015,S.MISS,46,JACKS,66,W,0.0,,0.0,
2015,JACKS,66,DRAKE,76,L,0.0,,0.0,
2015,JACKS,46,LOYCH,58,L,0.0,,0.0,
2015,JACKS,52,LATEC,65,L,0.0,,0.0,
2015,JACKS,53,ULLAF,76,L,0.0,,0.0,
2014,JACKS,61,MEMPH,75,L,-21.5,W,141.5,U
2014,ULLAF,70,JACKS,73,W,0.0,,0.0,
2014,JACKS,57,EVANS,51,W,0.0,,0.0,
2014,JACKS,65,TULAN,70,L,0.0,,0.0,
2014,LATEC,72,JACKS,61,L,0.0,,0.0,
2017,JACKS,62,ARKPB,51,W,0.0,,0.0,
2017,JACKS,67,MSVAL,70,L,0.0,,0.0,
2017,GRAMB,62,JACKS,59,L,0.0,,0.0,
2017,TEXSO,62,JACKS,71,W,0.0,,0.0,
2017,PVA&M,69,JACKS,78,W,0.0,,0.0,
2017,JACKS,75,SUTHR,88,L,-3.0,L,134.5,O
2017,JACKS,58,ALCRN,69,L,0.0,,0.0,
2016,ARKPB,56,JACKS,67,W,0.0,,0.0,
2016,MSVAL,49,JACKS,60,W,0.0,,0.0,
2016,JACKS,61,GRAMB,58,W,0.0,,0.0,
2016,JACKS,80,PVA&M,66,W,0.0,,0.0,
2016,JACKS,60,TEXSO,76,L,0.0,,0.0,
2016,SUTHR,80,JACKS,81,W,0.0,,0.0,
2016,ALCRN,72,JACKS,64,L,0.0,,0.0,
2016,JACKS,66,ARKPB,53,W,0.0,,0.0,
2015,MSVAL,49,JACKS,73,W,0.0,,0.0,
2015,GRAMB,33,JACKS,72,W,0.0,,0.0,
