Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,DENVR,93,ORALR,69,L,-3.0,L,155.5,O
2017,IPFW,87,ORALR,83,L,+3.0,L,166.5,O
2017,ORALR,71,ND.ST,81,L,-7.0,L,147.0,O
2017,NEBOM,86,ORALR,103,W,-1.0,W,169.5,O
2017,SDKOTA,80,ORALR,90,W,-2.5,W,150.5,O
2017,IUPUI,91,ORALR,85,L,-3.5,L,158.0,O
2017,SD.ST,88,ORALR,94,W,-4.5,W,151.5,O
2017,ORALR,71,W.ILL,86,L,+1.5,L,143.0,O
2016,IU-FW,68,ORALR,63,L,-4.5,L,160.0,U
2016,NEBOM,85,ORALR,79,L,-1.0,L,169.5,U
2016,SD.ST,86,ORALR,74,L,+4.0,L,155.5,O
2016,ORALR,77,W.ILL,68,W,0.0,W,150.0,U
2016,ORALR,80,IUPUI,71,W,-1.5,W,149.5,O
2016,ND.ST,65,ORALR,66,W,-2.5,L,147.5,U
2016,ORALR,75,DENVR,78,L,-5.0,W,136.5,O
2016,SDKOTA,94,ORALR,84,L,-3.0,L,157.5,O
2015,ORALR,73,SDKOTA,72,W,+1.0,P,139.0,O
2015,TABOR,53,ORALR,94,W,0.0,,0.0,
2015,SD.ST,76,ORALR,72,L,-2.0,L,140.0,O
2015,ORALR,66,DENVR,73,L,-5.0,L,126.5,O
2015,IU-FW,58,ORALR,62,W,-7.5,L,137.5,U
2015,NEBOM,86,ORALR,102,W,-7.0,W,151.5,O
2017,TULSA,79,ORALR,65,L,+3.0,L,141.5,O
2017,ORALR,47,MONTA,68,L,-4.5,L,146.0,U
2017,LOYCH,78,ORALR,53,L,0.0,,0.0,
2017,ORALR,88,MISS,95,L,-8.0,W,159.0,O
2017,ROGST,76,ORALR,87,W,0.0,,0.0,
2017,ORALR,61,BAYLR,76,L,-17.0,W,146.5,U
2016,DETRT,95,ORALR,100,W,-7.0,L,151.0,O
2016,TABOR,80,ORALR,112,W,0.0,,0.0,
2016,ORALR,76,FLAIN,70,W,+4.5,W,140.5,O
2016,ORALR,74,JMU,64,W,-7.5,W,148.0,U
2016,TNMAR,66,ORALR,70,W,-3.5,W,151.0,U
2016,ORALR,66,S.CAR,84,L,-14.0,L,146.0,O
2016,MIZST,65,ORALR,80,W,-4.5,W,133.5,O
2015,ORALR,69,WISML,66,W,-1.0,W,0.0,
2015,ULLAF,76,ORALR,52,L,-5.0,L,0.0,
2015,ORALR,42,OREST,55,L,+2.0,L,133.0,U
2015,ORALR,64,MIZZU,78,L,-6.0,L,0.0,
2015,TULSA,68,ORALR,77,W,+5.0,W,0.0,
2014,ORALR,63,BOWLG,56,W,+4.5,W,130.5,U
2014,ORALR,67,GASOU,65,W,+8.0,L,145.5,U
2014,ORALR,67,WISCN,76,L,-17.5,W,150.0,U
2014,ORALR,55,STL,72,L,0.0,,0.0,
2017,ORALR,91,IPFW,102,L,-7.5,L,158.5,O
2017,ORALR,73,DENVR,77,L,-3.5,L,140.0,O
