Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,MSVAL,74,GRAMB,77,W,0.0,,0.0,
2017,ARKPB,53,GRAMB,61,W,0.0,,0.0,
2017,JACKS,57,GRAMB,72,W,0.0,,0.0,
2017,GRAMB,82,PVA&M,94,L,0.0,,0.0,
2017,GRAMB,55,TEXSO,76,L,0.0,,0.0,
2017,ALCRN,62,GRAMB,67,W,0.0,,0.0,
2017,SUTHR,87,GRAMB,79,L,0.0,,0.0,
2017,GRAMB,69,ALA&M,67,W,0.0,,0.0,
2017,GRAMB,69,ALAST,73,L,0.0,,0.0,
2016,GRAMB,59,ARKPB,63,L,0.0,,0.0,
2016,GRAMB,45,JACKS,60,L,0.0,,0.0,
2016,TEXSO,69,GRAMB,54,L,0.0,,0.0,
2016,PVA&M,63,GRAMB,66,W,0.0,,0.0,
2016,GRAMB,53,ALCRN,69,L,0.0,,0.0,
2016,GRAMB,61,SUTHR,66,L,0.0,,0.0,
2016,JARVS,58,GRAMB,80,W,0.0,,0.0,
2016,ALAST,81,GRAMB,84,W,0.0,,0.0,
2016,ALA&M,78,GRAMB,81,W,0.0,,0.0,
2015,ARKPB,65,GRAMB,53,L,0.0,,0.0,
2015,JACKS,74,GRAMB,63,L,0.0,,0.0,
2015,GRAMB,60,PVA&M,74,L,0.0,,0.0,
2017,GRAMB,76,MIAOH,78,L,0.0,,0.0,
2017,JARVS,56,GRAMB,102,W,0.0,,0.0,
2017,SAVAN,104,GRAMB,110,W,0.0,,0.0,
2017,GRAMB,93,UTRGV,101,L,0.0,,0.0,
2017,GRAMB,34,VIRGA,90,L,-36.5,L,120.5,O
2017,GRAMB,54,PROV,71,L,-25.0,W,134.0,U
2017,NCA&T,55,GRAMB,59,W,0.0,,0.0,
2017,GRAMB,57,E.CAR,72,L,0.0,,0.0,
2016,SELMA,53,GRAMB,98,W,0.0,,0.0,
2016,GRAMB,40,TEXAR,73,L,0.0,,0.0,
2016,LATEC,86,GRAMB,67,L,0.0,,0.0,
2016,GRAMB,65,MEMPH,83,L,0.0,,0.0,
2016,GRAMB,55,OHIOS,82,L,-38.5,W,144.0,U
2016,GRAMB,85,MIDATL,26,W,0.0,,0.0,
2016,GRAMB,53,E.CAR,61,L,0.0,,0.0,
2015,GRAMB,54,ND,81,L,0.0,,0.0,
2015,GRAMB,46,BALL,88,L,0.0,,0.0,
2015,GRAMB,30,PURDU,82,L,0.0,,0.0,
2015,LYON,49,GRAMB,55,W,0.0,,0.0,
2015,GRAMB,40,GWASH,92,L,0.0,,0.0,
2014,GRAMB,67,MIZST,97,L,0.0,,0.0,
2014,GRAMB,71,MARQ,114,L,0.0,,0.0,
2014,GRAMB,58,DPAUL,96,L,0.0,,0.0,
2013,GRAMB,56,TEXTK,91,L,0.0,,0.0,
2017,GRAMB,45,ULMON,81,L,0.0,,0.0,
2017,GRAMB,55,LATEC,89,L,0.0,,0.0,
2017,TOUGA,90,GRAMB,105,W,0.0,,0.0,
2017,GRAMB,57,KENT,86,L,0.0,,0.0,
2016,GRAMB,52,VATEC,87,L,0.0,,0.0,
2016,GRAMB,47,NCA&T,61,L,0.0,,0.0,
2016,GRAMB,52,TN.ST,64,L,0.0,,0.0,
2016,GRAMB,49,MARQ,95,L,-28.0,L,136.5,O
2015,GRAMB,36,TCU,80,L,0.0,,0.0,
2015,GRAMB,38,WASH,86,L,-36.0,L,125.5,U
2015,GRAMB,43,OREST,71,L,-25.5,L,114.0,P
2015,SELMA,64,GRAMB,74,W,0.0,,0.0,
2015,GRAMB,34,AIRFO,59,L,0.0,,0.0,
2014,GRAMB,68,ARKLR,88,L,0.0,,0.0,
2014,GRAMB,61,EVANS,96,L,0.0,,0.0,
2014,LYON,55,GRAMB,54,L,0.0,,0.0,
2014,GRAMB,75,TCU,98,L,0.0,,0.0,
2014,CNTBAP,75,GRAMB,83,W,0.0,,0.0,
2014,GRAMB,55,ARZST,97,L,0.0,,0.0,
2013,GRAMB,38,SFA,60,L,0.0,,0.0,
2013,GRAMB,45,S.MISS,93,L,0.0,,0.0,
2013,GRAMB,42,AUBRN,92,L,0.0,,0.0,
2013,GRAMB,54,OREST,85,L,0.0,,0.0,
2017,GRAMB,80,MSVAL,84,L,0.0,,0.0,
2017,GRAMB,78,ARKPB,58,W,0.0,,0.0,
2017,GRAMB,62,JACKS,59,W,0.0,,0.0,
2017,PVA&M,58,GRAMB,61,W,0.0,,0.0,
2017,TEXSO,77,GRAMB,70,L,0.0,,0.0,
2017,GRAMB,65,ALCRN,75,L,0.0,,0.0,
2017,GRAMB,66,SUTHR,67,L,0.0,,0.0,
