Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,AKRON,76,N.ILL,73,W,+3.5,L,142.0,O
2017,BUFF,90,AKRON,91,W,-7.5,L,151.0,O
2017,AKRON,90,WMICH,80,W,+4.5,W,149.0,O
2017,EMICH,63,AKRON,70,W,-4.5,W,149.0,U
2017,OHIO,68,AKRON,83,W,-6.0,W,143.5,O
2017,AKRON,74,MIAOH,70,W,+7.5,L,148.0,U
2017,AKRON,89,CMICH,85,W,+3.5,W,169.0,O
2017,WMICH,59,AKRON,66,W,-11.5,L,151.5,U
2017,BOWLG,84,AKRON,89,W,-10.0,L,145.5,O
2016,AKRON,73,BALL,64,W,+1.5,W,135.0,O
2016,N.ILL,66,AKRON,76,W,-5.5,W,136.5,O
2016,MIAOH,46,AKRON,75,W,-10.0,W,131.0,U
2016,EMICH,88,AKRON,92,W,-5.0,L,147.0,O
2016,AKRON,64,TOLDO,78,L,-3.5,L,149.5,U
2016,AKRON,81,CMICH,92,L,-1.0,L,148.5,O
2016,WMICH,53,AKRON,62,W,-9.5,L,142.0,U
2016,AKRON,75,BUFF,71,W,+2.5,W,142.0,O
2016,LIPSC,73,AKRON,80,W,0.0,,0.0,
2015,AKRON,69,BOWLG,68,W,-4.0,W,121.0,O
2015,BALL,47,AKRON,59,W,-10.5,W,129.5,U
2015,AKRON,71,WMICH,69,W,-4.5,W,133.5,O
2017,ADRIAN,41,AKRON,95,W,0.0,,0.0,
2017,MERCR,63,AKRON,65,W,-4.5,L,136.0,U
2017,AKRON,84,AIRFO,75,W,+7.0,W,147.0,O
2017,GASOU,67,AKRON,75,W,-8.5,L,156.0,U
2017,RADFD,41,AKRON,88,W,0.0,,0.0,
2017,AMERN,62,AKRON,72,W,0.0,,0.0,
2017,AKRON,82,YOUNG,90,L,+8.0,L,162.0,O
2016,CHASO,58,AKRON,82,W,0.0,,0.0,
2016,AKRON,63,WISGB,66,L,+5.0,L,157.5,U
2016,AKRON,56,VILLA,75,L,-16.0,L,143.0,U
2016,AKRON,88,ARK,80,W,-6.0,W,152.5,O
2016,HIRAM,30,AKRON,100,W,0.0,,0.0,
2016,CLEST,53,AKRON,65,W,-9.5,W,136.5,U
2015,BRYANT,66,AKRON,72,W,0.0,,0.0,
2015,AKRON,72,PENST,78,L,-6.5,W,0.0,
2015,AKRON,68,S.CAR,63,W,-6.0,W,125.0,O
2015,AKRON,51,MIAMI,79,L,-9.5,L,127.5,O
2015,USC,46,AKRON,66,W,+3.5,W,0.0,
2015,UMBC,57,AKRON,74,W,0.0,,0.0,
2014,AKRON,73,MIDTN,80,L,-5.5,L,145.0,O
2014,AKRON,63,STMAR,85,L,-9.0,L,146.0,O
2014,COCAR,63,AKRON,72,W,0.0,,0.0,
2013,AKRON,85,PENST,60,W,+4.0,W,127.0,O
2013,NCASH,63,AKRON,82,W,-8.5,W,0.0,
2013,AKRON,65,OKST,69,L,-5.0,W,136.0,U
2013,JONCA,53,AKRON,97,W,0.0,,0.0,
2017,AKRON,76,MD-ES,60,W,+17.0,L,146.0,U
2017,AKRON,88,UCI,80,W,+5.0,W,132.5,O
2017,MARSH,88,AKRON,99,W,-7.0,W,165.0,O
2017,AKRON,43,GONZG,61,L,-17.0,L,147.0,U
2017,COPIN,63,AKRON,87,W,0.0,,0.0,
2017,AKRON,70,CREIG,82,L,-12.0,P,160.0,U
2016,SC.ST,68,AKRON,78,W,0.0,,0.0,
2016,IONA,64,AKRON,78,W,-8.5,W,152.5,U
2016,AKRON,84,SABAR,70,W,+4.5,W,133.0,O
2016,BCOOK,60,AKRON,81,W,0.0,,0.0,
2016,AKRON,75,MARSH,65,W,+7.5,W,149.5,U
2016,COPIN,71,AKRON,77,W,0.0,,0.0,
2015,MARSH,63,AKRON,70,W,-12.0,L,132.5,O
2015,BLUFTN,53,AKRON,92,W,0.0,,0.0,
2015,AKRON,46,ND.ST,55,L,+1.5,L,0.0,
2015,MIDTN,62,AKRON,61,L,-8.0,L,0.0,
2015,W.ILL,49,AKRON,73,W,-11.5,W,0.0,
2015,ARKPB,60,AKRON,81,W,0.0,,0.0,
