Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2018,W.CAR,68,WOFFD,77,L,-10.5,W,142.0,O
Jan 27 2018,W.CAR,66,FURMN,100,L,-14.5,L,141.5,O
Jan 25 2018,SOUWES,48,W.CAR,108,W,0.0,,0.0,
Jan 20 2018,W.CAR,50,E.TEN,66,L,-19.5,W,138.0,U
Jan 15 2018,VMI,58,W.CAR,65,W,-8.0,L,140.0,U
Jan 13 2018,NCGRE,66,W.CAR,55,L,+5.5,L,137.0,U
Jan 10 2018,MERCR,56,W.CAR,58,W,+6.5,W,147.0,U
Jan 6 2018,W.CAR,71,SAMFD,85,L,-5.0,L,148.5,O
Jan 4 2018,W.CAR,75,CHATT,63,W,-5.0,W,136.0,O
Nov 30 2017,W.CAR,60,COLCH,69,L,-15.5,W,135.0,U
Nov 25 2017,ALA&M,72,W.CAR,82,W,-9.5,W,146.5,O
Nov 24 2017,W.CAR,65,TEXAR,89,L,-15.0,L,153.5,O
Nov 21 2017,W.CAR,76,UMASS,85,L,-13.0,W,138.5,O
Nov 19 2017,W.CAR,64,MINN,92,L,-30.0,W,149.5,O
Nov 15 2017,HIWASE,57,W.CAR,76,W,0.0,,0.0,
Nov 13 2017,W.CAR,51,CINCY,102,L,-29.0,L,140.0,O
Nov 10 2017,W.CAR,57,CLEMS,85,L,-20.0,L,141.0,O
Dec 30 2017,W.CAR,81,CITDL,79,W,+2.0,P,169.5,U
Dec 19 2017,HIGHP,72,W.CAR,61,L,0.0,,0.0,
Dec 17 2017,W.CAR,76,NCASH,72,W,0.0,,0.0,
Dec 6 2017,W.CAR,61,UNC,104,L,-32.0,L,154.5,O
Dec 4 2017,APPST,71,W.CAR,72,W,+5.5,W,153.0,U
Feb 25 2018,CITDL,75,W.CAR,92,W,-3.5,W,164.5,O
Feb 23 2018,FURMN,78,W.CAR,55,L,+9.5,L,145.5,U
Feb 20 2018,W.CAR,64,MERCR,81,L,-12.0,L,141.5,O
Feb 17 2018,E.TEN,72,W.CAR,61,L,+10.0,L,139.0,U
Feb 15 2018,WOFFD,84,W.CAR,69,L,+4.0,L,142.5,O
Feb 10 2018,W.CAR,48,NCGRE,65,L,-14.5,L,134.5,U
Feb 8 2018,W.CAR,72,VMI,60,W,+2.0,W,137.5,U
Feb 3 2018,SAMFD,71,W.CAR,88,W,-2.5,W,150.5,O
Feb 1 2018,CHATT,68,W.CAR,70,W,-2.5,L,135.0,O
Mar 3 2018,W.CAR,73,FURMN,97,L,-14.5,L,142.5,O
