Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,LOYMD,70,LAFAY,62,W,0.0,,0.0,
2017,HOLYC,62,LOYMD,65,W,0.0,,0.0,
2017,LOYMD,49,COLGT,52,L,0.0,,0.0,
2017,LOYMD,63,BUCKN,76,L,0.0,,0.0,
2017,BOSTU,69,LOYMD,77,W,+6.0,W,143.0,O
2017,NAVY,75,LOYMD,62,L,0.0,,0.0,
2017,LOYMD,57,ARMY,66,L,0.0,,0.0,
2017,LOYMD,84,LEHIH,83,W,0.0,,0.0,
2017,LAFAY,78,LOYMD,69,L,0.0,,0.0,
2016,LAFAY,77,LOYOL,84,W,0.0,,0.0,
2016,LOYOL,71,HOLYC,54,W,0.0,,0.0,
2016,BUCKN,67,LOYOL,58,L,0.0,,0.0,
2016,LOYOL,84,BOSTU,87,L,-6.5,W,140.0,O
2016,LOYOL,52,NAVY,60,L,0.0,,0.0,
2016,ARMY,73,LOYOL,59,L,0.0,,0.0,
2016,LEHIH,50,LOYOL,51,W,0.0,,0.0,
2016,LOYOL,81,LAFAY,78,W,0.0,,0.0,
2015,LOYOL,77,ARMY,71,W,0.0,,0.0,
2015,HOLYC,54,LOYOL,64,W,0.0,,0.0,
2015,LOYOL,58,COLGT,59,L,0.0,,0.0,
2017,LOYMD,71,STONY,70,W,0.0,,0.0,
2017,LOYMD,52,CREIG,82,L,-24.0,L,150.5,U
2017,FAIRF,66,LOYMD,81,W,0.0,,0.0,
2017,LOYMD,48,ND,83,L,0.0,,0.0,
2017,LOYMD,61,LIU,65,L,0.0,,0.0,
2017,MILLER,66,LOYMD,79,W,0.0,,0.0,
2017,LOYMD,60,DUQU,65,L,-10.5,W,146.5,U
2016,LOYOL,82,SIENA,90,L,0.0,,0.0,
2016,STONY,76,LOYOL,63,L,0.0,,0.0,
2016,LOYOL,82,STBON,94,L,0.0,,0.0,
2016,LOYOL,76,UMBC,57,W,0.0,,0.0,
2016,LIU,71,LOYOL,68,L,0.0,,0.0,
2016,TN.ST,86,LOYOL,71,L,0.0,,0.0,
2015,SIENA,81,LOYOL,71,L,0.0,,0.0,
2015,LOYOL,37,SYRA,70,L,0.0,,0.0,
2015,LOYOL,39,BUTLR,80,L,0.0,,0.0,
2015,UMBC,38,LOYOL,45,W,0.0,,0.0,
2015,CORNL,71,LOYOL,76,W,0.0,,0.0,
2015,LOYOL,59,TEXTK,71,L,0.0,,0.0,
2014,LOYOL,66,UCONN,76,L,0.0,,0.0,
2014,LOYOL,89,UMBC,83,W,0.0,,0.0,
2014,FAIRF,52,LOYOL,59,W,0.0,,0.0,
2014,LOYOL,93,CORNL,89,W,0.0,,0.0,
2014,LOYOL,79,BINGH,74,W,0.0,,0.0,
2017,LOYMD,68,AMERN,66,W,0.0,,0.0,
2017,LOWELL,60,LOYMD,69,W,0.0,,0.0,
2017,LOYMD,90,BINGH,85,W,0.0,,0.0,
2017,LOYMD,53,TOWSN,70,L,0.0,,0.0,
2017,MTSTM,57,LOYMD,64,W,0.0,,0.0,
2016,AMERN,67,LOYOL,75,W,0.0,,0.0,
2016,LOYOL,60,NWEST,74,L,-19.5,W,140.5,U
2016,LOYOL,88,FAIRF,94,L,0.0,,0.0,
2016,TOWSN,65,LOYOL,54,L,0.0,,0.0,
2016,LOYOL,68,MTSTM,85,L,0.0,,0.0,
2016,LOYOL,61,KANSA,94,L,0.0,,0.0,
2015,LOYOL,47,NAVY,70,L,0.0,,0.0,
2015,LOYOL,61,FAIRF,59,W,0.0,,0.0,
2015,LOYOL,52,STONY,67,L,0.0,,0.0,
2015,LOYOL,42,STJOE,68,L,0.0,,0.0,
2015,MTSTM,74,LOYOL,65,L,0.0,,0.0,
2015,LOYOL,64,COLUM,62,W,0.0,,0.0,
2014,LOYOL,48,MIAMI,71,L,0.0,,0.0,
2014,STJOE,88,LOYOL,77,L,0.0,,0.0,
2014,STONY,76,LOYOL,69,L,0.0,,0.0,
2014,LOYOL,58,MTSTM,70,L,0.0,,0.0,
2014,CATHO,75,LOYOL,87,W,0.0,,0.0,
2014,LOYOL,47,W.VA,96,L,0.0,,0.0,
2013,LOYOL,64,MEMPH,78,L,-14.5,W,129.5,O
2017,LAFAY,64,LOYMD,67,W,-10.0,L,138.5,U
2017,AMERN,64,LOYMD,62,L,0.0,,0.0,
2017,LOYMD,62,HOLYC,63,L,-5.5,W,117.5,O
2017,COLGT,66,LOYMD,56,L,0.0,,0.0,
2017,BUCKN,77,LOYMD,78,W,0.0,,0.0,
2017,LOYMD,63,BOSTU,78,L,0.0,,0.0,
2017,LOYMD,59,NAVY,62,L,0.0,,0.0,
2017,ARMY,63,LOYMD,78,W,0.0,,0.0,
2017,LEHIH,60,LOYMD,62,W,0.0,,0.0,
2016,LOYOL,66,AMERN,67,L,0.0,,0.0,
2016,HOLYC,63,LOYOL,78,W,0.0,,0.0,
2016,LOYOL,90,COLGT,93,L,0.0,,0.0,
2016,LOYOL,52,BUCKN,87,L,0.0,,0.0,
2016,BOSTU,73,LOYOL,65,L,0.0,,0.0,
2016,NAVY,71,LOYOL,51,L,0.0,,0.0,
2016,LOYOL,100,ARMY,99,W,0.0,,0.0,
2016,LOYOL,66,LEHIH,71,L,0.0,,0.0,
2016,COLGT,65,LOYOL,68,W,0.0,,0.0,
2015,LOYOL,47,NAVY,57,L,0.0,,0.0,
2015,LOYOL,60,HOLYC,63,L,0.0,,0.0,
2015,COLGT,78,LOYOL,80,W,0.0,,0.0,
2015,LOYOL,50,BUCKN,61,L,0.0,,0.0,
2017,LOYMD,63,COCAR,72,L,-5.5,L,140.5,U
2017,LOYMD,73,GMASN,58,W,-9.5,W,141.0,U
2017,LOYMD,60,BOSTU,64,L,-7.0,W,136.0,U
2016,HOLYC,72,LOYOL,67,L,-4.5,L,132.5,O
2015,LOYOL,45,HOLYC,62,L,-5.5,L,125.0,U
2014,LAFAY,84,LOYOL,71,L,+5.0,L,141.0,O
2014,LOYOL,67,NAVY,65,W,0.0,,0.0,
2013,LOYOL,58,E.CAR,70,L,-2.5,L,148.0,U
2013,KENT,59,LOYOL,73,W,-4.5,W,142.0,U
2013,BOSTU,63,LOYOL,70,W,-7.5,L,137.5,U
2013,MANHT,55,LOYOL,52,L,-3.0,L,114.5,U
2013,MANHT,61,LOYOL,63,W,-7.0,L,114.5,O
2013,LOYOL,86,IONA,90,L,-4.5,W,148.5,O
2012,LOYOL,59,OHIOS,78,L,-17.5,L,131.5,O
2012,FAIRF,44,LOYOL,48,W,+2.5,W,121.5,U
2012,SIENA,60,LOYOL,70,W,-7.5,W,126.5,O
2012,NIAGR,73,LOYOL,86,W,-8.0,W,134.5,O
2011,LOYOL,60,STPET,70,L,-2.0,L,125.5,O
2010,MANHT,94,LOYOL,79,L,-1.0,L,129.0,O
2009,CANIS,74,LOYOL,68,L,+1.0,L,130.5,O
2009,LOYOL,70,IONA,63,W,-7.5,W,129.5,O
2008,LOYOL,63,SIENA,65,L,-6.0,W,144.0,U
2008,FAIRF,59,LOYOL,64,W,-2.0,W,133.0,U
2008,LOYOL,64,MARST,82,L,-4.5,L,142.0,O
2007,LOYOL,79,NIAGR,89,L,-3.0,L,147.0,O
2007,FAIRF,72,LOYOL,76,W,+1.5,W,126.5,O
2006,CANIS,74,LOYOL,72,L,-2.5,L,145.5,O
2005,LOYOL,67,MANHT,88,L,-13.5,L,138.5,O
2004,LOYOL,67,RIDER,75,L,-13.5,W,128.5,O
