Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Nov 11 2016,POMONA,72,CSNOR,96,W,0.0,,0.0,
Nov 29 2015,CSNOR,45,UCLA,77,L,-19.0,L,152.0,U
Nov 25 2015,CSNOR,80,LOYMA,82,L,-6.0,W,150.0,O
Nov 23 2015,CSNOR,61,USC,96,L,-18.5,L,161.5,U
Nov 18 2015,VANGR,52,CSNOR,72,W,0.0,,0.0,
Nov 15 2015,CSNOR,72,SDKOTA,76,L,-2.5,L,148.0,P
Nov 14 2015,WRIGH,67,CSNOR,72,W,+9.0,W,140.0,U
Nov 13 2015,CSNOR,71,N.ILL,83,L,-9.5,L,134.5,O
Nov 29 2014,CSNOR,58,SEATT,70,L,0.0,,0.0,
Nov 26 2014,PORST,63,CSNOR,55,L,-5.5,L,0.0,
Nov 23 2014,CSNOR,88,ARKLR,94,L,-4.0,L,0.0,
Nov 22 2014,SAMFD,72,CSNOR,79,W,-10.0,L,0.0,
Nov 19 2014,MONST,65,CSNOR,72,W,-16.0,L,0.0,
Nov 16 2014,CSNOR,68,ARIZ,86,L,-26.5,W,143.0,O
Nov 14 2014,CSNOR,58,SD.ST,79,L,-15.5,L,0.0,
Nov 26 2013,CSNOR,62,MONST,77,L,-3.5,L,0.0,
Nov 23 2013,CSNOR,76,CMICH,90,L,-4.0,L,153.5,O
Nov 22 2013,APEAY,77,CSNOR,80,W,-5.0,L,166.0,U
Dec 29 2016,MORGN,61,CSNOR,82,W,-11.5,W,158.5,U
Dec 21 2016,CSNOR,62,BOISE,79,L,-13.0,L,161.0,U
Dec 16 2016,BTHSD,100,CSNOR,95,L,0.0,,0.0,
Dec 10 2016,LOYMA,69,CSNOR,68,L,-3.5,L,157.5,U
Dec 5 2016,CSNOR,70,STJON,76,L,-10.5,W,160.0,U
Dec 3 2016,ID.ST,76,CSNOR,79,W,-8.0,L,162.0,U
Dec 29 2015,CSNOR,79,ID.ST,84,L,+2.0,L,147.0,O
Dec 23 2015,CSNOR,63,SD,81,L,-2.0,L,126.0,O
Dec 20 2015,BTHSD,49,CSNOR,79,W,0.0,,0.0,
Dec 17 2015,CSNOR,77,PORST,71,W,-4.5,W,144.0,O
Dec 7 2015,CSNOR,61,SF,65,L,-6.5,W,136.5,U
Dec 5 2015,PEPPR,70,CSNOR,55,L,+7.5,L,137.5,U
Dec 29 2014,SFA,61,CSNOR,57,L,0.0,,0.0,
Dec 23 2014,CSNOR,55,LOUIS,80,L,-24.5,L,136.5,U
Dec 20 2014,TEXCC,75,CSNOR,68,L,0.0,,0.0,
Dec 17 2014,CSNOR,56,OREG,79,L,-15.5,L,145.5,U
Dec 6 2014,VANGR,58,CSNOR,70,W,0.0,,0.0,
Dec 4 2014,CSNOR,56,PEPPR,66,L,-7.5,L,0.0,
Dec 2 2014,SDKOTA,68,CSNOR,65,L,-6.5,L,0.0,
Dec 30 2013,CSNOR,67,SFA,74,L,0.0,,0.0,
Dec 27 2013,MORGN,80,CSNOR,86,W,0.0,,0.0,
Dec 22 2013,IDAHO,69,CSNOR,79,W,0.0,,0.0,
Feb 25 2017,CSNOR,80,UCI,83,L,-10.5,W,150.5,O
Feb 23 2017,CSNOR,85,UCDAV,96,L,-5.5,L,155.0,O
Feb 15 2017,CALPO,85,CSNOR,71,L,-6.0,L,149.5,O
Feb 11 2017,SABAR,55,CSNOR,77,W,-11.5,W,144.0,U
Feb 4 2017,HAWAI,76,CSNOR,72,L,-6.0,L,154.0,U
Feb 1 2017,LONGB,98,CSNOR,108,W,-1.0,W,163.5,O
Feb 28 2016,CSNOR,78,HAWAI,89,L,-13.5,W,150.5,O
Feb 25 2016,SABAR,78,CSNOR,63,L,+2.0,L,144.5,U
Feb 20 2016,CSNOR,75,CALPO,71,W,-6.5,W,149.5,U
Feb 18 2016,HAWAI,69,CSNOR,63,L,+5.5,L,148.5,U
Feb 13 2016,CSNOR,84,UCI,93,L,-10.5,W,137.5,O
Feb 10 2016,FULLR,67,CSNOR,75,W,-5.0,W,150.5,U
Feb 6 2016,CSNOR,76,LONGB,81,L,-10.5,W,151.0,O
Feb 3 2016,CSNOR,73,UCRIV,71,W,-5.5,W,144.0,P
Feb 28 2015,UCRIV,76,CSNOR,83,W,-1.5,W,133.0,O
Feb 26 2015,FULLR,72,CSNOR,82,W,-4.5,W,135.5,O
Feb 21 2015,CSNOR,58,UCI,67,L,-11.5,W,132.0,U
Feb 17 2015,BTHSD,61,CSNOR,89,W,0.0,,0.0,
Feb 14 2015,SABAR,65,CSNOR,57,L,+5.5,L,131.0,U
Feb 12 2015,CSNOR,63,CALPO,70,L,-9.0,W,120.0,O
Feb 7 2015,UCDAV,68,CSNOR,55,L,+2.5,L,137.5,U
Mar 9 2017,CSNOR,68,FULLR,81,L,-3.0,L,151.5,U
Mar 4 2017,FULLR,86,CSNOR,78,L,-3.0,L,153.5,O
Mar 2 2017,CSNOR,70,CALPO,76,L,-3.0,L,156.0,U
Mar 5 2016,UCDAV,87,CSNOR,83,L,-5.5,L,134.5,O
Mar 12 2015,CSNOR,67,UCDAV,71,L,-9.0,W,136.5,O
Mar 5 2015,CSNOR,58,LONGB,69,L,-10.5,L,133.0,U
Mar 15 2014,CALPO,61,CSNOR,59,L,+3.5,W,133.5,U
Mar 14 2014,CSNOR,82,LONGB,77,W,-6.5,W,146.5,O
Mar 13 2014,CSNOR,87,HAWAI,84,W,-6.5,W,159.5,O
Mar 6 2014,LONGB,83,CSNOR,91,W,+2.5,W,150.0,O
Mar 1 2014,CSNOR,105,UCRIV,106,L,-2.5,W,146.5,O
Mar 7 2013,HAWAI,75,CSNOR,88,W,-3.5,W,155.5,O
Mar 2 2013,SABAR,83,CSNOR,74,L,-5.5,L,137.0,O
Mar 11 2011,SABAR,83,CSNOR,63,L,+4.5,L,132.0,O
Mar 10 2011,FULLR,54,CSNOR,75,W,-1.5,W,148.5,U
Mar 5 2011,CSNOR,58,PACIF,54,W,-11.0,W,131.0,U
Mar 3 2011,CSNOR,66,UCDAV,78,L,-3.0,L,146.5,U
Mar 10 2010,CSNOR,76,FULLR,84,L,-2.0,L,144.0,O
Mar 6 2010,PACIF,66,CSNOR,47,L,+3.5,L,132.0,U
Mar 4 2010,UCDAV,66,CSNOR,70,W,-5.0,L,146.0,U
Mar 19 2009,CSNOR,70,MEMPH,81,L,-19.5,W,132.5,O
Mar 14 2009,PACIF,66,CSNOR,71,W,+1.5,W,130.5,O
Mar 13 2009,SABAR,60,CSNOR,67,W,-2.5,W,136.0,U
Mar 7 2009,CSNOR,55,PACIF,62,L,-5.5,L,135.5,U
Mar 5 2009,CSNOR,99,UCDAV,72,W,+1.5,W,153.5,O
Mar 14 2008,FULLR,83,CSNOR,68,L,+3.5,L,157.5,U
Mar 8 2008,CALPO,67,CSNOR,97,W,-10.0,W,140.0,O
Mar 6 2008,SABAR,77,CSNOR,66,L,-3.0,L,141.5,O
Mar 1 2008,CSNOR,66,UCI,82,L,-2.0,L,140.0,O
Mar 7 2007,PACIF,71,CSNOR,54,L,+1.5,L,142.0,U
