Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,OREST,57,OREG,66,L,-8.0,L,143.5,U
Jan 20 2018,USC,74,OREST,67,L,+3.0,L,143.0,U
Jan 18 2018,UCLA,63,OREST,69,W,0.0,W,147.0,U
Jan 13 2018,OREST,75,ARZST,77,L,-12.0,W,151.0,O
Jan 11 2018,OREST,53,ARIZ,62,L,-15.5,W,147.0,U
Jan 5 2018,OREG,64,OREST,76,W,+2.5,W,144.0,U
Nov 26 2017,OREST,65,MARST,46,W,+13.5,W,144.5,U
Nov 24 2017,LONGB,74,OREST,69,L,-9.0,L,153.0,U
Nov 23 2017,STJON,82,OREST,77,L,+6.0,W,150.0,O
Nov 18 2017,LONGB,81,OREST,89,W,-11.5,L,150.5,O
Nov 13 2017,WYOM,75,OREST,66,L,-7.5,L,155.0,U
Nov 10 2017,SUTAH,82,OREST,99,W,-23.5,L,156.0,O
Dec 31 2017,UTAH,66,OREST,64,L,0.0,L,135.0,U
Dec 29 2017,COLO,57,OREST,76,W,-4.5,W,142.0,U
Dec 21 2017,OREST,78,KENT,79,L,+4.5,L,145.0,O
Dec 16 2017,STL,60,OREST,63,W,-7.5,L,129.5,U
Dec 12 2017,JAXST,69,OREST,70,W,-6.0,L,137.0,O
Dec 9 2017,ARKPB,58,OREST,85,W,-24.5,W,134.0,O
Dec 5 2017,EKENT,62,OREST,74,W,-15.0,L,139.5,U
Dec 2 2017,LOYMA,74,OREST,78,W,-10.0,L,143.5,O
Feb 24 2018,ARZST,75,OREST,79,W,+1.5,W,150.0,O
Feb 22 2018,ARIZ,75,OREST,65,L,+4.5,L,141.5,U
Feb 17 2018,OREST,59,USC,72,L,-7.5,L,143.5,U
Feb 15 2018,OREST,68,UCLA,75,L,-7.0,P,150.0,U
Feb 10 2018,WASH,94,OREST,97,W,-6.5,L,136.0,O
Feb 8 2018,WASST,62,OREST,94,W,-9.0,W,143.5,O
Feb 3 2018,OREST,70,CAL,74,L,+3.5,L,133.5,O
Feb 1 2018,OREST,71,STANF,80,L,-4.5,L,138.0,O
Mar 8 2018,OREST,48,USC,61,L,-6.0,L,142.5,U
Mar 7 2018,OREST,69,WASH,66,W,+2.5,W,140.5,U
Mar 3 2018,OREST,92,WASST,67,W,+3.0,W,146.0,O
Mar 1 2018,OREST,77,WASH,79,L,-3.0,W,139.5,O
