Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,ID.ST,74,WEBER,96,W,-16.0,W,140.5,O
2017,WEBER,74,NCOLO,69,W,+6.0,L,141.5,O
2017,WEBER,77,NDAKOT,83,L,0.0,L,144.0,O
2017,EWASH,67,WEBER,70,W,-9.0,L,145.0,U
2017,IDAHO,66,WEBER,91,W,-10.5,W,132.0,O
2017,WEBER,85,ID.ST,73,W,+8.0,W,138.0,O
2016,SUTAH,50,WEBER,77,W,-18.0,W,148.5,U
2016,NARIZ,66,WEBER,76,W,-20.5,L,148.0,U
2016,WEBER,68,ID.ST,69,L,+11.5,L,148.0,U
2016,WEBER,85,SACRA,74,W,+6.0,W,143.5,O
2016,WEBER,73,PORST,58,W,+4.0,W,147.0,U
2016,NCOLO,68,WEBER,85,W,-16.5,W,159.5,U
2016,NDAKOT,62,WEBER,74,W,-14.0,L,140.0,U
2016,ID.ST,56,WEBER,77,W,-17.5,W,149.0,U
2015,WEBER,57,NCOLO,71,L,-3.5,L,142.5,U
2015,WEBER,67,NDAKOT,60,W,+1.5,W,134.0,U
2015,SACRA,78,WEBER,71,L,-4.0,L,133.5,O
2015,PORST,69,WEBER,63,L,-7.0,L,139.5,U
2015,WEBER,60,SUTAH,70,L,+5.0,L,137.5,U
2015,WEBER,74,NARIZ,65,W,-3.0,W,131.5,O
2015,MONST,62,WEBER,65,W,-10.5,L,131.5,U
2015,MONTA,60,WEBER,68,W,-5.5,W,131.5,U
2015,WEBER,84,IDAHO,86,L,-1.5,L,145.0,O
2017,BUFF,74,WEBER,72,L,-1.5,L,134.0,O
2017,IONA,76,WEBER,54,L,-4.0,L,150.5,U
2017,UCDAV,58,WEBER,86,W,-5.5,W,144.5,U
2017,WEBER,49,STANF,67,L,-12.5,L,147.0,U
2017,WEBER,68,PEPPR,69,L,-1.5,W,146.5,U
2017,ALPVLY,65,WEBER,128,W,0.0,,0.0,
2016,MURRAY,59,WEBER,75,W,-1.5,W,137.5,U
2016,DRAKE,58,WEBER,74,W,-6.5,W,139.0,U
2016,CMICH,60,WEBER,63,W,+2.5,W,151.5,U
2016,ALPVLY,47,WEBER,90,W,0.0,,0.0,
2016,WEBER,68,SD.ST,85,L,-6.5,L,145.5,O
2016,UT.ST,73,WEBER,70,L,-2.5,L,141.5,O
2015,WEBER,59,NEV,56,W,+1.0,W,0.0,
2015,WEBER,58,LSU,72,L,-7.0,L,0.0,
2015,ILLST,73,WEBER,64,L,+4.0,L,0.0,
2015,PRESCO,49,WEBER,74,W,0.0,,0.0,
2015,WEBER,61,UT.ST,72,L,-1.5,L,0.0,
2014,SJ.ST,55,WEBER,72,W,-14.0,W,142.0,U
2014,UT.ST,77,WEBER,71,L,+2.5,L,0.0,
2014,WEBER,67,COLST,88,L,-1.0,L,143.5,O
2014,WEBER,72,BYU,81,L,-9.5,W,156.5,U
2013,WEBER,62,DAYTN,61,W,-12.5,W,0.0,
2013,WEBER,55,UT.ST,65,L,-7.5,L,0.0,
2017,WEBER,84,MONTA,81,W,-2.5,W,137.5,O
2017,WEBER,87,MONST,75,W,+4.0,W,150.0,O
2017,WEBER,77,UT.ST,71,W,-5.5,W,135.5,O
2017,UTVAL,85,WEBER,93,W,0.0,,0.0,
2017,WCBAP,51,WEBER,107,W,0.0,,0.0,
2017,WEBER,66,BYU,77,L,-13.0,W,154.5,U
2017,DENVR,57,WEBER,55,L,-9.5,L,136.5,U
2016,MULTU,47,WEBER,114,W,0.0,,0.0,
2016,SD.ST,95,WEBER,99,W,-2.0,W,141.5,O
2016,WEBER,92,PORTL,82,W,+2.5,W,142.0,O
2016,WEBER,68,DENVR,69,L,+2.0,L,122.5,O
2016,WEBER,81,UTVAL,84,L,0.0,,0.0,
2016,WEBER,68,BYU,73,L,-5.0,P,148.0,U
2016,PACUNI,57,WEBER,95,W,0.0,,0.0,
2015,BRISTL,59,WEBER,109,W,0.0,,0.0,
2015,WEBER,51,OKLA,85,L,-20.0,L,0.0,
2015,UTVAL,61,WEBER,73,W,0.0,,0.0,
2015,BYU,76,WEBER,60,L,+10.5,L,0.0,
2015,WEBER,56,TEXAR,63,L,-3.0,L,0.0,
2015,ORALR,61,WEBER,62,W,-6.0,L,0.0,
2014,NRTHNM,49,WEBER,75,W,0.0,,0.0,
2014,WEBER,60,UCLA,83,L,-14.0,L,149.5,U
2014,STKATH,36,WEBER,107,W,0.0,,0.0,
2014,WEBER,59,UTVAL,62,L,0.0,,0.0,
2017,WEBER,78,IDAHO,83,L,+2.5,L,142.5,O
2017,WEBER,72,EWASH,82,L,-3.0,L,149.5,O
2017,NDAKOT,77,WEBER,68,L,-6.0,L,153.5,U
2017,NCOLO,63,WEBER,69,W,-13.0,L,145.0,U
2017,WEBER,96,PORST,93,W,+3.5,L,155.5,O
2017,WEBER,74,SACRA,77,L,+7.0,L,142.5,O
2017,NARIZ,80,WEBER,86,W,-18.5,L,144.5,O
2017,SUTAH,74,WEBER,90,W,-18.0,L,154.5,O
2016,MONTA,54,WEBER,60,W,-3.5,W,136.5,U
2016,MONST,60,WEBER,68,W,-9.5,L,148.5,U
2016,WEBER,77,NARIZ,74,W,+11.0,L,144.5,O
2016,WEBER,87,SUTAH,83,W,+14.5,L,140.5,O
2016,PORST,78,WEBER,87,W,-12.5,L,143.0,O
2016,SACRA,50,WEBER,63,W,-13.5,L,142.5,U
2016,WEBER,71,NDAKOT,78,L,+4.5,L,138.5,O
2016,WEBER,64,NCOLO,54,W,+8.0,W,151.5,U
2015,ID.ST,57,WEBER,61,W,-7.5,L,129.5,U
2015,WEBER,63,MONTA,74,L,-8.5,L,127.5,O
2015,WEBER,74,MONST,71,W,+1.5,W,129.5,O
2015,NARIZ,61,WEBER,54,L,-1.5,L,130.5,U
2015,SUTAH,65,WEBER,56,L,-10.5,L,139.0,U
2015,WEBER,70,ID.ST,63,W,+3.5,W,129.0,O
2017,WEBER,73,TEXCC,82,L,-1.5,L,149.5,O
2017,WEBER,80,FULLR,76,W,-2.5,W,148.0,O
2017,WEBER,89,NDAKOT,93,L,-1.5,L,144.0,O
2017,WEBER,80,EWASH,72,W,+1.5,W,150.5,O
2017,SUTAH,70,WEBER,90,W,-13.0,W,158.0,O
2017,MONST,67,WEBER,76,W,-7.5,W,152.0,U
2017,MONTA,78,WEBER,74,L,-4.0,L,146.0,O
2016,WEBER,53,XAVIR,71,L,-13.5,L,147.5,U
2016,MONTA,59,WEBER,62,W,-1.5,W,132.5,U
2016,NDAKOT,78,WEBER,83,W,-5.5,L,139.5,O
2016,PORST,74,WEBER,78,W,-8.5,L,147.5,O
2016,WEBER,79,EWASH,77,W,-1.0,W,151.0,O
2016,WEBER,58,IDAHO,62,L,+3.0,L,130.0,U
2015,WEBER,73,MONTA,76,L,-7.5,W,125.0,O
2015,EWASH,79,WEBER,71,L,+4.0,L,144.5,O
2015,IDAHO,63,WEBER,74,W,-2.5,W,143.5,U
2014,WEBER,59,ARIZ,68,L,-20.0,W,127.5,U
2014,NDAKOT,67,WEBER,88,W,-6.0,W,142.5,O
2014,NCOLO,63,WEBER,66,W,-5.5,L,141.5,U
2014,WEBER,82,EWASH,78,W,-1.5,W,146.5,O
