Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2018,MARYL,67,PURDU,75,L,-14.0,W,144.5,U
Jan 28 2018,MICHS,74,MARYL,68,L,+6.0,P,146.0,U
Jan 22 2018,MARYL,68,INDY,71,L,-1.5,L,141.5,U
Jan 18 2018,MINN,66,MARYL,77,W,-8.0,W,148.0,U
Jan 15 2018,MARYL,67,MICH,68,L,-8.0,W,137.0,U
Jan 11 2018,MARYL,69,OHIOS,91,L,-5.0,L,145.0,O
Jan 7 2018,IOWA,73,MARYL,91,W,-7.5,W,149.5,O
Jan 4 2018,MARYL,61,MICHS,91,L,-15.0,L,141.0,O
Jan 2 2018,PENST,69,MARYL,75,W,-3.5,W,140.0,O
Nov 27 2017,MARYL,70,SYRA,72,L,-3.0,W,134.0,O
Nov 25 2017,NEWMX,65,MARYL,80,W,-12.5,W,152.5,U
Nov 24 2017,STBON,63,MARYL,61,L,-9.5,L,145.0,U
Nov 20 2017,JACKS,45,MARYL,76,W,-30.0,W,140.0,U
Nov 18 2017,BUCKN,78,MARYL,80,W,-12.5,L,0.0,
Nov 15 2017,BUTLR,65,MARYL,79,W,-5.0,W,150.0,U
Nov 12 2017,MD-ES,43,MARYL,96,W,0.0,,0.0,
Nov 10 2017,MARYL,76,STONY,61,W,0.0,,0.0,
Dec 29 2017,UMBC,45,MARYL,66,W,-17.0,W,150.0,U
Dec 21 2017,FDU,50,MARYL,75,W,-23.5,W,151.0,U
Dec 12 2017,CATHO,59,MARYL,76,W,0.0,,0.0,
Dec 9 2017,G.WEB,60,MARYL,82,W,0.0,,0.0,
Dec 7 2017,OHIO,62,MARYL,87,W,-14.5,W,147.5,O
Dec 3 2017,MARYL,92,ILL,91,W,+2.5,L,145.5,O
Dec 1 2017,PURDU,80,MARYL,75,L,+3.5,L,147.0,O
Feb 24 2018,MICH,85,MARYL,61,L,+1.0,L,134.5,O
Feb 19 2018,MARYL,71,NWEST,64,W,-1.5,W,132.5,O
Feb 17 2018,RUTGR,51,MARYL,61,W,-11.5,L,131.0,U
Feb 13 2018,MARYL,66,NEBRS,70,L,-2.0,L,143.0,U
Feb 10 2018,NWEST,57,MARYL,73,W,-4.5,W,134.5,U
Feb 7 2018,MARYL,70,PENST,74,L,-4.5,W,140.5,O
Feb 4 2018,WISCN,63,MARYL,68,W,-7.5,L,132.5,U
Mar 1 2018,WISCN,59,MARYL,54,L,-2.5,L,130.5,U
