Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2018,NEWMX,80,UT.ST,89,W,-2.5,W,144.5,O
Jan 27 2018,UT.ST,65,FRSNO,62,W,-8.5,W,140.0,U
Jan 24 2018,AIRFO,49,UT.ST,71,W,-9.0,W,140.5,U
Jan 20 2018,WYOM,85,UT.ST,77,L,-3.0,L,147.5,O
Jan 17 2018,UT.ST,67,BOISE,71,L,-9.5,W,143.5,U
Jan 13 2018,UT.ST,57,NEV,83,L,-13.0,L,151.0,U
Jan 10 2018,COLST,84,UT.ST,75,L,-7.5,L,144.0,O
Jan 6 2018,UT.ST,85,UNLV,78,W,-9.5,W,154.5,O
Jan 3 2018,FRSNO,79,UT.ST,81,W,+1.5,W,141.0,O
Nov 28 2017,UT.ST,65,VALPO,72,L,-7.5,W,140.5,U
Nov 25 2017,NH,63,UT.ST,77,W,0.0,,0.0,
Nov 24 2017,NEAST,67,UT.ST,71,W,-2.5,W,139.5,U
Nov 20 2017,UT.ST,79,PORST,83,L,+2.0,L,160.5,O
Nov 18 2017,UT.ST,66,GONZG,79,L,-18.0,W,147.5,U
Nov 15 2017,MSVAL,47,UT.ST,83,W,0.0,,0.0,
Nov 13 2017,MONST,73,UT.ST,81,W,-5.5,W,149.0,O
Nov 10 2017,UT.ST,59,WEBER,65,L,0.0,L,156.5,U
Dec 30 2017,UT.ST,59,SD.ST,79,L,-10.0,L,142.5,U
Dec 27 2017,SJ.ST,72,UT.ST,86,W,-12.5,W,135.5,O
Dec 20 2017,YOUNG,74,UT.ST,91,W,-18.5,L,153.5,O
Dec 16 2017,LIFEPC,62,UT.ST,96,W,0.0,,0.0,
Dec 9 2017,UT.ST,67,UTAH,77,L,-6.0,L,144.5,U
Dec 6 2017,UCI,59,UT.ST,62,W,-7.5,L,139.5,U
Dec 2 2017,BYU,75,UT.ST,66,L,+1.5,L,146.0,U
Feb 28 2018,UT.ST,62,SJ.ST,64,L,+8.5,L,139.0,U
Feb 24 2018,UT.ST,65,AIRFO,75,L,+2.5,L,141.5,U
Feb 17 2018,NEV,93,UT.ST,87,L,+5.5,L,149.5,O
Feb 14 2018,UT.ST,63,NEWMX,78,L,-5.5,L,149.0,U
Feb 10 2018,BOISE,65,UT.ST,71,W,+3.0,W,142.5,U
Feb 7 2018,UT.ST,65,WYOM,83,L,-4.5,L,149.0,U
Mar 9 2018,UT.ST,68,NEWMX,83,L,-4.0,L,153.5,U
Mar 8 2018,UT.ST,78,BOISE,75,W,-8.0,W,141.0,O
Mar 7 2018,COLST,65,UT.ST,76,W,-6.0,W,146.0,U
Mar 3 2018,UNLV,67,UT.ST,79,W,+1.5,W,155.0,U
