Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,BELMT,93,TN.ST,76,L,+2.0,L,141.5,O
Jan 25 2017,TN.ST,76,SIUED,56,W,+7.5,W,137.0,U
Jan 21 2017,JAXST,86,TN.ST,79,L,-4.0,L,132.5,O
Jan 19 2017,TNTEC,80,TN.ST,74,L,-10.0,L,136.0,O
Jan 14 2017,TN.ST,85,MORHD,87,L,-1.0,L,138.5,O
Jan 12 2017,TN.ST,63,EKENT,49,W,+4.0,W,135.0,U
Jan 7 2017,TNMAR,65,TN.ST,76,W,-7.0,W,140.0,O
Jan 5 2017,SEMIZ,62,TN.ST,65,W,-11.5,L,137.5,U
Jan 2 2017,KENNE,76,TN.ST,73,L,-13.5,L,142.5,O
Jan 30 2016,TN.ST,78,JAXST,53,W,+5.0,W,134.5,U
Jan 28 2016,TN.ST,79,TNTEC,81,L,-4.0,W,148.0,O
Jan 24 2016,TN.ST,95,BELMT,103,L,-11.5,W,150.0,O
Jan 16 2016,MURRAY,71,TN.ST,73,W,+1.5,W,130.5,O
Jan 14 2016,APEAY,52,TN.ST,66,W,-3.0,W,137.5,U
Jan 9 2016,SIUED,60,TN.ST,63,W,-7.5,L,138.0,U
Jan 6 2016,TN.ST,66,E.ILL,61,W,+1.0,W,135.5,U
Jan 2 2016,SEMIZ,66,TN.ST,72,W,-5.5,W,138.5,U
Jan 31 2015,JAXST,43,TN.ST,45,W,+4.0,W,122.5,U
Jan 29 2015,TNTEC,56,TN.ST,64,W,+7.5,W,132.0,U
Jan 25 2015,BELMT,63,TN.ST,55,L,+13.0,W,140.0,U
Jan 17 2015,TN.ST,72,MURRAY,91,L,-23.0,W,136.5,O
Jan 15 2015,TN.ST,68,APEAY,69,L,-10.5,W,127.0,O
Nov 29 2016,TN.ST,59,VANDY,83,L,-7.0,L,136.5,O
Nov 26 2016,REINH,64,TN.ST,96,W,0.0,,0.0,
Nov 19 2016,TN.ST,74,MIDTN,63,W,-8.0,W,143.0,U
Nov 13 2016,TN.ST,69,SACLA,61,W,+2.0,W,141.5,U
Nov 12 2016,NARIZ,65,TN.ST,69,W,-10.0,L,148.0,U
Nov 11 2016,TN.ST,78,UCDAV,64,W,+4.0,W,136.5,O
Nov 28 2015,TN.ST,56,KENNE,49,W,0.0,,0.0,
Nov 24 2015,REINH,61,TN.ST,77,W,0.0,,0.0,
Nov 21 2015,MIDTN,69,TN.ST,66,L,+3.0,P,140.0,U
Nov 18 2015,FISK,50,TN.ST,72,W,0.0,,0.0,
Nov 16 2015,TN.ST,67,OHIO,75,L,-6.0,L,142.0,P
Nov 13 2015,TN.ST,86,LOYOL,71,W,0.0,,0.0,
Nov 29 2014,STFNY,59,TN.ST,57,L,0.0,,0.0,
Nov 28 2014,TN.ST,58,STPET,66,L,-13.0,W,0.0,
Nov 25 2014,TN.ST,36,VIRGA,79,L,-33.5,L,0.0,
Nov 23 2014,TN.ST,46,VANDY,78,L,-19.0,L,129.5,U
Nov 20 2014,FISK,60,TN.ST,75,W,0.0,,0.0,
Nov 18 2014,S.ILL,84,TN.ST,67,L,+8.5,L,0.0,
Nov 14 2014,REINH,66,TN.ST,97,W,0.0,,0.0,
Nov 30 2013,TN.ST,64,USCUP,73,L,0.0,,0.0,
Nov 26 2013,TN.ST,73,AUBRN,78,L,-13.0,W,0.0,
Nov 22 2013,TN.ST,67,TENN,88,L,-21.0,P,138.5,O
Nov 18 2013,LIPSC,75,TN.ST,70,L,0.0,,0.0,
Nov 16 2013,TN.ST,71,WICHI,85,L,-24.5,W,140.0,O
Dec 31 2016,TN.ST,83,MURRAY,92,L,+1.5,L,141.0,O
Dec 27 2016,COVNT,50,TN.ST,81,W,0.0,,0.0,
Dec 19 2016,TN.ST,55,DUKE,65,L,-28.0,W,140.5,U
Dec 14 2016,ALAST,46,TN.ST,68,W,0.0,,0.0,
Dec 10 2016,TN.ST,55,NCST,67,L,-9.0,L,148.0,U
Dec 3 2016,TN.ST,72,LIPSC,71,W,0.0,,0.0,
Dec 29 2015,TN.ST,69,TENN,74,L,-12.0,W,143.0,P
Dec 22 2015,TN.ST,55,ILLST,66,L,-9.5,L,136.0,U
Dec 19 2015,ALCRN,76,TN.ST,81,W,0.0,,0.0,
Dec 17 2015,LIPSC,86,TN.ST,89,W,0.0,,0.0,
Dec 14 2015,TN.ST,93,STETS,90,W,0.0,,0.0,
Dec 12 2015,GRAMB,52,TN.ST,64,W,0.0,,0.0,
