Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,SACRD,53,MTSTM,67,L,0.0,,0.0,
2017,LIU,60,SACRD,57,L,0.0,,0.0,
2017,WAGNR,67,SACRD,62,L,0.0,,0.0,
2017,MTSTM,86,SACRD,75,L,0.0,,0.0,
2017,SACRD,112,BRYANT,110,W,0.0,,0.0,
2017,SACRD,87,STFNY,75,W,0.0,,0.0,
2017,SACRD,64,WAGNR,75,L,0.0,,0.0,
2017,SACRD,64,CCONN,62,W,0.0,,144.5,U
2016,BRYANT,71,SACRD,72,W,0.0,,0.0,
2016,SACRD,84,LIU,92,L,0.0,,0.0,
2016,SACRD,67,WAGNR,58,W,0.0,,0.0,
2016,MTSTM,71,SACRD,76,W,+5.5,W,145.0,O
2016,SACRD,67,STFNY,85,L,0.0,,0.0,
2016,SACRD,80,CCONN,78,W,0.0,,0.0,
2016,WAGNR,76,SACRD,59,L,0.0,,0.0,
2016,FDU,80,SACRD,68,L,0.0,,0.0,
2016,SACRD,80,STFPA,84,L,0.0,,0.0,
2016,SACRD,69,ROBMO,65,W,0.0,,0.0,
2015,MTSTM,77,SACRD,71,L,0.0,,0.0,
2015,SACRD,64,WAGNR,75,L,0.0,,0.0,
2015,SACRD,83,BRYANT,66,W,0.0,,0.0,
2015,FDU,77,SACRD,78,W,0.0,,0.0,
2017,SACRD,71,FORDM,70,W,0.0,,0.0,
2017,NORFK,59,SACRD,61,W,0.0,,0.0,
2017,SACRD,59,NCOLO,81,L,0.0,,0.0,
2017,SACRD,74,SACLA,84,L,0.0,,0.0,
2017,SACRD,65,ARIZ,95,L,-28.5,L,150.0,O
2017,HOFST,86,SACRD,90,W,0.0,,0.0,
2017,SACRD,63,FAIRF,85,L,0.0,,0.0,
2016,SACRD,60,HOLYC,69,L,0.0,,0.0,
2016,SACRD,79,FAIRF,83,L,0.0,,0.0,
2016,SACRD,84,LOWELL,87,L,0.0,,0.0,
2016,SACRD,77,YALE,99,L,0.0,,0.0,
2016,SACRD,76,QUINN,64,W,0.0,,0.0,
2015,CAMBP,62,SACRD,71,W,0.0,,0.0,
2015,SACRD,72,JMU,79,L,0.0,,0.0,
2015,SACRD,48,OHIOS,106,L,-26.5,L,135.5,O
2015,LOWELL,57,SACRD,54,L,0.0,,0.0,
2015,HARTF,53,SACRD,71,W,0.0,,0.0,
2014,SACRD,67,BC,75,L,0.0,,0.0,
2014,SACRD,85,FORDM,73,W,0.0,,0.0,
2014,SACRD,65,YALE,80,L,0.0,,0.0,
2014,BROWN,85,SACRD,73,L,0.0,,0.0,
2014,SACRD,118,HOLYC,122,L,0.0,,0.0,
2014,SACRD,54,FAIRF,67,L,0.0,,0.0,
2017,STFPA,87,SACRD,67,L,0.0,,0.0,
2017,ROBMO,78,SACRD,67,L,0.0,,0.0,
2017,HOLYC,72,SACRD,67,L,0.0,,0.0,
2017,SACRD,75,BC,82,L,-9.5,W,144.5,O
2017,SACRD,85,LAFAY,61,W,0.0,,0.0,
2017,YALE,66,SACRD,52,L,0.0,,0.0,
2017,LOWELL,82,SACRD,91,W,0.0,,0.0,
2017,HARTF,87,SACRD,79,L,0.0,,0.0,
2016,SACRD,73,HOFST,80,L,0.0,,0.0,
2016,SACRD,67,NWEST,103,L,-23.0,L,145.0,O
2016,SACRD,71,HARTF,80,L,0.0,,0.0,
2016,LAFAY,90,SACRD,86,L,0.0,,0.0,
2016,SACRD,61,TOWSN,83,L,0.0,,0.0,
2016,SACRD,49,UCONN,82,L,0.0,,0.0,
2015,YALE,70,SACRD,64,L,0.0,,0.0,
2015,SACRD,76,BROWN,79,L,0.0,,0.0,
2015,SACRD,54,RUTGR,79,L,-8.0,L,140.0,U
2015,NH,60,SACRD,73,W,0.0,,0.0,
2015,MITCH,68,SACRD,104,W,0.0,,0.0,
2015,SACRD,81,LAFAY,82,L,0.0,,0.0,
2015,HOLYC,68,SACRD,81,W,0.0,,0.0,
2015,SACRD,71,COLGT,70,W,0.0,,0.0,
2017,SACRD,72,ROBMO,79,L,0.0,,0.0,
2017,SACRD,64,STFPA,73,L,0.0,,0.0,
2017,SACRD,82,LIU,83,L,0.0,,0.0,
2017,FDU,81,SACRD,91,W,0.0,,0.0,
2017,CCONN,62,SACRD,77,W,0.0,,0.0,
2017,STFNY,65,SACRD,80,W,0.0,,0.0,
2017,BRYANT,70,SACRD,73,W,0.0,,0.0,
2017,SACRD,74,FDU,70,W,0.0,,0.0,
2016,SACRD,88,STFPA,78,W,0.0,,0.0,
2016,ROBMO,73,SACRD,63,L,0.0,,0.0,
2016,SACRD,91,FDU,86,W,0.0,,0.0,
2016,SACRD,74,BRYANT,57,W,0.0,,0.0,
2016,CCONN,52,SACRD,87,W,0.0,,0.0,
2016,SACRD,61,MTSTM,66,L,0.0,,0.0,
2016,LIU,90,SACRD,98,W,0.0,,0.0,
2016,STFNY,70,SACRD,74,W,0.0,,0.0,
2015,LIU,73,SACRD,84,W,0.0,,0.0,
2015,SACRD,90,FDU,85,W,0.0,,0.0,
2015,SACRD,73,CCONN,76,L,0.0,,0.0,
2015,ROBMO,76,SACRD,80,W,0.0,,0.0,
2015,SACRD,62,STFNY,71,L,0.0,,0.0,
2015,SACRD,62,MTSTM,55,W,0.0,,0.0,
2017,SACRD,73,MTSTM,76,L,-8.5,W,141.5,O
2016,LIU,84,SACRD,76,L,-2.0,L,160.0,P
2015,SACRD,85,BRYANT,91,L,-5.0,L,145.0,O
2014,CCONN,73,SACRD,70,L,0.0,,0.0,
2013,SACRD,80,STFNY,92,L,0.0,,0.0,
2012,SACRD,68,LIU,80,L,-7.0,L,160.0,U
2009,SACRD,63,MTSTM,68,L,0.0,,0.0,
2009,CCONN,64,SACRD,76,W,0.0,,0.0,
2008,MTSTM,68,SACRD,55,L,-3.0,L,141.0,U
2008,SACRD,55,WAGNR,49,W,0.0,,0.0,
