Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,TEXSA,66,W.KEN,81,W,-7.5,W,137.0,O
Jan 26 2017,UTEP,62,W.KEN,65,W,-8.0,L,138.0,U
Jan 21 2017,W.KEN,80,MARSH,94,L,-8.5,L,172.5,O
Jan 14 2017,W.KEN,76,MIDTN,91,L,-14.5,L,134.0,O
Jan 12 2017,W.KEN,54,UAB,72,L,-8.5,L,139.0,U
Jan 7 2017,OLDDO,79,W.KEN,67,L,-2.5,L,121.0,O
Jan 5 2017,CHARL,80,W.KEN,82,W,-5.0,L,153.5,O
Jan 2 2017,W.KEN,69,FLAIN,66,W,+2.5,W,132.5,O
Jan 30 2016,MIDTN,66,W.KEN,64,L,+1.5,L,142.0,U
Jan 28 2016,UAB,62,W.KEN,69,W,+4.5,W,148.0,U
Jan 23 2016,W.KEN,71,CHARL,88,L,-2.5,L,154.5,O
Jan 21 2016,W.KEN,62,OLDDO,68,L,-8.5,W,133.5,U
Jan 16 2016,W.KEN,81,N.TEX,76,W,+4.0,W,151.0,O
Jan 14 2016,W.KEN,73,RICE,83,L,+1.5,L,152.5,O
Jan 9 2016,FLAAT,82,W.KEN,86,W,-12.5,L,136.0,O
Jan 7 2016,FLAIN,75,W.KEN,72,L,-8.0,L,136.0,O
Jan 3 2016,W.KEN,76,MARSH,94,L,-2.5,L,161.0,O
Jan 31 2015,W.KEN,73,S.MISS,62,W,+8.0,W,131.0,O
Jan 29 2015,W.KEN,56,LATEC,69,L,-8.5,L,144.5,U
Jan 24 2015,TEXSA,74,W.KEN,83,W,-10.5,L,145.5,O
Jan 22 2015,UTEP,66,W.KEN,71,W,+2.0,W,132.5,O
Jan 17 2015,W.KEN,65,FLAIN,58,W,+5.5,W,131.0,U
Jan 15 2015,W.KEN,88,FLAAT,85,W,+4.0,L,135.5,O
Jan 10 2015,OLDDO,65,W.KEN,72,W,+2.0,W,126.0,O
Nov 30 2016,W.KEN,59,EKENT,78,L,-1.5,L,149.0,U
Nov 26 2016,W.KEN,61,UNLV,71,L,-3.5,L,141.5,U
Nov 25 2016,W.KEN,47,WASH,86,L,-7.0,L,163.5,U
Nov 22 2016,NCA&T,56,W.KEN,77,W,0.0,,0.0,
Nov 19 2016,W.KEN,69,BELMT,90,L,-7.5,L,159.0,P
Nov 16 2016,JAXST,67,W.KEN,74,W,-12.0,L,152.0,U
Nov 12 2016,ALAST,66,W.KEN,79,W,0.0,,0.0,
Nov 25 2015,DUQU,81,W.KEN,73,L,+2.5,L,155.5,U
Nov 24 2015,W.KEN,88,CMICH,60,W,-4.0,W,149.5,U
Nov 23 2015,W.KEN,79,DRAKE,81,L,+5.0,L,141.5,O
Nov 21 2015,STONY,66,W.KEN,67,W,0.0,,0.0,
Nov 18 2015,W.KEN,85,BELMT,90,L,-9.0,W,156.5,O
Nov 14 2015,CMPBVL,77,W.KEN,97,W,0.0,,0.0,
Nov 27 2014,W.KEN,62,STJOE,59,W,+1.5,W,127.0,U
Nov 25 2014,W.KEN,61,STONY,71,L,0.0,,0.0,
Nov 22 2014,BELMT,64,W.KEN,63,L,-2.5,L,0.0,
Nov 18 2014,W.KEN,54,MINN,76,L,-9.5,L,0.0,
Nov 15 2014,APEAY,70,W.KEN,77,W,-14.0,L,0.0,
Nov 30 2013,E.ILL,53,W.KEN,68,W,-7.5,W,123.5,U
Nov 26 2013,W.KEN,64,MARSH,74,L,-3.5,L,148.0,U
Nov 23 2013,SAMFD,64,W.KEN,67,W,-15.5,L,160.0,U
Nov 21 2013,NCWIL,58,W.KEN,73,W,-8.0,W,136.0,U
Nov 16 2013,E.TEN,50,W.KEN,57,W,0.0,,0.0,
Dec 31 2016,W.KEN,69,FLAAT,54,W,-2.0,W,140.5,U
Dec 28 2016,APEAY,92,W.KEN,97,W,-10.5,L,150.5,O
Dec 21 2016,OHIO,66,W.KEN,67,W,+7.0,W,144.5,U
Dec 17 2016,W.KEN,79,DETRT,85,L,+2.5,L,148.5,O
Dec 14 2016,W.KEN,51,STMAR,73,L,-22.0,P,132.5,U
Dec 11 2016,W.KEN,77,INDST,59,W,-9.5,W,132.5,O
Dec 3 2016,W.KEN,56,MIZZU,59,L,-7.5,W,135.0,U
Dec 28 2015,BRESC,66,W.KEN,93,W,0.0,,0.0,
Dec 22 2015,DETRT,74,W.KEN,79,W,-2.5,W,157.5,U
Dec 19 2015,W.KEN,56,LOUIS,78,L,-23.0,W,141.5,U
Dec 16 2015,ALA&M,70,W.KEN,79,W,0.0,,0.0,
Dec 13 2015,INDST,62,W.KEN,75,W,-2.0,W,140.5,U
Dec 5 2015,W.KEN,64,XAVIR,95,L,-19.0,L,149.0,O
Dec 1 2015,EKENT,84,W.KEN,86,W,-7.0,L,158.0,O
Dec 29 2014,ALLOYD,62,W.KEN,104,W,0.0,,0.0,
Dec 27 2014,BRESC,42,W.KEN,89,W,0.0,,0.0,
Dec 20 2014,LOUIS,76,W.KEN,67,L,+14.5,W,137.5,O
Dec 17 2014,CHIST,60,W.KEN,75,W,0.0,,0.0,
Dec 13 2014,W.KEN,81,MISS,74,W,-9.5,W,139.0,O
Dec 6 2014,W.KEN,81,MURRAY,93,L,-5.0,L,0.0,
Dec 3 2014,BOWLG,52,W.KEN,62,W,-3.0,W,0.0,
Dec 30 2013,MISS,79,W.KEN,74,L,+2.0,L,140.0,O
Feb 25 2017,W.KEN,53,OLDDO,67,L,-9.5,L,123.5,U
Feb 23 2017,W.KEN,77,CHARL,83,L,-1.5,L,154.5,O
Feb 19 2017,UAB,64,W.KEN,76,W,+3.5,W,142.5,U
Feb 16 2017,MIDTN,78,W.KEN,52,L,+7.5,L,132.0,U
Feb 11 2017,MARSH,84,W.KEN,79,L,-2.0,L,174.5,U
Feb 4 2017,W.KEN,64,S.MISS,47,W,+5.5,W,138.5,U
Feb 2 2017,W.KEN,67,LATEC,76,L,-12.0,W,143.0,P
Feb 27 2016,W.KEN,67,UAB,71,L,-9.0,W,146.0,U
Feb 25 2016,W.KEN,78,MIDTN,72,W,-6.5,W,139.0,O
Feb 20 2016,CHARL,54,W.KEN,59,W,-2.5,W,155.0,U
Feb 18 2016,OLDDO,59,W.KEN,56,L,-1.0,L,132.0,U
Feb 13 2016,MARSH,96,W.KEN,93,L,+1.5,L,170.0,O
Feb 6 2016,W.KEN,89,UTEP,93,L,-2.5,L,147.5,O
Feb 4 2016,W.KEN,83,TEXSA,71,W,+7.5,W,154.5,U
Feb 28 2015,FLAIN,61,W.KEN,77,W,-10.0,W,134.5,O
Feb 26 2015,FLAAT,68,W.KEN,71,W,-11.5,L,139.0,P
Feb 22 2015,W.KEN,66,MIDTN,68,L,-4.0,W,133.5,O
Feb 19 2015,W.KEN,66,UAB,71,L,-4.0,L,142.0,U
Feb 14 2015,W.KEN,82,MARSH,87,L,+4.0,L,143.0,O
Feb 7 2015,RICE,72,W.KEN,68,L,-12.0,L,128.5,O
Feb 5 2015,N.TEX,59,W.KEN,65,W,-9.5,L,136.0,U
Feb 27 2014,W.KEN,51,TEXST,50,W,+2.0,L,126.0,U
Mar 8 2017,TEXSA,56,W.KEN,52,L,-4.5,L,134.5,U
Mar 4 2017,RICE,72,W.KEN,79,W,+3.0,W,152.5,U
