Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Feb 21 2015,ARK,65,MISST,61,W,+7.5,L,137.0,U
Feb 18 2015,MIZZU,69,ARK,84,W,-16.5,L,140.0,O
Feb 14 2015,ARK,71,MISS,70,W,-2.5,W,156.5,U
Feb 10 2015,ARK,101,AUBRN,87,W,+5.0,W,149.5,O
Mar 19 2017,ARK,65,UNC,72,L,-11.5,W,165.5,U
Mar 17 2017,SETON,71,ARK,77,W,0.0,W,147.0,O
Mar 12 2017,ARK,65,KENTY,82,L,-7.5,L,156.0,U
Mar 11 2017,VANDY,62,ARK,76,W,+4.0,W,143.5,U
Mar 10 2017,MISS,72,ARK,73,W,-4.5,L,159.0,U
Mar 4 2017,GA,67,ARK,85,W,-7.0,W,151.0,O
Mar 1 2017,ARK,65,FLA,78,L,-9.5,L,154.5,U
Mar 10 2016,ARK,61,FLA,68,L,-2.5,L,146.0,U
Mar 5 2016,S.CAR,76,ARK,61,L,-6.5,L,147.5,U
Mar 2 2016,ARK,62,ALA,61,W,-1.5,W,140.5,U
Mar 21 2015,ARK,78,UNC,87,L,-5.0,L,158.0,O
Mar 19 2015,WOFFD,53,ARK,56,W,-7.0,L,136.5,U
Mar 15 2015,ARK,63,KENTY,78,L,-13.5,L,143.5,U
Mar 14 2015,GA,49,ARK,60,W,-2.5,W,145.5,U
Mar 13 2015,TENN,72,ARK,80,W,-6.0,W,138.5,O
Mar 7 2015,LSU,81,ARK,78,L,-7.5,L,155.0,O
Mar 5 2015,ARK,78,S.CAR,74,W,+1.5,W,142.0,O
Mar 24 2014,ARK,64,CAL,75,L,-2.5,L,152.0,U
Mar 18 2014,INDST,71,ARK,91,W,-9.5,W,152.0,O
Mar 13 2014,S.CAR,71,ARK,69,L,-7.5,L,150.5,U
Mar 8 2014,ARK,58,ALA,83,L,+1.0,L,141.5,U
Mar 5 2014,MISS,80,ARK,110,W,-8.5,W,154.0,O
Mar 1 2014,GA,75,ARK,87,W,-8.0,W,139.5,O
Mar 14 2013,ARK,72,VANDY,75,L,+4.0,L,125.5,O
Mar 9 2013,TEXAM,62,ARK,73,W,-9.5,W,131.0,O
Mar 5 2013,ARK,63,MIZZU,93,L,-10.0,L,152.0,O
