Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,MORHD,72,JAXST,69,W,-3.0,W,145.0,U
Jan 26 2017,MORHD,73,TNTEC,76,L,+2.5,L,150.5,U
Jan 21 2017,EKENT,54,MORHD,80,W,-7.5,W,149.5,U
Jan 19 2017,MORHD,89,APEAY,82,W,+3.0,W,163.5,O
Jan 14 2017,TN.ST,85,MORHD,87,W,-1.0,W,138.5,O
Jan 12 2017,BELMT,84,MORHD,78,L,+4.5,L,153.5,O
Jan 7 2017,SIUED,65,MORHD,73,W,-10.5,L,147.5,U
Jan 5 2017,E.ILL,75,MORHD,85,W,-4.0,W,145.5,O
Jan 30 2016,MORHD,70,EKENT,67,W,+1.0,W,150.5,U
Jan 27 2016,APEAY,65,MORHD,75,W,-7.5,W,140.5,U
Jan 24 2016,JAXST,78,MORHD,74,L,-12.0,L,132.5,O
Jan 21 2016,TNTEC,74,MORHD,81,W,-5.5,W,140.5,O
Jan 16 2016,MORHD,82,E.ILL,84,L,+6.5,L,127.0,O
Jan 14 2016,MORHD,70,SIUED,67,W,+6.5,L,133.0,O
Jan 9 2016,TNMAR,58,MORHD,64,W,-7.5,L,130.0,U
Jan 7 2016,SEMIZ,69,MORHD,96,W,-16.0,W,135.5,O
Jan 2 2016,MORHD,57,MURRAY,62,L,-2.0,L,131.0,U
Jan 31 2015,EKENT,66,MORHD,57,L,-1.0,L,135.5,U
Jan 28 2015,MORHD,82,APEAY,69,W,+3.5,W,135.0,O
Jan 24 2015,MORHD,66,JAXST,63,W,+5.5,L,126.5,O
Jan 22 2015,MORHD,78,TNTEC,74,W,-1.0,W,134.0,O
Jan 17 2015,E.ILL,65,MORHD,62,L,-6.0,L,123.5,O
Nov 30 2016,N.KENT,84,MORHD,79,L,-7.0,L,135.5,O
Nov 25 2016,MORHD,63,PITT,76,L,-13.0,P,145.5,U
Nov 19 2016,MORHD,56,EVANS,69,L,-1.5,L,142.5,U
Nov 16 2016,MORHD,77,MARSH,85,L,-3.0,L,163.0,U
Nov 13 2016,LIPSC,75,MORHD,89,W,0.0,,0.0,
Nov 11 2016,KYCHRS,41,MORHD,106,W,0.0,,0.0,
Nov 28 2015,S.MISS,46,MORHD,61,W,-19.0,L,133.0,U
Nov 24 2015,MARSH,61,MORHD,85,W,-7.5,W,151.0,U
Nov 21 2015,MORHD,64,N.KENT,56,W,+5.5,W,153.0,U
Nov 16 2015,MORHD,66,ILLST,67,L,-11.0,W,148.0,U
Nov 13 2015,CINCH,51,MORHD,87,W,0.0,,0.0,
Nov 29 2014,KYCHRS,49,MORHD,121,W,0.0,,0.0,
Nov 26 2014,MORHD,77,MARSH,68,W,-2.0,W,0.0,
Nov 23 2014,MORHD,46,AMERN,51,L,+2.5,L,0.0,
Nov 22 2014,PRESB,49,MORHD,69,W,-15.0,W,0.0,
Nov 21 2014,MORHD,64,LATEC,73,L,-10.5,W,0.0,
Nov 19 2014,MORHD,61,CINCY,69,L,-10.0,W,0.0,
Nov 17 2014,CINCH,79,MORHD,87,W,0.0,,0.0,
Nov 14 2014,MORHD,59,UNLV,60,L,-5.5,W,144.5,U
Nov 29 2013,G.WEB,86,MORHD,82,L,-7.0,L,141.5,O
Nov 28 2013,MORHD,88,CHATT,75,W,+9.5,W,0.0,
Nov 24 2013,MORHD,63,NEV,58,W,-6.0,W,157.5,U
Nov 22 2013,MORHD,70,UCLA,81,L,-17.0,W,154.0,U
Dec 31 2016,MORHD,77,TNMAR,81,L,-2.5,L,159.0,U
Dec 28 2016,ASBRY,77,MORHD,120,W,0.0,,0.0,
Dec 22 2016,MORHD,76,MISST,85,L,-10.5,W,145.5,O
Dec 19 2016,C.ARK,85,MORHD,111,W,0.0,,0.0,
Dec 17 2016,E.TEN,78,MORHD,68,L,+5.5,L,148.5,U
Dec 13 2016,MORHD,86,EWASH,88,L,-3.5,W,149.5,O
Dec 10 2016,MORHD,84,LIPSC,98,L,0.0,,0.0,
Dec 3 2016,MORHD,56,PURDU,90,L,-19.5,L,140.0,O
Dec 30 2015,MORHD,72,E.TEN,75,L,+1.5,L,136.0,O
Dec 28 2015,WISGB,78,MORHD,72,L,-5.0,L,147.5,O
Dec 23 2015,MORHD,77,DAVID,81,L,-8.0,W,147.5,O
Dec 20 2015,W.CAR,52,MORHD,60,W,-8.5,L,135.0,U
Dec 13 2015,MORHD,62,PITT,72,L,-14.0,W,133.0,O
Dec 5 2015,MORHD,59,INDY,92,L,-12.0,L,142.5,O
Dec 2 2015,MORHD,60,STL,46,W,-4.0,W,128.0,U
Dec 29 2014,MORHD,95,C.ARK,60,W,0.0,,0.0,
Dec 19 2014,N.KENT,83,MORHD,60,L,0.0,,0.0,
Dec 17 2014,MORHD,50,WISGB,66,L,-10.0,L,0.0,
Dec 13 2014,MORHD,71,OHIOS,87,L,-18.5,W,133.5,O
Dec 6 2014,OAKLN,70,MORHD,68,L,-6.5,L,0.0,
Dec 4 2014,MORHD,48,UAB,58,L,-1.0,L,0.0,
Dec 1 2014,E.TEN,63,MORHD,59,L,-6.5,L,0.0,
Dec 30 2013,ASBRY,68,MORHD,102,W,0.0,,0.0,
Dec 23 2013,MORHD,67,TENN,82,L,-13.0,L,141.5,O
Feb 25 2017,JAXST,70,MORHD,61,L,-2.5,L,142.0,U
Feb 23 2017,TNTEC,68,MORHD,73,W,-7.0,L,150.5,U
Feb 18 2017,MORHD,73,BELMT,89,L,-11.0,L,154.0,O
Feb 16 2017,MORHD,52,TN.ST,64,L,0.0,L,143.5,U
Feb 11 2017,MORHD,67,EKENT,62,W,+4.0,W,149.5,U
Feb 8 2017,MURRAY,100,MORHD,101,W,-4.0,L,159.5,O
Feb 4 2017,MORHD,89,SEMIZ,81,W,+2.0,W,152.5,O
Feb 27 2016,MORHD,82,JAXST,71,W,+10.0,W,129.0,O
Feb 25 2016,MORHD,69,TNTEC,59,W,0.0,W,144.0,U
Feb 18 2016,TN.ST,61,MORHD,66,W,-4.5,W,136.0,U
Feb 16 2016,STCATH,66,MORHD,105,W,0.0,,0.0,
Feb 13 2016,BELMT,77,MORHD,78,W,-2.5,L,149.0,O
Feb 11 2016,EKENT,50,MORHD,61,W,-5.5,W,151.0,U
Feb 6 2016,MORHD,76,TN.ST,77,L,0.0,L,134.5,O
Feb 4 2016,MORHD,67,BELMT,73,L,-7.5,W,152.0,U
Feb 28 2015,JAXST,55,MORHD,87,W,-9.5,W,131.5,O
Feb 26 2015,TNTEC,73,MORHD,86,W,-7.5,W,143.0,O
Feb 23 2015,MORHD,86,TN.ST,70,W,+8.5,W,125.5,O
Feb 14 2015,MORHD,57,BELMT,58,L,-6.0,W,145.0,U
Feb 11 2015,MORHD,57,EKENT,69,L,-6.5,L,137.5,U
Feb 7 2015,BELMT,71,MORHD,73,W,-2.0,P,145.0,U
Feb 5 2015,TN.ST,57,MORHD,72,W,-15.0,P,123.5,O
Mar 2 2017,MURRAY,75,MORHD,69,L,-3.0,L,153.0,U
Mar 30 2016,MORHD,68,NEV,77,L,-4.0,L,146.5,U
Mar 28 2016,NEV,83,MORHD,86,W,-5.5,L,144.5,O
Mar 23 2016,MORHD,77,OHIO,72,W,-3.0,W,151.5,U
Mar 21 2016,DUQU,72,MORHD,82,W,-5.5,W,156.0,U
Mar 15 2016,MORHD,84,SIENA,80,W,-6.0,W,149.5,O
Mar 4 2016,MORHD,70,TNMAR,83,L,+5.0,L,134.5,O
Mar 3 2016,MURRAY,66,MORHD,75,W,-2.5,W,130.0,O
Mar 6 2015,MORHD,77,MURRAY,80,L,-7.5,W,143.5,O
Mar 5 2015,MORHD,76,TNMAR,65,W,+2.0,W,133.5,O
Mar 4 2015,SEMIZ,74,MORHD,79,W,-4.5,W,140.0,O
Mar 19 2014,MORHD,67,ILLST,77,L,-6.5,L,142.5,O
Mar 7 2014,MORHD,63,BELMT,86,L,-7.0,L,151.5,U
Mar 6 2014,TNTEC,61,MORHD,76,W,-5.0,W,149.0,U
Mar 1 2014,TNTEC,91,MORHD,84,L,-8.5,L,147.5,O
Mar 7 2013,MORHD,75,TN.ST,88,L,-3.5,L,144.0,O
Mar 6 2013,TNMAR,66,MORHD,73,W,-12.5,L,146.5,U
Mar 2 2013,MORHD,66,TNTEC,72,L,+1.5,L,140.5,U
Mar 2 2012,MORHD,52,TN.ST,59,L,-4.5,L,122.0,U
Mar 1 2012,JAXST,54,MORHD,68,W,0.0,W,117.0,O
Mar 19 2011,MORHD,48,RICHM,65,L,-4.5,L,124.0,U
Mar 17 2011,MORHD,62,LOUIS,61,W,-9.5,W,132.0,U
Mar 5 2011,TNTEC,73,MORHD,80,W,-9.0,L,132.5,O
Mar 4 2011,APEAY,49,MORHD,68,W,-3.5,W,129.5,U
Mar 22 2010,MORHD,89,BOSTU,91,L,-1.5,L,136.0,O
Mar 17 2010,COLST,60,MORHD,74,W,-8.5,W,132.0,O
Mar 6 2010,MORHD,51,MURRAY,62,L,-4.0,L,129.5,U
Mar 5 2010,TNTEC,47,MORHD,76,W,-12.0,W,140.0,U
Mar 2 2010,JAXST,54,MORHD,87,W,-15.5,W,132.5,O
Mar 20 2009,MORHD,54,LOUIS,74,L,-21.5,W,131.0,U
Apr 1 2016,MORHD,82,NEV,85,L,-2.5,L,146.0,O
