Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,WOFFD,62,W.CAR,68,L,+9.0,L,136.5,U
2017,NCGRE,74,WOFFD,93,W,-2.0,W,144.0,O
2017,WOFFD,72,E.TEN,79,L,-11.0,W,147.5,O
2017,VMI,70,WOFFD,88,W,-12.0,W,147.5,O
2017,FURMN,58,WOFFD,67,W,-1.5,W,141.5,U
2017,WOFFD,89,SAMFD,91,L,-3.5,W,147.5,O
2017,WOFFD,66,CHATT,77,L,-13.0,W,140.0,O
2017,CITDL,104,WOFFD,103,L,-15.0,L,184.5,O
2016,W.CAR,66,WOFFD,85,W,-4.0,W,141.5,O
2016,E.TEN,73,WOFFD,87,W,-1.5,W,143.5,O
2016,WOFFD,62,FURMN,63,L,-4.0,W,133.0,U
2016,TNWES,66,WOFFD,89,W,0.0,,0.0,
2016,WOFFD,69,MERCR,70,L,-6.5,W,129.5,O
2016,WOFFD,86,CITDL,83,W,+4.0,L,166.5,O
2016,CHATT,77,WOFFD,68,L,+3.0,L,135.0,O
2016,SAMFD,64,WOFFD,69,W,-4.5,W,136.5,U
2016,WOFFD,65,VMI,61,W,+3.5,W,136.5,U
2016,NCGRE,76,WOFFD,87,W,-7.0,W,132.0,O
2015,MERCR,46,WOFFD,49,W,-6.5,L,117.5,U
2015,WOFFD,58,NCGRE,42,W,+8.0,W,129.0,U
2015,E.TEN,64,WOFFD,72,W,-7.0,W,133.5,O
2017,MHILL,76,WOFFD,79,W,0.0,,0.0,
2017,WOFFD,60,COLO,75,L,-20.0,W,137.0,U
2017,WOFFD,59,KENT,66,L,-2.5,L,144.0,U
2017,WOFFD,62,BRAD,70,L,+4.0,L,138.0,U
2017,VERMT,60,WOFFD,59,L,+7.5,W,143.5,U
2017,ALLEN,77,WOFFD,117,W,0.0,,0.0,
2017,WOFFD,69,LSU,91,L,-7.5,L,149.5,O
2016,WOFFD,68,PRESB,58,W,0.0,,0.0,
2016,WOFFD,59,COLUM,70,L,-8.5,L,137.5,U
2016,MD-ES,63,WOFFD,73,W,0.0,,0.0,
2016,WOFFD,58,UNC,78,L,-23.0,W,153.5,U
2016,WOFFD,74,MIZZU,83,L,-2.5,L,125.0,O
2015,WOFFD,62,W&M,66,L,-3.0,L,0.0,
2015,OHIOV,54,WOFFD,82,W,0.0,,0.0,
2015,WOFFD,64,SAMHO,53,W,+3.0,W,0.0,
2015,SDKOTA,68,WOFFD,72,W,-10.5,L,0.0,
2015,WOFFD,54,FAIRF,36,W,+3.5,W,0.0,
2015,IONA,73,WOFFD,86,W,-2.0,W,144.0,O
2015,WOFFD,59,STANF,74,L,-12.5,L,132.5,O
2014,J&WCH,48,WOFFD,90,W,0.0,,0.0,
2014,WOFFD,56,HIGHP,66,L,0.0,,0.0,
2014,WOFFD,57,MINN,79,L,-17.5,L,0.0,
2017,MERCR,71,WOFFD,88,W,-3.0,W,134.5,O
2017,WOFFD,72,GATEC,76,L,-6.5,W,135.0,O
2017,WOFFD,75,COCAR,74,W,-2.5,W,140.0,O
