Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2017,WISCN,57,ILL,43,W,+7.5,W,133.0,U
Jan 28 2017,WISCN,61,RUTGR,54,W,+16.0,L,126.0,U
Jan 24 2017,PENST,55,WISCN,82,W,-15.0,W,133.0,O
Jan 21 2017,WISCN,78,MINN,76,W,+4.5,L,132.0,O
Jan 17 2017,MICH,64,WISCN,68,W,-10.5,L,132.5,U
Jan 12 2017,OHIOS,66,WISCN,89,W,-10.5,W,134.0,O
Jan 8 2017,WISCN,55,PURDU,66,L,-2.5,L,138.0,U
Jan 3 2017,WISCN,75,INDY,68,W,+1.0,W,140.5,O
Jan 31 2016,WISCN,63,ILL,55,W,+3.5,W,135.5,U
Jan 26 2016,INDY,79,WISCN,82,W,+1.5,W,139.0,O
Jan 21 2016,WISCN,66,PENST,60,W,+2.5,W,129.5,U
Jan 17 2016,MICHS,76,WISCN,77,W,+6.5,W,134.0,O
Jan 12 2016,WISCN,65,NWEST,70,L,-1.5,L,126.0,O
Jan 9 2016,MARYL,63,WISCN,60,L,+2.5,L,132.5,U
Jan 5 2016,WISCN,58,INDY,59,L,-7.5,W,145.0,U
Jan 2 2016,RUTGR,57,WISCN,79,W,-16.5,W,132.0,O
Jan 31 2015,WISCN,74,IOWA,63,W,+5.5,W,130.0,O
Jan 24 2015,WISCN,69,MICH,64,W,+10.5,L,122.0,O
Jan 20 2015,IOWA,50,WISCN,82,W,-10.0,W,134.0,U
Jan 15 2015,NEBRS,55,WISCN,70,W,-15.0,P,120.5,O
Jan 11 2015,WISCN,62,RUTGR,67,L,+15.0,L,119.5,O
Jan 7 2015,PURDU,55,WISCN,62,W,-16.0,L,135.5,U
Nov 29 2016,SYRA,60,WISCN,77,W,-6.5,W,124.0,O
Nov 27 2016,PVA&M,50,WISCN,95,W,0.0,,0.0,
Nov 23 2016,WISCN,56,UNC,71,L,-4.5,L,144.5,U
Nov 22 2016,WISCN,73,GTOWN,57,W,+5.5,W,138.5,U
Nov 21 2016,TENN,62,WISCN,74,W,-13.5,L,137.5,U
Nov 17 2016,CHIST,51,WISCN,69,W,0.0,,0.0,
Nov 15 2016,WISCN,67,CREIG,79,L,+2.0,L,144.0,O
Nov 11 2016,C.ARK,47,WISCN,79,W,0.0,,0.0,
Nov 29 2015,WISCN,48,OKLA,65,L,-8.5,L,145.5,U
Nov 25 2015,PVA&M,67,WISCN,85,W,-29.0,L,140.5,O
Nov 22 2015,WISCN,74,VACOM,73,W,+1.5,L,142.0,O
Nov 20 2015,WISCN,61,GTOWN,71,L,+2.0,L,132.5,U
Nov 17 2015,NDAKOT,64,WISCN,78,W,-26.0,L,141.0,O
Nov 15 2015,SIENA,65,WISCN,92,W,-15.0,W,138.5,O
Nov 13 2015,W.ILL,69,WISCN,67,L,-25.5,L,133.5,O
Nov 28 2014,OKLA,56,WISCN,69,W,-8.0,W,132.0,U
Nov 27 2014,GTOWN,65,WISCN,68,W,-9.0,L,131.5,O
Nov 26 2014,WISCN,72,UAB,43,W,+24.0,W,130.5,U
Nov 22 2014,BOISE,54,WISCN,78,W,-17.5,W,136.5,U
Nov 19 2014,WISGB,60,WISCN,84,W,-15.5,W,139.5,O
Nov 16 2014,CHATT,45,WISCN,89,W,-28.0,W,135.0,U
Nov 14 2014,N.KENT,31,WISCN,62,W,-28.5,W,137.5,U
Nov 27 2013,W.VA,63,WISCN,70,W,-6.5,W,143.5,U
Dec 27 2016,RUTGR,52,WISCN,72,W,-18.0,W,127.5,U
Dec 23 2016,FLA&M,37,WISCN,90,W,-38.5,W,142.0,U
Dec 14 2016,WISGB,59,WISCN,73,W,-22.5,L,146.0,U
Dec 10 2016,WISCN,93,MARQ,84,W,+4.5,W,139.5,O
Dec 7 2016,ID.ST,44,WISCN,78,W,-30.5,W,133.0,U
Dec 3 2016,OKLA,70,WISCN,90,W,-8.5,W,133.0,O
Dec 29 2015,PURDU,61,WISCN,55,L,+5.0,L,130.5,U
Dec 23 2015,WISGB,79,WISCN,84,W,-13.5,L,146.5,O
Dec 15 2015,TEXCC,49,WISCN,64,W,-13.5,W,131.0,U
Dec 12 2015,MARQ,57,WISCN,55,L,-7.0,L,136.0,U
Dec 9 2015,WISML,68,WISCN,67,L,-13.0,L,134.0,O
Dec 5 2015,TEMPL,60,WISCN,76,W,-8.0,W,128.0,O
Dec 2 2015,WISCN,66,SYRA,58,W,-3.5,W,130.0,U
Dec 31 2014,PENST,72,WISCN,89,W,-19.0,L,129.0,O
Dec 28 2014,BUFF,56,WISCN,68,W,-22.5,L,134.5,U
Dec 22 2014,WISCN,68,CAL,56,W,+10.0,W,126.0,U
Dec 13 2014,NICHL,43,WISCN,86,W,-37.5,W,134.5,U
Dec 10 2014,WISCN,93,WISML,54,W,+19.0,W,124.5,O
Dec 6 2014,WISCN,49,MARQ,38,W,+12.0,L,128.5,U
Dec 3 2014,DUKE,80,WISCN,70,L,-4.5,L,135.5,O
Dec 28 2013,PVA&M,43,WISCN,80,W,-33.5,W,137.5,U
Dec 14 2013,EKENT,61,WISCN,86,W,-16.5,W,132.0,O
Feb 26 2017,WISCN,74,MICHS,84,L,+3.0,L,129.0,O
Feb 23 2017,WISCN,73,OHIOS,83,L,+7.0,L,131.5,O
Feb 19 2017,MARYL,60,WISCN,71,W,-6.0,W,131.5,U
Feb 16 2017,WISCN,58,MICH,64,L,-2.0,L,125.5,U
Feb 12 2017,NWEST,66,WISCN,59,L,-11.5,L,125.0,P
Feb 9 2017,WISCN,70,NEBRS,69,W,+8.5,L,129.0,O
Feb 5 2017,INDY,60,WISCN,65,W,-14.0,L,137.0,U
Feb 28 2016,MICH,57,WISCN,68,W,-5.5,W,133.5,U
Feb 24 2016,WISCN,67,IOWA,59,W,-6.5,W,138.0,U
Feb 21 2016,ILL,60,WISCN,69,W,-11.5,L,134.5,U
Feb 18 2016,WISCN,57,MICHS,69,L,-9.5,L,135.5,U
Feb 13 2016,WISCN,70,MARYL,57,W,-8.5,W,131.5,U
Feb 10 2016,NEBRS,61,WISCN,72,W,-8.0,W,133.5,U
Feb 4 2016,OHIOS,68,WISCN,79,W,-6.5,W,127.5,O
Feb 24 2015,WISCN,53,MARYL,59,L,+5.5,L,127.0,U
Feb 21 2015,MINN,53,WISCN,63,W,-15.0,L,131.5,U
Feb 18 2015,WISCN,55,PENST,47,W,+11.5,L,129.5,U
Feb 15 2015,ILL,49,WISCN,68,W,-14.0,W,127.0,U
Feb 10 2015,WISCN,65,NEBRS,55,W,+8.0,W,121.5,U
Feb 7 2015,NWEST,50,WISCN,65,W,-20.0,L,128.5,U
Feb 3 2015,INDY,78,WISCN,92,W,-16.0,L,144.0,O
Feb 25 2014,INDY,58,WISCN,69,W,-10.5,W,135.5,U
Mar 24 2017,WISCN,83,FLA,84,L,-1.0,P,131.0,O
Mar 18 2017,WISCN,65,VILLA,62,W,-5.5,W,133.0,U
Mar 16 2017,VATEC,74,WISCN,84,W,-5.5,W,136.0,O
Mar 12 2017,MICH,71,WISCN,56,L,-2.0,L,127.0,P
Mar 11 2017,NWEST,48,WISCN,76,W,-4.5,W,123.5,O
Mar 10 2017,INDY,60,WISCN,70,W,-5.5,W,136.5,U
Mar 5 2017,MINN,49,WISCN,66,W,-8.0,W,134.0,U
Mar 2 2017,IOWA,59,WISCN,57,L,-12.0,L,142.0,U
Mar 25 2016,WISCN,56,ND,61,L,-1.5,L,132.0,U
Mar 20 2016,WISCN,66,XAVIR,63,W,-4.5,W,137.5,U
Mar 18 2016,PITT,43,WISCN,47,W,+1.0,W,130.0,U
Mar 10 2016,NEBRS,70,WISCN,58,L,-5.5,L,129.5,U
Mar 6 2016,WISCN,80,PURDU,91,L,-6.5,L,128.5,O
Mar 2 2016,WISCN,62,MINN,49,W,+10.0,W,131.5,U
Mar 28 2015,ARIZ,78,WISCN,85,W,+1.5,W,132.0,O
Mar 26 2015,UNC,72,WISCN,79,W,-6.0,W,145.5,O
Mar 22 2015,OREG,65,WISCN,72,W,-12.5,L,143.0,U
Mar 20 2015,COCAR,72,WISCN,86,W,-20.0,L,132.0,O
Mar 15 2015,MICHS,69,WISCN,80,W,-7.0,W,128.0,O
Mar 14 2015,PURDU,51,WISCN,71,W,-9.5,W,124.5,U
Mar 13 2015,MICH,60,WISCN,71,W,-13.5,L,125.0,O
Mar 8 2015,WISCN,72,OHIOS,48,W,+2.5,W,129.0,U
Mar 5 2015,WISCN,76,MINN,63,W,+7.0,W,132.0,O
Mar 1 2015,MICHS,61,WISCN,68,W,-9.0,L,125.5,O
Mar 29 2014,WISCN,64,ARIZ,63,W,-3.5,W,132.0,U
Mar 27 2014,BAYLR,52,WISCN,69,W,-4.0,W,136.0,U
Mar 22 2014,OREG,77,WISCN,85,W,-6.0,W,146.0,O
Mar 20 2014,AMERN,35,WISCN,75,W,-13.5,W,121.0,U
Apr 6 2015,WISCN,63,DUKE,68,L,+1.0,L,140.0,U
Apr 4 2015,WISCN,71,KENTY,64,W,-4.5,W,131.5,O
Apr 5 2014,KENTY,74,WISCN,73,L,+1.0,P,138.5,O
Apr 1 2000,WISCN,41,MICHS,53,L,-8.0,L,117.0,U
