Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2018,ND,66,DUKE,88,W,-15.0,W,149.5,O
Jan 27 2018,VIRGA,65,DUKE,63,L,-3.5,L,134.0,U
Jan 23 2018,DUKE,84,WAKE,70,W,+10.0,W,158.5,U
Jan 20 2018,PITT,54,DUKE,81,W,-29.0,L,150.5,U
Jan 15 2018,DUKE,83,MIAMI,75,W,+4.5,W,154.0,O
Jan 13 2018,WAKE,71,DUKE,89,W,-17.5,W,163.5,U
Jan 10 2018,DUKE,87,PITT,52,W,+20.0,W,155.5,U
Jan 6 2018,DUKE,85,NCST,96,L,+12.5,L,169.0,O
Nov 29 2017,DUKE,91,INDY,81,W,+8.5,W,154.0,O
Nov 26 2017,DUKE,87,FLA,84,W,+2.5,W,163.0,O
Nov 24 2017,DUKE,85,TEXAS,78,W,+6.0,W,147.0,O
Nov 23 2017,PORST,81,DUKE,99,W,-24.5,L,169.5,O
Nov 20 2017,FURMN,63,DUKE,92,W,-22.5,W,153.5,O
Nov 17 2017,SUTHR,61,DUKE,78,W,0.0,,0.0,
Nov 14 2017,MICHS,81,DUKE,88,W,+1.0,W,157.0,O
Nov 11 2017,UTVAL,69,DUKE,99,W,0.0,,0.0,
Nov 10 2017,ELON,68,DUKE,97,W,-19.5,W,156.0,O
Dec 30 2017,FLAST,93,DUKE,100,W,-11.5,L,163.5,O
Dec 20 2017,EVANS,40,DUKE,104,W,-28.5,W,146.5,U
Dec 9 2017,DUKE,84,BC,89,L,+15.0,L,158.0,O
Dec 5 2017,STFPA,67,DUKE,124,W,-27.0,W,167.0,O
Dec 2 2017,SDKOTA,80,DUKE,96,W,-23.0,L,159.0,O
Feb 26 2018,DUKE,63,VATEC,64,L,+5.0,L,154.5,U
Feb 24 2018,SYRA,44,DUKE,60,W,-13.5,W,142.5,U
Feb 21 2018,LOUIS,56,DUKE,82,W,-10.5,W,154.5,U
Feb 18 2018,DUKE,66,CLEMS,57,W,+2.0,W,144.5,U
Feb 14 2018,VATEC,52,DUKE,74,W,-10.5,W,163.0,U
Feb 11 2018,DUKE,80,GATEC,69,W,+9.0,W,143.5,O
Feb 8 2018,DUKE,78,UNC,82,L,-1.5,L,167.5,U
Feb 3 2018,DUKE,77,STJON,81,L,+10.5,L,154.5,O
Mar 9 2018,UNC,74,DUKE,69,L,-4.0,L,156.0,U
Mar 8 2018,ND,70,DUKE,88,W,-8.5,W,143.5,O
Mar 3 2018,UNC,64,DUKE,74,W,-7.5,W,159.0,U
