Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,NCST,60,LOUIS,85,W,-14.5,W,152.0,U
2017,LOUIS,106,PITT,51,W,+4.5,W,143.5,O
2017,LOUIS,68,FLAST,73,L,-5.5,W,149.0,U
2017,CLEMS,60,LOUIS,92,W,-5.0,W,136.5,O
2017,DUKE,69,LOUIS,78,W,-3.5,W,146.0,O
2017,PITT,80,LOUIS,85,W,-11.0,L,141.0,O
2017,LOUIS,65,GATEC,50,W,+13.5,W,130.5,U
2017,LOUIS,70,ND,77,L,-1.5,L,139.5,O
2016,VIRGA,63,LOUIS,47,L,-5.0,L,129.5,U
2016,LOUIS,91,VATEC,83,W,+10.0,L,143.0,O
2016,LOUIS,75,GATEC,71,W,+6.5,L,137.5,O
2016,FLAST,65,LOUIS,84,W,-10.0,W,143.5,O
2016,PITT,41,LOUIS,59,W,-7.5,W,144.0,U
2016,LOUIS,62,CLEMS,66,L,+6.5,L,129.5,U
2016,LOUIS,77,NCST,72,W,+6.0,L,134.0,O
2016,WAKE,57,LOUIS,65,W,-15.0,L,149.0,U
2015,UNC,68,LOUIS,78,W,-5.0,W,148.0,U
2015,LOUIS,81,BC,72,W,+10.0,L,132.0,O
2015,LOUIS,80,PITT,68,W,+6.0,W,124.5,O
2015,DUKE,63,LOUIS,52,L,-3.0,L,142.5,U
2015,VATEC,63,LOUIS,78,W,-22.0,L,134.5,O
2017,PURDU,64,LOUIS,71,W,-6.0,W,136.5,U
2017,LOUIS,63,BAYLR,66,L,+3.0,L,128.0,O
2017,WICHI,52,LOUIS,62,W,+2.5,W,132.0,U
2017,LOUIS,68,OLDDO,62,W,+16.5,L,125.0,O
2017,LONGB,56,LOUIS,88,W,-21.0,W,154.5,U
2017,W&M,58,LOUIS,91,W,-17.5,W,149.5,U
2017,EVANS,47,LOUIS,78,W,-22.5,W,141.0,U
2016,STL,57,LOUIS,77,W,-15.0,W,137.0,U
2016,STFNY,41,LOUIS,85,W,0.0,,0.0,
2016,N.FLA,61,LOUIS,89,W,0.0,,0.0,
2016,HARTF,52,LOUIS,87,W,0.0,,0.0,
2016,SAMFD,45,LOUIS,86,W,-23.0,W,142.0,U
2015,CLEST,33,LOUIS,45,W,-24.5,L,0.0,
2015,SAVAN,26,LOUIS,87,W,0.0,,0.0,
2015,MARSH,67,LOUIS,85,W,-27.5,L,144.0,O
2015,JAXST,39,LOUIS,88,W,-31.5,W,0.0,
2015,MINN,68,LOUIS,81,W,-9.5,W,140.0,O
2014,S.MISS,38,LOUIS,69,W,-15.0,W,140.5,U
2014,UNC,93,LOUIS,84,L,-10.5,L,149.5,O
2014,FAIRF,57,LOUIS,71,W,-27.0,L,131.0,U
2014,HARTF,48,LOUIS,87,W,0.0,,0.0,
2014,CORNL,54,LOUIS,99,W,-31.0,W,157.0,U
2014,HOFST,69,LOUIS,97,W,-32.5,L,148.5,O
2014,COLCH,48,LOUIS,70,W,-19.5,W,0.0,
2013,LOUIS,71,DUKE,76,L,-1.0,L,136.5,O
2017,LOUIS,77,INDY,62,W,+2.5,W,146.0,U
2017,VIRGA,61,LOUIS,53,L,-3.0,L,118.0,U
