Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,WYOM,68,SD.ST,77,L,-10.0,W,142.5,O
2017,BOISE,80,WYOM,65,L,0.0,L,156.0,U
2017,UNLV,65,WYOM,66,W,-7.5,L,153.0,U
2017,WYOM,71,NEWMX,78,L,-7.5,W,158.0,U
2017,WYOM,80,SJ.ST,70,W,+1.0,W,154.0,U
2017,NEV,89,WYOM,74,L,+1.0,L,164.5,U
2017,UT.ST,87,WYOM,95,W,-5.0,W,154.5,O
2017,WYOM,70,FRSNO,85,L,-4.5,L,150.0,O
2016,COLST,76,WYOM,83,W,-2.5,W,142.0,O
2016,WYOM,60,FRSNO,71,L,-7.5,L,134.5,U
2016,BOISE,81,WYOM,71,L,+6.5,L,136.0,O
2016,NEV,75,WYOM,69,L,-3.0,L,136.5,O
2016,WYOM,70,NEWMX,68,W,-10.5,W,137.0,O
2016,WYOM,55,SJ.ST,62,L,+3.5,L,138.0,U
2016,UNLV,57,WYOM,59,W,+5.0,W,134.5,U
2016,AIRFO,52,WYOM,64,W,-5.0,W,135.0,U
2016,WYOM,68,NEV,71,L,-5.5,W,138.5,O
2015,NEV,55,WYOM,63,W,-13.0,L,114.0,O
2015,WYOM,44,UT.ST,56,L,+2.0,L,118.0,U
2015,NEWMX,62,WYOM,63,W,-6.0,L,113.0,O
2015,WYOM,70,FRSNO,65,W,+2.0,W,117.5,O
2015,SD.ST,60,WYOM,52,L,-2.5,L,107.0,O
2017,DENVR,70,WYOM,82,W,-7.0,W,141.0,O
2017,WYOM,61,CAL,71,L,-16.0,W,140.0,U
2017,WYOM,65,PACIF,73,L,-2.0,L,144.5,U
2017,SD.ST,67,WYOM,77,W,-3.0,W,148.5,U
2017,WYOM,73,MONTA,72,W,-6.0,W,145.5,U
2017,WESST,49,WYOM,88,W,0.0,,0.0,
2016,MONST,68,WYOM,82,W,-9.0,W,143.0,O
2016,CSBAK,64,WYOM,68,W,0.0,,0.0,
2016,WYOM,82,MONST,83,L,+7.0,L,139.0,O
2016,NMEXH,67,WYOM,83,W,0.0,,0.0,
2016,WYOM,55,INDST,70,L,-5.0,L,132.5,U
2016,BRISTL,62,WYOM,101,W,0.0,,0.0,
2015,NMXST,75,WYOM,78,W,-7.5,L,0.0,
2015,STETS,41,WYOM,65,W,0.0,,0.0,
2015,FLA&M,45,WYOM,66,W,0.0,,0.0,
2015,COLO,33,WYOM,56,W,+1.5,W,0.0,
2015,WESST,46,WYOM,61,W,0.0,,0.0,
2015,NCOLO,70,WYOM,78,W,-11.5,L,0.0,
2014,MONST,54,WYOM,79,W,-13.5,W,125.0,O
2014,WYOM,50,OHIOS,65,L,-16.0,W,131.0,U
2014,SDKOTA,53,WYOM,70,W,-15.0,W,130.5,U
2014,JACKS,65,WYOM,73,W,0.0,,0.0,
2014,ARKST,64,WYOM,85,W,-8.5,W,132.5,O
2017,WYOM,75,UNLV,81,L,0.0,L,151.5,O
2017,AIRFO,72,WYOM,84,W,-8.5,W,154.5,O
2017,WYOM,92,USC,94,L,-9.0,W,153.5,O
2017,WYOM,72,DPAUL,58,W,+3.5,W,155.0,U
2017,TROY,66,WYOM,72,W,-8.5,L,153.5,U
2017,CORNL,78,WYOM,97,W,-9.5,W,150.5,O
2017,MONTA,83,WYOM,85,W,-4.5,L,146.0,O
2017,COLCH,60,WYOM,67,W,0.0,,0.0,
2017,NIOWA,73,WYOM,81,W,+1.5,W,128.0,O
2016,WYOM,55,SD.ST,67,L,-12.0,P,123.5,U
2016,HOUST,94,WYOM,89,L,+6.5,W,140.5,O
2016,WYOM,82,MARSH,90,L,+2.5,L,144.5,O
2016,NEBOM,75,WYOM,76,W,-5.0,L,152.0,U
2016,WYOM,62,NMXST,59,W,-9.0,W,127.5,U
2016,SUTHR,68,WYOM,58,L,0.0,,0.0,
2016,CAL,78,WYOM,72,L,+7.0,W,135.5,O
2016,WYOM,68,DENVR,52,W,-5.0,W,122.5,U
2015,UNLV,71,WYOM,76,W,-7.5,L,114.5,O
2015,WYOM,61,MONST,51,W,+13.5,L,0.0,
2015,SUTHR,39,WYOM,57,W,0.0,,0.0,
2015,MONST,61,WYOM,70,W,-21.5,L,0.0,
2015,WYOM,42,CAL,45,L,-4.0,W,118.5,U
2015,REGIS,35,WYOM,70,W,0.0,,0.0,
2017,WYOM,76,COLST,78,L,-7.0,W,147.5,O
2017,NEWMX,71,WYOM,82,W,-3.0,W,154.5,U
2017,WYOM,87,BOISE,91,L,-8.0,W,151.5,O
2017,COLST,78,WYOM,73,L,-1.0,L,148.0,O
2017,WYOM,74,UT.ST,81,L,-2.5,L,150.0,O
2017,FRSNO,100,WYOM,102,W,-1.5,W,154.5,O
2017,WYOM,83,AIRFO,74,W,-1.5,W,159.0,U
2016,WYOM,74,UNLV,79,L,-8.5,W,145.0,O
2016,SD.ST,73,WYOM,61,L,+5.5,L,126.5,O
2016,WYOM,84,COLST,66,W,-6.5,W,146.5,O
2016,FRSNO,79,WYOM,75,L,-1.5,L,135.0,O
2016,WYOM,71,BOISE,94,L,-9.5,L,140.5,O
2016,UT.ST,65,WYOM,84,W,-1.0,W,137.5,O
2016,WYOM,62,AIRFO,70,L,+4.5,L,128.0,O
2015,WYOM,57,UNLV,69,L,-2.0,L,119.5,O
2015,FRSNO,64,WYOM,59,L,-6.5,L,121.5,O
2015,WYOM,64,NEV,58,W,+1.0,W,120.5,O
2015,SJ.ST,60,WYOM,77,W,-19.0,L,125.5,O
2015,WYOM,41,SD.ST,67,L,-11.5,L,106.0,O
2015,WYOM,50,AIRFO,73,L,-1.0,L,115.5,O
2015,COLST,48,WYOM,59,W,-2.5,W,124.5,U
2014,AIRFO,55,WYOM,53,L,-7.5,L,119.5,U
2017,COCAR,59,WYOM,83,W,-8.0,W,153.0,U
2017,COCAR,57,WYOM,81,W,-7.5,W,156.5,U
2017,WYOM,81,COCAR,91,L,+1.0,L,153.5,O
2017,UTVAL,68,WYOM,74,W,-3.5,W,159.5,U
2017,UMKC,61,WYOM,72,W,-9.5,W,171.5,U
2017,EWASH,81,WYOM,91,W,-5.0,W,163.0,O
2017,AIRFO,83,WYOM,68,L,-4.5,L,151.5,U
2017,SJ.ST,62,WYOM,74,W,-7.0,W,156.0,U
2016,UT.ST,88,WYOM,70,L,+2.5,L,140.5,O
2016,SJ.ST,78,WYOM,81,W,-10.0,L,138.0,O
2015,WYOM,54,NIOWA,71,L,-6.5,L,110.5,O
2015,WYOM,45,SD.ST,43,W,-6.0,W,109.5,U
2015,WYOM,71,BOISE,66,W,-4.5,W,117.5,O
2015,UT.ST,65,WYOM,67,W,-3.5,L,119.0,O
2015,WYOM,49,NEWMX,52,L,-2.0,L,113.0,U
2015,UT.ST,53,WYOM,76,W,-6.5,W,121.0,O
2014,WYOM,43,TEXAM,59,L,-5.5,L,117.0,U
2014,WYOM,67,UNLV,71,L,-8.0,W,125.0,O
2014,COLST,75,WYOM,83,W,-3.0,W,124.5,O
2014,WYOM,54,UT.ST,65,L,-8.0,L,123.5,U
2014,BOISE,72,WYOM,63,L,+4.0,L,128.0,O
2013,WMICH,75,WYOM,67,L,-6.0,L,128.0,O
2013,LEHIH,66,WYOM,67,W,-6.0,L,130.0,O
2013,WYOM,46,NEWMX,59,L,-9.0,L,118.5,U
2013,NEV,81,WYOM,85,W,-3.0,W,118.5,O
2013,COLST,78,WYOM,56,L,+5.0,L,121.0,O
2013,WYOM,42,NEWMX,53,L,-12.0,W,115.0,U
