Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2017,CREIG,76,BUTLR,67,W,-7.0,W,148.5,U
Jan 28 2017,DPAUL,66,CREIG,83,W,-16.0,W,149.0,P
Jan 25 2017,CREIG,51,GTOWN,71,L,+2.0,L,157.5,U
Jan 21 2017,MARQ,102,CREIG,94,L,-6.5,L,158.0,O
Jan 16 2017,CREIG,72,XAVIR,67,W,-3.0,W,157.0,U
Jan 14 2017,TRUMAN,69,CREIG,101,W,0.0,,0.0,
Jan 11 2017,BUTLR,64,CREIG,75,W,-5.5,W,152.5,U
Jan 7 2017,CREIG,78,PROV,64,W,+5.5,W,148.5,U
Jan 4 2017,CREIG,85,STJON,72,W,+7.0,W,160.0,U
Jan 30 2016,SETON,75,CREIG,65,L,-5.5,L,152.0,U
Jan 26 2016,CREIG,73,GTOWN,74,L,-3.5,W,144.5,O
Jan 23 2016,BUTLR,64,CREIG,72,W,-1.5,W,155.0,U
Jan 17 2016,CREIG,91,DPAUL,80,W,+5.0,W,151.0,O
Jan 12 2016,PROV,50,CREIG,48,L,-2.5,L,153.0,U
Jan 9 2016,CREIG,82,SETON,67,W,-4.0,W,152.5,U
Jan 5 2016,GTOWN,66,CREIG,79,W,-3.0,W,152.5,U
Jan 2 2016,VILLA,85,CREIG,71,L,+8.5,L,155.5,O
Jan 31 2015,GTOWN,67,CREIG,40,L,+2.5,L,132.0,U
Jan 28 2015,STJON,74,CREIG,77,W,-1.0,W,127.5,O
Jan 25 2015,CREIG,50,VILLA,71,L,-15.0,L,135.5,U
Jan 21 2015,CREIG,61,BUTLR,64,L,-9.0,W,127.5,U
Jan 17 2015,PROV,74,CREIG,65,L,-2.0,L,132.0,O
Nov 29 2016,BUFF,72,CREIG,93,W,-19.5,W,155.0,O
Nov 26 2016,LOYMD,52,CREIG,82,W,-24.0,W,150.5,U
Nov 21 2016,MISS,77,CREIG,86,W,-10.0,L,167.5,U
Nov 20 2016,NCST,94,CREIG,112,W,-5.5,W,158.0,O
Nov 18 2016,WASST,77,CREIG,103,W,-14.0,W,154.5,O
Nov 15 2016,WISCN,67,CREIG,79,W,+2.0,W,144.0,O
Nov 11 2016,UMKC,82,CREIG,89,W,0.0,,0.0,
Nov 28 2015,W.ILL,67,CREIG,97,W,-11.5,W,150.5,O
Nov 25 2015,UMASS,76,CREIG,97,W,-4.0,W,160.5,O
Nov 24 2015,CREIG,85,RUTGR,75,W,+11.5,L,152.0,O
Nov 19 2015,CREIG,65,INDY,86,L,-12.0,L,165.0,U
Nov 17 2015,TEXSA,78,CREIG,103,W,-19.0,W,153.0,O
Nov 14 2015,TEXSO,70,CREIG,93,W,0.0,,0.0,
Nov 29 2014,MIDTN,47,CREIG,57,W,-9.5,W,0.0,
Nov 28 2014,MISS,75,CREIG,68,L,-4.5,L,0.0,
Nov 25 2014,E.ILL,53,CREIG,75,W,-18.0,W,132.0,U
Nov 23 2014,NCCEN,45,CREIG,65,W,-11.5,W,136.0,U
Nov 19 2014,OKLA,63,CREIG,65,W,+4.0,W,156.0,U
Nov 16 2014,CHIST,66,CREIG,84,W,-23.5,L,0.0,
Nov 14 2014,C.ARK,77,CREIG,104,W,0.0,,0.0,
Nov 29 2013,SD.ST,86,CREIG,80,L,-6.0,L,146.5,O
Nov 28 2013,CREIG,88,ARZST,60,W,+3.0,W,160.5,U
Nov 23 2013,TULSA,72,CREIG,82,W,-18.0,L,160.0,U
Nov 16 2013,CREIG,83,STJOE,79,W,+3.5,W,150.0,O
Dec 31 2016,VILLA,80,CREIG,70,L,+1.5,L,155.0,U
Dec 28 2016,SETON,75,CREIG,89,W,-7.5,W,156.0,O
Dec 20 2016,CREIG,96,ARZST,85,W,+8.5,W,166.0,O
Dec 17 2016,ORALR,65,CREIG,66,W,-24.5,L,160.5,U
Dec 9 2016,LONGW,58,CREIG,113,W,-35.0,W,158.0,O
Dec 7 2016,CREIG,77,NEBRS,62,W,+4.0,W,147.0,U
Dec 3 2016,AKRON,70,CREIG,82,W,-12.0,P,160.0,U
Dec 31 2015,CREIG,80,STJON,70,W,+8.0,W,148.0,O
Dec 28 2015,COPIN,77,CREIG,102,W,-30.0,L,164.0,O
Dec 21 2015,N.TEX,82,CREIG,105,W,-19.5,W,155.0,O
Dec 19 2015,CREIG,74,OKLA,87,L,-13.5,W,158.5,O
Dec 12 2015,IUPUI,65,CREIG,90,W,-15.5,W,149.0,O
Dec 9 2015,NEBRS,67,CREIG,83,W,-5.5,W,148.0,O
Dec 5 2015,CREIG,65,LOYCH,68,L,+5.0,L,142.0,U
Dec 2 2015,ARZST,79,CREIG,77,L,-8.0,L,154.5,O
Dec 31 2014,CREIG,53,PROV,65,L,-6.5,L,132.5,U
Dec 21 2014,CREIG,58,N.TEX,62,L,+8.5,L,128.5,U
Dec 19 2014,TEXPA,60,CREIG,75,W,0.0,,0.0,
Dec 13 2014,STMAR,71,CREIG,67,L,-6.5,L,141.5,U
Dec 9 2014,SDKOTA,88,CREIG,91,W,-16.5,L,141.5,O
Dec 7 2014,CREIG,65,NEBRS,55,W,-7.0,W,134.5,U
Dec 3 2014,CREIG,64,TULSA,77,L,-1.5,L,0.0,
Feb 28 2017,STJON,68,CREIG,82,W,-9.5,W,161.0,U
Feb 25 2017,CREIG,63,VILLA,79,L,-11.0,L,149.5,U
Feb 22 2017,PROV,68,CREIG,66,L,-7.0,L,147.5,U
Feb 19 2017,GTOWN,70,CREIG,87,W,-5.5,W,153.5,O
Feb 15 2017,CREIG,81,SETON,87,L,-1.0,L,147.5,O
Feb 11 2017,CREIG,93,DPAUL,58,W,+10.0,W,149.5,O
Feb 4 2017,XAVIR,82,CREIG,80,L,-5.0,L,154.5,O
Feb 28 2016,STJON,59,CREIG,100,W,-15.0,W,149.0,O
Feb 24 2016,MARQ,66,CREIG,61,L,-7.5,L,148.0,U
Feb 16 2016,CREIG,75,BUTLR,88,L,-5.5,L,147.5,O
Feb 13 2016,CREIG,65,MARQ,62,W,+1.0,W,150.0,U
Feb 9 2016,XAVIR,56,CREIG,70,W,+1.5,W,157.0,U
Feb 6 2016,DPAUL,66,CREIG,88,W,-11.5,W,148.0,O
Feb 3 2016,CREIG,58,VILLA,83,L,-11.5,L,145.0,U
Feb 28 2015,CREIG,66,SETON,67,L,-1.0,P,138.5,U
Feb 24 2015,CREIG,75,DPAUL,62,W,+1.0,W,138.0,U
Feb 16 2015,BUTLR,58,CREIG,56,L,+2.5,W,130.5,U
Feb 14 2015,MARQ,70,CREIG,77,W,-4.5,W,121.0,O
Feb 7 2015,CREIG,66,STJON,84,L,-7.0,L,133.5,O
Feb 4 2015,CREIG,79,XAVIR,72,W,-13.5,W,135.5,O
Feb 23 2014,SETON,71,CREIG,72,W,-13.5,L,146.0,U
Feb 19 2014,CREIG,85,MARQ,70,W,+3.0,W,142.5,O
Mar 17 2017,RHODEI,84,CREIG,72,L,+2.0,L,143.5,O
Mar 11 2017,CREIG,60,VILLA,74,L,-10.5,L,141.0,U
Mar 10 2017,XAVIR,72,CREIG,75,W,-4.0,L,147.5,U
Mar 9 2017,CREIG,70,PROV,58,W,+2.0,W,145.0,U
Mar 4 2017,CREIG,83,MARQ,91,L,-4.0,L,161.5,O
Mar 22 2016,CREIG,82,BYU,88,L,-4.0,L,166.0,O
Mar 19 2016,WAGNR,54,CREIG,87,W,-14.5,W,145.5,U
Mar 15 2016,ALA,54,CREIG,72,W,-8.5,W,144.5,U
Mar 10 2016,CREIG,73,SETON,81,L,-1.0,L,146.0,O
Mar 5 2016,CREIG,93,XAVIR,98,L,-10.0,W,155.0,O
Mar 2 2016,CREIG,66,PROV,70,L,-3.0,L,146.0,U
Mar 12 2015,CREIG,55,GTOWN,60,L,-7.0,W,131.0,U
Mar 11 2015,CREIG,78,DPAUL,63,W,+3.5,W,135.0,O
Mar 7 2015,XAVIR,74,CREIG,73,L,+2.5,W,137.5,O
Mar 3 2015,VILLA,76,CREIG,72,L,+9.5,W,134.5,O
Mar 23 2014,BAYLR,85,CREIG,55,L,-3.5,L,143.0,U
Mar 21 2014,ULLAF,66,CREIG,76,W,-13.5,L,155.5,U
Mar 15 2014,PROV,65,CREIG,58,L,-7.5,L,146.5,U
Mar 14 2014,XAVIR,78,CREIG,86,W,-6.5,W,145.0,O
Mar 13 2014,DPAUL,62,CREIG,84,W,-16.5,W,147.0,U
Mar 8 2014,PROV,73,CREIG,88,W,-11.5,W,144.0,O
Mar 4 2014,CREIG,63,GTOWN,75,L,+3.5,L,141.5,U
Mar 1 2014,CREIG,69,XAVIR,75,L,+2.5,L,143.5,O
Mar 24 2013,CREIG,50,DUKE,66,L,-6.0,L,145.0,U
Mar 22 2013,CINCY,63,CREIG,67,W,-3.0,W,128.0,O
Mar 10 2013,WICHI,65,CREIG,68,W,-1.5,W,132.5,O
Mar 9 2013,INDST,43,CREIG,64,W,-8.5,W,132.5,U
Mar 8 2013,DRAKE,53,CREIG,65,W,-12.0,P,146.0,U
Apr 1 2011,CREIG,69,OREG,71,L,-3.5,W,141.0,U
