Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,MARYL,77,OHIOS,71,L,-2.5,L,142.5,O
2017,OHIOS,72,IOWA,85,L,-1.5,L,153.5,O
2017,MINN,72,OHIOS,78,W,-3.5,W,140.0,O
2017,NWEST,74,OHIOS,72,L,-2.0,L,137.5,O
2017,OHIOS,67,NEBRS,66,W,-2.0,W,143.5,U
2017,MICHS,67,OHIOS,72,W,-2.5,W,136.5,O
2017,OHIOS,66,WISCN,89,L,-10.5,L,134.0,O
2017,OHIOS,68,MINN,78,L,-5.5,L,139.5,O
2017,PURDU,76,OHIOS,75,L,+3.0,W,142.5,O
2017,OHIOS,70,ILL,75,L,+1.0,L,139.0,O
2016,MARYL,66,OHIOS,61,L,+4.5,L,137.5,U
2016,OHIOS,68,ILL,63,W,-2.0,W,145.0,U
2016,PENST,46,OHIOS,66,W,-8.5,W,137.0,U
2016,OHIOS,64,PURDU,75,L,-13.0,W,136.5,O
2016,OHIOS,65,MARYL,100,L,-10.5,L,137.5,O
2016,RUTGR,68,OHIOS,94,W,-19.5,W,138.0,O
2016,OHIOS,60,INDY,85,L,-5.5,L,146.0,U
2016,OHIOS,65,NWEST,56,W,-2.0,W,136.0,U
2016,ILL,73,OHIOS,75,W,-9.0,L,140.0,O
2015,MARYL,56,OHIOS,80,W,-8.0,W,140.0,U
2015,INDY,70,OHIOS,82,W,-9.0,W,152.5,U
2017,OHIOS,61,VIRGA,63,L,-12.5,W,120.0,O
2017,MARSH,70,OHIOS,111,W,-12.5,W,153.0,O
2017,JACKS,47,OHIOS,78,W,0.0,,0.0,
2017,W.CAR,38,OHIOS,66,W,-26.5,W,140.5,U
2017,PROV,67,OHIOS,72,W,-6.5,L,145.0,U
2017,NCCEN,63,OHIOS,69,W,-24.5,L,145.0,U
2017,OHIOS,78,NAVY,68,W,+16.5,L,136.0,O
2016,OHIOS,76,MEMPH,81,L,0.0,L,142.5,O
2016,LATEC,82,OHIOS,74,L,-8.5,L,148.0,O
2016,TEXAR,73,OHIOS,68,L,-18.5,L,152.0,U
2016,GRAMB,55,OHIOS,82,W,-38.5,L,144.0,U
2016,MTSTM,54,OHIOS,76,W,-13.0,W,137.5,U
2015,JMU,56,OHIOS,73,W,-23.5,L,142.5,U
2015,CAMBP,64,OHIOS,91,W,-32.0,L,0.0,
2015,SACRD,48,OHIOS,106,W,-26.5,W,135.5,O
2015,MARQ,63,OHIOS,74,W,-12.5,L,136.0,O
2015,LOWELL,55,OHIOS,92,W,0.0,,0.0,
2014,N.FLA,64,OHIOS,99,W,-24.0,W,136.0,O
2014,WYOM,50,OHIOS,65,W,-16.0,L,131.0,U
2014,AMERN,52,OHIOS,63,W,-26.5,L,129.0,U
2014,OHIOS,52,MARQ,35,W,+1.0,W,144.0,U
2014,OHIO,69,OHIOS,79,W,-18.5,L,147.5,O
2017,NCASH,77,OHIOS,79,W,-14.0,L,134.0,O
2017,YOUNG,40,OHIOS,77,W,-22.0,W,158.5,U
2017,UCLA,86,OHIOS,73,L,+8.5,L,159.0,P
2017,UCONN,60,OHIOS,64,W,-9.5,L,129.5,U
2017,FLAAT,79,OHIOS,77,L,-20.5,L,136.0,O
2017,FDU,62,OHIOS,70,W,0.0,,0.0,
2016,MINN,63,OHIOS,78,W,-11.0,W,138.0,O
2016,SC.ST,57,OHIOS,73,W,-24.5,L,136.0,U
2016,MERCR,44,OHIOS,64,W,-11.0,W,128.5,U
2016,OHIOS,74,KENTY,67,W,-10.0,W,135.5,O
2016,N.ILL,54,OHIOS,67,W,-13.5,L,135.0,U
2016,OHIOS,55,UCONN,75,L,-7.5,L,135.0,U
2016,AIRFO,50,OHIOS,74,W,-14.0,W,136.0,U
2016,VMI,62,OHIOS,89,W,-15.5,W,136.5,O
2016,VIRGA,64,OHIOS,58,L,+7.0,W,134.0,U
2015,IOWA,71,OHIOS,65,L,-7.0,L,142.0,U
2015,WRIGH,55,OHIOS,100,W,-17.5,W,141.5,O
2015,MIAOH,55,OHIOS,93,W,-22.5,W,137.5,O
2015,OHIOS,74,UNC,82,L,-1.0,L,145.0,O
2015,NCA&T,55,OHIOS,97,W,-33.0,W,130.0,O
2015,MORHD,71,OHIOS,87,W,-18.5,L,133.5,O
2015,HIGHP,43,OHIOS,97,W,-20.5,W,133.0,O
2015,COLGT,50,OHIOS,70,W,-23.5,L,134.5,U
2017,OHIOS,71,PENST,70,W,-1.5,W,145.0,U
2017,WISCN,73,OHIOS,83,W,+7.0,W,131.5,O
2017,NEBRS,58,OHIOS,57,L,-2.0,L,140.5,U
2017,OHIOS,66,MICHS,74,L,-6.5,L,140.5,U
2017,OHIOS,77,MARYL,86,L,-7.5,L,140.0,O
2017,RUTGR,64,OHIOS,70,W,-11.0,L,135.0,U
2017,OHIOS,70,MICH,66,W,-9.5,W,140.0,U
