Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,IUPUI,69,W.ILL,78,L,+2.0,L,151.0,U
2017,IUPUI,73,IPFW,103,L,-7.0,L,163.5,O
2017,DENVR,78,IUPUI,74,L,-4.0,L,152.0,P
2017,SD.ST,83,IUPUI,85,W,-7.0,L,159.5,O
2017,IUPUI,91,ORALR,85,W,-3.5,W,158.0,O
2017,NEBOM,79,IUPUI,71,L,-5.0,L,167.0,U
2017,IUPUI,74,SDKOTA,85,L,-1.5,L,152.0,O
2017,IUPUI,89,ND.ST,93,L,-5.5,W,143.0,O
2016,ND.ST,72,IUPUI,73,W,0.0,W,136.0,O
2016,W.ILL,67,IUPUI,69,W,-6.0,L,140.5,U
2016,IUPUI,84,IU-FW,82,W,-6.5,W,150.0,O
2016,DENVR,61,IUPUI,76,W,-3.5,W,127.0,O
2016,ORALR,80,IUPUI,71,L,-1.5,L,149.5,O
2016,IUPUI,67,W.ILL,60,W,-6.0,W,139.0,U
2016,SD.ST,67,IUPUI,74,W,+6.5,W,144.5,U
2016,IUPUI,71,NEBOM,76,L,-9.5,W,158.5,U
2016,IUPUI,77,SDKOTA,66,W,-6.5,W,150.0,U
2015,IUPUI,59,W.ILL,63,L,+1.5,L,121.5,O
2015,SDKOTA,50,IUPUI,65,W,-2.5,W,129.0,U
2015,ND.ST,69,IUPUI,61,L,+2.5,L,121.5,O
2015,IUPUI,89,NEBOM,84,W,-8.0,W,147.5,O
2015,IUPUI,53,SD.ST,68,L,-9.5,L,129.0,U
2017,IUPUI,63,ILLST,77,L,-11.5,L,138.0,O
2017,IUPUI,58,SIUED,61,L,+6.5,L,152.0,U
2017,IUPUI,79,MARQ,104,L,-14.5,L,154.0,O
2017,EMICH,71,IUPUI,83,W,0.0,,0.0,
2017,HOWRD,55,IUPUI,77,W,0.0,,0.0,
2017,IUPUI,65,MICH,77,L,-17.5,W,142.0,P
2017,IUPUI,87,EKENT,97,L,0.0,L,157.0,O
2016,IUPUI,72,GAST,78,L,-9.5,W,135.0,O
2016,S.ALA,78,IUPUI,68,L,+2.0,L,146.5,U
2016,IUPUI,63,KENNE,71,L,+7.0,L,141.0,U
2016,KENST,82,IUPUI,86,W,0.0,,0.0,
2016,IUPUI,56,NCST,79,L,-13.5,L,147.5,U
2016,IUPUI,71,MARQ,75,L,-13.5,W,138.0,O
2016,IUPUI,72,INDST,70,W,-8.0,W,135.5,O
2015,GAST,66,IUPUI,63,L,+12.5,W,0.0,
2015,IUPUI,60,DRAKE,73,L,-9.0,L,0.0,
2015,BALL,69,IUPUI,71,W,-5.0,L,0.0,
2015,IUPUI,70,WISML,68,W,-12.5,W,0.0,
2015,IUPUI,57,PURDU,77,L,-24.5,W,140.5,U
