Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,ILCHI,74,WISML,56,W,-4.5,W,139.0,U
2018,IUPUI,62,ILCHI,71,W,-6.0,W,141.5,U
2018,ILCHI,87,CLEST,80,W,+2.0,W,141.0,O
2018,ILCHI,92,YOUNG,78,W,+3.0,W,152.5,O
2018,OAKLN,78,ILCHI,68,L,+4.5,L,156.0,U
2018,WISML,73,ILCHI,88,W,+1.0,W,136.0,O
2018,WISGB,73,ILCHI,84,W,-7.5,W,147.0,O
2018,ILCHI,70,IUPUI,65,W,-2.5,W,141.0,U
2018,ILCHI,66,TROY,87,L,-5.5,L,149.0,O
2018,ILCHI,73,KENTY,107,L,-18.5,L,144.5,O
2018,IPFW,67,ILCHI,51,L,-5.5,L,159.5,U
2018,DELST,55,ILCHI,95,W,0.0,,0.0,
2018,STJOE,86,ILCHI,82,L,-1.5,L,152.5,O
2018,NCCEN,55,ILCHI,65,W,0.0,,0.0,
2018,ILCHI,51,N.KENT,86,L,-14.0,L,144.5,U
2018,ILCHI,61,WRIGH,65,L,-7.0,W,139.0,U
2018,TRINCH,45,ILCHI,84,W,0.0,,0.0,
2018,ILCHI,63,N.ILL,69,L,-4.0,L,146.0,U
2018,ILCHI,70,ILLST,71,L,-9.0,W,144.5,U
2018,DART,60,ILCHI,76,W,-6.0,W,143.5,U
2018,DPAUL,65,ILCHI,55,L,+4.5,L,146.0,U
2018,WPARK,48,ILCHI,76,W,0.0,,0.0,
2018,ILCHI,61,LOYCH,85,L,-8.0,L,144.5,O
2018,WRIGH,88,ILCHI,81,L,+2.0,L,143.0,O
2018,N.KENT,79,ILCHI,72,L,+4.5,L,146.5,O
2018,DETRT,87,ILCHI,94,W,-10.0,L,159.5,O
2018,ILCHI,83,WISGB,75,W,+3.0,W,153.0,O
2018,CLEST,86,ILCHI,78,L,-11.5,L,142.5,O
2018,YOUNG,75,ILCHI,100,W,-10.0,W,153.5,O
2018,ILCHI,78,DETRT,69,W,+7.5,W,153.5,U
2018,ILCHI,79,OAKLN,73,W,-8.0,W,157.0,U
2018,WISML,80,ILCHI,75,L,+1.5,L,139.0,O
