Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 26 2018,CSBAK,55,SEATT,59,W,-5.5,L,137.0,U
Jan 20 2018,SEATT,79,UTRGV,76,W,0.0,,0.0,
Jan 18 2018,SEATT,62,NMXST,75,L,0.0,,0.0,
Jan 13 2018,UMKC,75,SEATT,77,W,0.0,,0.0,
Jan 11 2018,CHIST,64,SEATT,67,W,0.0,,0.0,
Jan 6 2018,GRCNYN,73,SEATT,57,L,0.0,,0.0,
Nov 30 2017,KENNE,54,SEATT,66,W,0.0,,0.0,
Nov 27 2017,ID.ST,67,SEATT,73,W,0.0,,0.0,
Nov 24 2017,SEATT,84,WASH,89,L,0.0,,0.0,
Nov 19 2017,SEATT,77,BELMT,90,L,-13.0,P,146.5,O
Nov 18 2017,SEATT,102,DETRT,71,W,-4.0,W,154.0,O
Nov 15 2017,SEATT,59,WASST,75,L,-6.5,L,142.5,U
Nov 12 2017,PUGET,70,SEATT,121,W,0.0,,0.0,
Nov 10 2017,SEATT,46,STL,62,L,0.0,,0.0,
Dec 30 2017,UCRIV,71,SEATT,95,W,0.0,,0.0,
Dec 28 2017,GRAMB,63,SEATT,93,W,0.0,,0.0,
Dec 23 2017,NICHL,89,SEATT,95,W,0.0,,0.0,
Dec 19 2017,CAL,81,SEATT,59,L,0.0,,0.0,
Dec 16 2017,PORTL,76,SEATT,89,W,0.0,,0.0,
Dec 13 2017,STMART,72,SEATT,88,W,0.0,,0.0,
Dec 9 2017,SEATT,73,STMAR,97,L,0.0,,0.0,
Dec 4 2017,PACLU,69,SEATT,99,W,0.0,,0.0,
Dec 3 2017,EWASH,65,SEATT,84,W,0.0,,0.0,
Feb 24 2018,SEATT,57,CSBAK,64,L,0.0,,0.0,
Feb 22 2018,SEATT,64,GRCNYN,76,L,0.0,,0.0,
Feb 17 2018,NMXST,63,SEATT,73,W,0.0,,0.0,
Feb 15 2018,UTRGV,68,SEATT,85,W,0.0,,0.0,
Feb 10 2018,SEATT,91,CHIST,81,W,0.0,,0.0,
Feb 8 2018,SEATT,67,UMKC,74,L,0.0,,0.0,
Feb 3 2018,UTVAL,54,SEATT,55,W,0.0,,0.0,
Mar 9 2018,SEATT,79,NMXST,84,L,-11.0,W,135.5,O
Mar 8 2018,UTRGV,60,SEATT,77,W,-3.5,W,148.5,U
Mar 3 2018,SEATT,47,UTVAL,73,L,0.0,,0.0,
