Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,LIBRT,72,CAMBP,40,L,0.0,,0.0,
2017,CAMBP,78,RADFD,61,W,-3.5,W,133.0,O
2017,CAMBP,56,NCASH,72,L,0.0,,0.0,
2017,HIGHP,83,CAMBP,78,L,0.0,,0.0,
2017,WINTH,72,CAMBP,63,L,0.0,,0.0,
2017,CAMBP,76,G.WEB,60,W,0.0,,0.0,
2017,CAMBP,54,LIBRT,61,L,-5.5,L,136.5,U
2017,CHASO,82,CAMBP,92,W,0.0,,0.0,
2016,CAMBP,68,COCAR,97,L,0.0,,0.0,
2016,HIGHP,73,CAMBP,63,L,0.0,,0.0,
2016,CAMBP,66,RADFD,78,L,0.0,,0.0,
2016,CHASO,82,CAMBP,75,L,0.0,,0.0,
2016,LONGW,74,CAMBP,57,L,0.0,,0.0,
2016,CAMBP,52,LIBRT,55,L,0.0,,0.0,
2016,CAMBP,68,G.WEB,71,L,0.0,,0.0,
2016,PRESB,70,CAMBP,63,L,0.0,,0.0,
2015,CAMBP,63,NCASH,70,L,0.0,,0.0,
2015,G.WEB,59,CAMBP,78,W,0.0,,0.0,
2015,CAMBP,63,WINTH,71,L,0.0,,0.0,
2015,CAMBP,70,PRESB,72,L,0.0,,0.0,
2015,NCASH,69,CAMBP,65,L,0.0,,0.0,
2017,ALLEN,60,CAMBP,92,W,0.0,,0.0,
2017,CAMBP,67,VMI,53,W,0.0,,0.0,
2017,SAMFD,66,CAMBP,53,L,0.0,,0.0,
2017,CAMBP,66,MORGN,82,L,0.0,,0.0,
2017,BWATR,45,CAMBP,101,W,0.0,,0.0,
2017,CAMBP,65,OKST,102,L,0.0,,0.0,
2016,VMI,65,CAMBP,66,W,0.0,,0.0,
2016,COCAR,73,CAMBP,79,W,0.0,,0.0,
2016,CAMBP,77,SIUED,74,W,0.0,,0.0,
2016,MORGN,59,CAMBP,54,L,0.0,,0.0,
2016,CAMBP,57,SAVAN,59,L,0.0,,0.0,
2016,MONTR,42,CAMBP,87,W,0.0,,0.0,
2015,CAMBP,62,SACRD,71,L,0.0,,0.0,
2015,CAMBP,64,OHIOS,91,L,-32.0,W,0.0,
2015,COLGT,54,CAMBP,48,L,0.0,,0.0,
2015,CAMBP,51,DAVID,86,L,0.0,,0.0,
2015,BARBSC,58,CAMBP,97,W,0.0,,0.0,
2014,CAMBP,75,GASOU,73,W,0.0,,0.0,
2014,STAND,55,CAMBP,62,W,0.0,,0.0,
2014,CAMBP,62,CINCY,81,L,0.0,,0.0,
2014,CAMBP,43,NCCEN,62,L,0.0,,0.0,
2014,CAMBP,66,NCST,81,L,0.0,,0.0,
2017,PRESB,58,CAMBP,69,W,0.0,,0.0,
2017,CAMBP,77,LONGW,79,L,0.0,,0.0,
