Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,SAMFD,69,VMI,67,W,+4.0,L,153.5,U
Jan 25 2017,E.TEN,96,SAMFD,86,L,+4.0,L,151.5,O
Jan 21 2017,SAMFD,78,CHATT,82,L,-11.5,W,144.0,O
Jan 14 2017,SAMFD,98,CITDL,90,W,+6.5,W,181.5,O
Jan 11 2017,MERCR,68,SAMFD,65,L,-3.5,L,143.0,U
Jan 8 2017,WOFFD,89,SAMFD,91,W,-3.5,L,147.5,O
Jan 5 2017,FURMN,83,SAMFD,73,L,-2.5,L,139.0,O
Jan 2 2017,SAMFD,70,W.CAR,65,W,+7.5,L,133.5,O
Jan 30 2016,CHATT,63,SAMFD,56,L,+4.0,L,141.5,U
Jan 24 2016,SAMFD,78,NCGRE,86,L,-2.0,L,142.0,O
Jan 21 2016,SAMFD,76,VMI,83,L,+6.5,L,137.5,O
Jan 16 2016,W.CAR,68,SAMFD,84,W,-4.0,W,141.0,O
Jan 14 2016,E.TEN,81,SAMFD,77,L,0.0,L,143.5,O
Jan 11 2016,SAMFD,57,FURMN,77,L,-4.0,L,133.0,O
Jan 9 2016,SAMFD,64,WOFFD,69,L,-4.5,L,136.5,U
Jan 5 2016,CITDL,74,SAMFD,94,W,-10.5,W,170.5,U
Jan 2 2016,SAMFD,50,MERCR,69,L,-5.5,L,128.5,U
Jan 31 2015,FURMN,58,SAMFD,68,W,-3.5,W,138.0,U
Jan 24 2015,W.CAR,72,SAMFD,78,W,+1.5,W,142.5,O
Jan 22 2015,NCGRE,78,SAMFD,89,W,-3.5,W,139.5,O
Jan 17 2015,SAMFD,56,MERCR,80,L,-12.5,L,132.0,O
Nov 29 2016,SAMFD,68,STL,64,W,-2.5,W,140.5,U
Nov 27 2016,NICHL,106,SAMFD,103,L,0.0,,0.0,
Nov 26 2016,BCOOK,65,SAMFD,93,W,0.0,,0.0,
Nov 23 2016,SAMFD,55,CINCY,70,L,-19.0,W,130.0,U
Nov 21 2016,SAMFD,66,CAMBP,53,W,0.0,,0.0,
Nov 16 2016,SAMFD,48,NMXST,58,L,0.0,,0.0,
Nov 14 2016,SAMFD,83,SD,65,W,+2.0,W,139.0,O
Nov 28 2015,SAMFD,73,APEAY,74,L,-1.5,W,152.0,U
Nov 25 2015,IDAHO,58,SAMFD,75,W,+1.0,W,148.0,U
Nov 24 2015,SAMFD,74,N.TEX,72,W,-4.5,W,149.5,U
Nov 23 2015,SAMFD,83,TROY,79,W,-3.5,W,156.0,O
Nov 21 2015,KENNE,65,SAMFD,77,W,0.0,,0.0,
Nov 16 2015,AUBMNT,79,SAMFD,94,W,0.0,,0.0,
Nov 13 2015,SAMFD,45,LOUIS,86,L,-23.0,L,142.0,U
Nov 28 2014,SAMFD,64,LATEC,77,L,-24.0,W,0.0,
Nov 26 2014,SAMFD,71,KENNE,84,L,0.0,,0.0,
Nov 23 2014,SAMFD,64,UMKC,55,W,-7.5,W,0.0,
Nov 22 2014,SAMFD,72,CSNOR,79,L,-10.0,W,0.0,
Nov 19 2014,APEAY,67,SAMFD,68,W,+2.5,W,0.0,
Nov 16 2014,SAMFD,56,PITT,63,L,-30.5,W,0.0,
Nov 14 2014,SAMFD,40,PURDU,80,L,-23.5,L,0.0,
Nov 29 2013,CMPBVL,68,SAMFD,79,W,0.0,,0.0,
Nov 26 2013,SAMFD,78,SFA,98,L,0.0,,0.0,
Dec 31 2016,SAMFD,73,NCGRE,62,W,-4.5,W,143.0,U
Dec 28 2016,FTVAL,74,SAMFD,94,W,0.0,,0.0,
Dec 22 2016,FLA&M,63,SAMFD,83,W,0.0,,0.0,
Dec 19 2016,SAMFD,68,FLAST,76,L,-22.0,W,157.0,U
Dec 16 2016,SAMFD,82,S.ALA,79,W,-4.0,W,140.5,O
Dec 10 2016,MILES,73,SAMFD,92,W,0.0,,0.0,
Dec 4 2016,JAXST,77,SAMFD,81,W,-4.5,L,136.5,O
Dec 29 2015,MILES,76,SAMFD,104,W,0.0,,0.0,
Dec 20 2015,SAMFD,69,NEBRS,58,W,-12.5,W,141.5,U
Dec 18 2015,S.ALA,72,SAMFD,70,L,-5.5,L,146.0,U
Dec 12 2015,SAMFD,86,FLA&M,67,W,0.0,,0.0,
Dec 4 2015,SAMFD,49,TEXAS,59,L,-20.5,W,146.5,U
Dec 1 2015,SAMFD,77,JAXST,71,W,0.0,W,139.5,O
Dec 30 2014,AUBMNT,60,SAMFD,94,W,0.0,,0.0,
Dec 28 2014,CAMBP,56,SAMFD,65,W,0.0,,0.0,
Dec 21 2014,ULMON,50,SAMFD,64,W,+5.0,W,0.0,
Dec 16 2014,SAMFD,81,PRESB,71,W,0.0,,0.0,
Dec 14 2014,SAMFD,68,WAKE,86,L,-18.0,P,0.0,
Dec 6 2014,SAMFD,64,FURMN,74,L,-3.5,L,0.0,
Dec 4 2014,VMI,88,SAMFD,66,L,-3.0,L,0.0,
Dec 1 2014,JAXVL,70,SAMFD,76,W,0.0,,0.0,
Dec 30 2013,PRESB,59,SAMFD,71,W,0.0,,0.0,
Dec 28 2013,SAMFD,48,MARQ,71,L,-24.0,W,144.0,U
Feb 27 2017,SAMFD,79,MERCR,88,L,-5.5,L,142.5,O
Feb 25 2017,CITDL,102,SAMFD,96,L,-13.5,L,184.0,O
Feb 22 2017,CHATT,68,SAMFD,72,W,+3.0,W,148.0,U
Feb 18 2017,VMI,61,SAMFD,80,W,-10.5,W,156.0,U
Feb 15 2017,SAMFD,77,E.TEN,79,L,-12.5,W,153.5,O
Feb 11 2017,SAMFD,73,FURMN,90,L,-7.5,L,145.5,O
Feb 9 2017,SAMFD,127,WOFFD,131,L,-4.5,W,151.0,O
Feb 4 2017,NCGRE,81,SAMFD,75,L,-2.5,L,147.0,O
Feb 2 2017,W.CAR,63,SAMFD,82,W,-12.0,W,134.0,O
Feb 27 2016,SAMFD,66,CHATT,77,L,-12.0,W,142.5,O
