Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,TEMPL,66,HOUST,79,W,-6.0,W,137.0,O
2017,TULAN,51,HOUST,65,W,-16.0,L,144.5,U
2017,HOUST,64,SMU,85,L,-8.5,L,129.5,O
2017,MEMPH,70,HOUST,67,L,-6.5,L,140.5,U
2017,HOUST,70,UCF,77,L,+2.0,L,127.0,O
2017,HOUST,74,E.CAR,58,W,+8.5,W,127.0,O
2017,CINCY,67,HOUST,58,L,+2.5,L,131.5,U
2017,TULSA,61,HOUST,64,W,-11.0,L,133.5,U
2016,HOUST,97,E.CAR,93,W,+4.0,P,144.0,O
2016,TULSA,66,HOUST,81,W,0.0,W,138.0,O
2016,S.FLA,71,HOUST,62,L,-16.0,L,134.5,U
2016,HOUST,73,SMU,77,L,-13.0,W,139.5,O
2016,UCONN,69,HOUST,57,L,-1.0,L,137.5,U
2016,HOUST,59,CINCY,70,L,-9.5,L,134.0,U
2016,TULAN,45,HOUST,63,W,-10.5,W,141.0,U
2016,HOUST,77,TEMPL,50,W,-6.0,W,144.0,U
2015,RICE,48,HOUST,59,W,-5.0,W,128.5,U
2015,HOUST,59,SMU,80,L,-18.5,L,130.0,O
2015,HOUST,54,CINCY,67,L,-15.0,W,123.5,U
2015,TULAN,68,HOUST,65,L,+1.0,L,134.0,U
2015,HOUST,61,E.CAR,66,L,-3.5,L,132.0,U
2015,MEMPH,62,HOUST,44,L,+5.5,L,137.5,U
2015,UCF,79,HOUST,78,L,-7.0,L,139.0,O
2017,HOUST,65,LSU,84,L,+4.5,L,152.5,U
2017,CORNL,53,HOUST,83,W,-17.0,W,144.0,U
2017,VERMT,71,HOUST,72,W,-6.0,L,145.0,U
2017,SDKOTA,58,HOUST,85,W,-13.0,W,155.5,U
2017,HOUST,93,GMASN,56,W,+11.5,W,143.5,O
2017,ANGLO,72,HOUST,84,W,0.0,,0.0,
2017,MORGN,52,HOUST,93,W,0.0,,0.0,
2016,TEXPA,65,HOUST,78,W,0.0,,0.0,
2016,ULMON,64,HOUST,76,W,-7.5,W,139.0,O
2016,FLA&M,52,HOUST,97,W,0.0,,0.0,
2016,PVA&M,69,HOUST,110,W,0.0,,0.0,
2015,HOUST,63,HARVD,84,L,-10.5,L,0.0,
2015,MORGN,57,HOUST,72,W,0.0,,0.0,
2015,HOUST,77,MURRAY,74,W,-12.5,W,0.0,
2014,TEXCC,67,HOUST,78,W,0.0,,0.0,
2014,TEXTK,76,HOUST,64,L,-1.5,L,149.5,U
2014,STANF,86,HOUST,76,L,+10.5,W,156.0,O
2014,HOWRD,62,HOUST,75,W,0.0,,0.0,
2014,LEHIH,66,HOUST,80,W,0.0,,0.0,
2014,TEXSA,62,HOUST,80,W,-13.5,W,155.5,U
2014,HOUST,77,TEXPA,65,W,0.0,,0.0,
2014,TEXST,70,HOUST,76,W,-5.0,W,154.5,U
2013,HOUST,80,PVA&M,81,L,0.0,,0.0,
2013,HOUST,77,TEXCC,75,W,0.0,,0.0,
