Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,HIGHP,83,WINTH,80,W,0.0,,0.0,
2017,CHASO,69,HIGHP,72,W,0.0,,0.0,
2017,HIGHP,61,RADFD,58,W,0.0,,0.0,
2017,HIGHP,83,CAMBP,78,W,0.0,,0.0,
2017,PRESB,44,HIGHP,77,W,0.0,,0.0,
2017,LIBRT,62,HIGHP,58,L,0.0,,0.0,
2017,HIGHP,58,NCASH,88,L,0.0,,0.0,
2017,WINTH,80,HIGHP,74,L,+5.0,L,147.5,O
2016,HIGHP,73,CAMBP,63,W,0.0,,0.0,
2016,HIGHP,67,LIBRT,69,L,0.0,,0.0,
2016,NCASH,69,HIGHP,73,W,0.0,,0.0,
2016,COCAR,71,HIGHP,68,L,0.0,,0.0,
2016,HIGHP,66,WINTH,86,L,+4.0,L,158.0,U
2016,PRESB,66,HIGHP,82,W,0.0,,0.0,
2016,HIGHP,78,CHASO,73,W,0.0,,0.0,
2015,HIGHP,72,LIBRT,53,W,0.0,,0.0,
2015,HIGHP,63,PRESB,54,W,0.0,,0.0,
2015,NCASH,51,HIGHP,72,W,0.0,,0.0,
2015,HIGHP,66,RADFD,73,L,0.0,,0.0,
2015,LONGW,67,HIGHP,72,W,0.0,,0.0,
2015,HIGHP,84,G.WEB,72,W,0.0,,0.0,
2017,HIGHP,62,MORGN,61,W,0.0,,0.0,
2017,HIGHP,74,CLEMS,83,L,0.0,,0.0,
2017,ND.ST,70,HIGHP,44,L,-1.5,L,138.5,U
2017,NAVY,62,HIGHP,69,W,-5.0,W,135.5,U
2017,NCGRE,57,HIGHP,63,W,0.0,,0.0,
2017,HIGHP,73,VATEC,99,L,0.0,,0.0,
2017,AVERTT,41,HIGHP,74,W,0.0,,0.0,
2016,MORGN,72,HIGHP,82,W,0.0,,0.0,
2016,HIGHP,46,GA,49,L,-8.5,W,140.0,U
2016,W.CAR,69,HIGHP,75,W,0.0,,0.0,
2016,HIGHP,75,DREXL,66,W,0.0,,0.0,
2016,NCWES,69,HIGHP,93,W,0.0,,0.0,
2016,HIGHP,73,TEXTK,77,L,0.0,,0.0,
2015,HIGHP,59,CLEMS,62,L,0.0,,0.0,
2015,WMPEAC,71,HIGHP,88,W,0.0,,0.0,
2015,HIGHP,56,RICHM,80,L,0.0,,0.0,
2015,HIGHP,62,HAWAI,54,W,-3.5,W,145.5,U
2015,ARKPB,62,HIGHP,74,W,0.0,,0.0,
2015,HIGHP,100,CSBAK,99,W,0.0,,0.0,
2014,WOFFD,56,HIGHP,66,W,0.0,,0.0,
2014,HIGHP,80,W&M,69,W,0.0,,0.0,
2014,HIGHP,67,EKENT,74,L,0.0,,0.0,
2014,FERUM,64,HIGHP,94,W,0.0,,0.0,
2014,HIGHP,74,NCGRE,82,L,0.0,,0.0,
2017,LONGW,60,HIGHP,55,L,0.0,,0.0,
2017,HIGHP,71,G.WEB,64,W,0.0,,0.0,
2017,HIGHP,65,W.CAR,70,L,0.0,,0.0,
2017,NCWES,61,HIGHP,79,W,0.0,,0.0,
2017,FERUM,53,HIGHP,77,W,0.0,,0.0,
2017,HIGHP,63,VANDY,90,L,0.0,,0.0,
2017,DREXL,78,HIGHP,72,L,0.0,,0.0,
2016,RADFD,60,HIGHP,77,W,0.0,,0.0,
2016,METHOD,50,HIGHP,96,W,0.0,,0.0,
2016,HIGHP,75,W&M,78,L,0.0,,0.0,
2016,HIGHP,73,NCST,76,L,0.0,,0.0,
2016,VIRGW,74,HIGHP,111,W,0.0,,0.0,
2016,NCGRE,72,HIGHP,90,W,0.0,,0.0,
2016,HIGHP,66,G.WEB,64,W,0.0,,0.0,
2016,LONGW,66,HIGHP,90,W,0.0,,0.0,
2015,COCAR,83,HIGHP,68,L,0.0,,0.0,
2015,THMCOL,48,HIGHP,85,W,0.0,,0.0,
2015,HIGHP,80,JMU,71,W,0.0,,0.0,
2015,FERUM,48,HIGHP,106,W,0.0,,0.0,
2015,HIGHP,43,OHIOS,97,L,-20.5,L,133.0,O
2015,W&M,63,HIGHP,66,W,0.0,,0.0,
2015,HIGHP,76,NCGRE,68,W,0.0,,0.0,
2014,HIGHP,53,WOFFD,81,L,0.0,,0.0,
2014,HIGHP,48,ARK,89,L,0.0,,0.0,
2017,G.WEB,88,HIGHP,86,L,0.0,,0.0,
2017,CAMBP,49,HIGHP,59,W,-7.5,W,136.5,U
2017,HIGHP,75,CHASO,76,L,0.0,,0.0,
2017,HIGHP,52,LIBRT,55,L,0.0,,0.0,
2017,RADFD,69,HIGHP,68,L,0.0,,0.0,
2017,HIGHP,68,PRESB,58,W,0.0,,0.0,
2017,NCASH,74,HIGHP,71,L,0.0,,0.0,
2017,HIGHP,92,LONGW,68,W,0.0,,0.0,
2016,HIGHP,80,PRESB,60,W,0.0,,0.0,
2016,WINTH,85,HIGHP,87,W,-4.5,L,158.5,O
2016,HIGHP,75,RADFD,72,W,0.0,,0.0,
2016,HIGHP,88,LONGW,80,W,0.0,,0.0,
2016,CHASO,50,HIGHP,72,W,0.0,,0.0,
2016,HIGHP,68,COCAR,67,W,0.0,,0.0,
2016,LIBRT,80,HIGHP,76,L,0.0,,0.0,
2016,G.WEB,79,HIGHP,74,L,0.0,,0.0,
2015,HIGHP,93,CHASO,97,L,0.0,,0.0,
2015,HIGHP,75,NCASH,71,W,+1.5,W,140.5,O
