Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2017,VANDY,68,TEXAM,54,W,-5.0,W,135.5,U
Jan 28 2017,IOWAS,78,VANDY,84,W,+2.0,W,145.5,O
Jan 24 2017,ARK,71,VANDY,70,L,-3.5,L,152.0,U
Jan 21 2017,VANDY,68,FLA,66,W,-11.5,W,143.5,U
Jan 17 2017,VANDY,68,GA,76,L,-4.5,L,140.5,O
Jan 14 2017,TENN,87,VANDY,75,L,-6.0,L,148.0,O
Jan 10 2017,KENTY,87,VANDY,81,L,+12.0,W,157.5,O
Jan 7 2017,VANDY,56,ALA,59,L,-3.5,W,132.0,U
Jan 4 2017,AUBRN,61,VANDY,80,W,-6.5,W,150.5,U
Jan 30 2016,VANDY,58,TEXAS,72,L,-2.5,L,136.0,U
Jan 26 2016,FLA,59,VANDY,60,W,-4.5,L,141.0,U
Jan 23 2016,VANDY,57,KENTY,76,L,-6.0,L,145.5,U
Jan 20 2016,VANDY,88,TENN,74,W,+2.5,W,151.0,O
Jan 16 2016,ALA,63,VANDY,71,W,-11.0,L,132.0,O
Jan 12 2016,AUBRN,57,VANDY,75,W,-15.5,W,149.0,U
Jan 9 2016,VANDY,65,S.CAR,69,L,-3.0,L,145.5,U
Jan 5 2016,VANDY,85,ARK,90,L,+2.0,L,152.5,O
Jan 2 2016,LSU,90,VANDY,82,L,-10.0,L,147.5,O
Jan 31 2015,VANDY,58,TEXAM,69,L,-5.0,L,127.0,P
Jan 27 2015,VANDY,62,GA,70,L,-5.5,L,133.5,U
Jan 24 2015,LSU,79,VANDY,75,L,-3.0,L,140.0,O
Nov 29 2016,TN.ST,59,VANDY,83,W,-7.0,W,136.5,O
Nov 25 2016,VANDY,76,SACLA,66,W,+5.5,W,139.0,O
Nov 24 2016,BUTLR,76,VANDY,66,L,+8.0,L,142.0,P
Nov 21 2016,BUCKN,75,VANDY,72,L,-12.0,L,146.5,O
Nov 18 2016,NORFK,52,VANDY,75,W,0.0,,0.0,
Nov 15 2016,BELMT,66,VANDY,80,W,-5.0,W,165.5,U
Nov 11 2016,MARQ,95,VANDY,71,L,+2.0,L,150.0,O
Nov 25 2015,VANDY,63,KANSA,70,L,-2.5,L,156.5,U
Nov 24 2015,VANDY,86,WAKE,64,W,+11.0,W,156.5,U
Nov 23 2015,STJON,55,VANDY,92,W,-15.0,W,135.0,O
Nov 19 2015,STONY,72,VANDY,79,W,0.0,,0.0,
Nov 16 2015,G.WEB,62,VANDY,98,W,0.0,,0.0,
