Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2018,BUFF,79,KENT,82,W,+7.5,W,158.5,O
Jan 27 2018,KENT,84,CMICH,76,W,-5.5,W,147.0,O
Jan 23 2018,BALL,80,KENT,88,W,+2.5,W,147.5,O
Jan 20 2018,KENT,65,TOLDO,72,L,-12.0,W,153.5,U
Jan 16 2018,WMICH,71,KENT,73,W,-1.0,W,145.5,U
Jan 12 2018,OHIO,69,KENT,70,W,0.0,W,150.5,U
Jan 9 2018,KENT,69,MIAOH,80,L,-1.5,L,142.5,O
Jan 6 2018,CMICH,69,KENT,85,W,+1.0,W,145.0,O
Jan 2 2018,KENT,61,N.ILL,75,L,-2.5,L,149.5,U
Nov 29 2017,KENT,79,NORFK,70,W,0.0,,0.0,
Nov 25 2017,KENT,60,LOYCH,75,L,-6.5,L,148.0,U
Nov 24 2017,KENT,67,VALPO,77,L,-7.0,L,146.5,U
Nov 21 2017,SELA,70,KENT,66,L,0.0,,0.0,
Nov 19 2017,MSVAL,67,KENT,80,W,0.0,,0.0,
Nov 16 2017,OHIOCH,45,KENT,90,W,0.0,,0.0,
Nov 11 2017,KENT,111,YOUNG,78,W,+5.0,W,167.5,O
Dec 28 2017,KENT,68,ALBNY,78,L,0.0,,0.0,
Dec 21 2017,OREST,78,KENT,79,W,+4.5,W,145.0,O
Dec 18 2017,NEAST,81,KENT,69,L,+1.5,L,141.5,O
Dec 9 2017,KENT,54,WRIGH,63,L,-4.0,L,138.5,U
Dec 6 2017,KENT,70,XAVIR,96,L,-23.5,L,156.0,O
Dec 2 2017,CLEST,62,KENT,72,W,-7.0,W,142.5,U
Feb 27 2018,MIAOH,83,KENT,90,W,-3.0,W,139.0,O
Feb 24 2018,BOWLG,63,KENT,64,W,-4.5,L,151.5,U
Feb 20 2018,KENT,76,OHIO,88,L,-4.0,L,147.5,O
Feb 17 2018,AKRON,68,KENT,78,W,-6.0,W,147.5,U
Feb 13 2018,KENT,72,BUFF,84,L,-13.5,W,159.5,U
Feb 9 2018,KENT,68,BALL,87,L,-6.5,L,144.5,O
Feb 6 2018,EMICH,71,KENT,67,L,-3.5,L,136.5,O
Feb 3 2018,KENT,62,BOWLG,70,L,-1.5,L,153.5,U
Mar 9 2018,KENT,61,BUFF,78,L,-11.0,L,159.5,U
Mar 8 2018,KENT,76,BALL,73,W,-4.0,W,144.5,O
Mar 5 2018,N.ILL,59,KENT,61,W,-6.5,L,145.5,U
Mar 2 2018,KENT,65,AKRON,67,L,-1.5,L,146.5,U
