Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,DUKE,84,ND,74,L,+1.5,L,152.5,O
2017,ND,60,GATEC,62,L,+7.0,L,136.5,U
2017,VIRGA,71,ND,54,L,-1.5,L,129.5,U
2017,SYRA,66,ND,84,W,-7.0,W,141.5,O
2017,ND,80,FLAST,83,L,-5.5,W,155.0,O
2017,ND,76,VATEC,71,W,-1.5,W,155.5,U
2017,ND,67,MIAMI,62,W,-4.5,W,139.0,U
2017,CLEMS,70,ND,75,W,-4.0,W,143.0,O
2017,LOUIS,70,ND,77,W,-1.5,W,139.5,O
2016,WAKE,62,ND,85,W,-10.0,W,157.0,U
2016,ND,66,SYRA,81,L,-2.0,L,137.5,O
2016,BC,49,ND,76,W,-19.0,W,140.0,U
2016,VATEC,81,ND,83,W,-13.0,L,151.5,O
2016,ND,95,DUKE,91,W,-8.5,W,153.5,O
2016,GATEC,64,ND,72,W,-8.0,P,150.5,U
2016,PITT,86,ND,82,L,-4.5,L,149.5,O
2016,ND,82,BC,54,W,+9.5,W,139.0,U
2016,ND,66,VIRGA,77,L,-9.5,L,134.0,O
2015,ND,72,PITT,76,L,+3.0,L,136.0,O
2015,DUKE,73,ND,77,W,+1.5,W,151.5,U
2015,ND,81,NCST,78,W,+1.5,W,145.0,O
2015,ND,85,VATEC,60,W,+10.5,W,138.0,O
2017,IOWA,78,ND,92,W,-11.5,W,155.0,O
2017,CHIST,60,ND,91,W,0.0,,0.0,
2017,ND,70,NWEST,66,W,+3.5,W,143.5,U
2017,ND,89,COLO,83,W,+2.5,W,146.0,O
2017,LOYMD,48,ND,83,W,0.0,,0.0,
2017,SEATT,49,ND,92,W,0.0,,0.0,
2017,BRYANT,64,ND,89,W,0.0,,0.0,
2016,ALA,74,ND,73,L,-10.5,L,137.0,O
2016,ND,68,IOWA,62,W,+1.5,W,149.0,U
2016,ND,68,MONMO,70,L,+9.0,L,153.5,U
2016,LOWELL,57,ND,83,W,0.0,,0.0,
2016,WISML,78,ND,86,W,-16.0,L,148.5,O
2016,STFPA,56,ND,87,W,0.0,,0.0,
2015,CHIST,42,ND,90,W,0.0,,0.0,
2015,GRAMB,54,ND,81,W,0.0,,0.0,
2015,PROV,75,ND,74,L,-4.0,L,133.0,O
2015,UMASS,68,ND,81,W,-5.0,W,0.0,
2015,COPIN,67,ND,104,W,0.0,,0.0,
2015,NAVY,53,ND,92,W,0.0,,0.0,
2015,BINGH,39,ND,82,W,0.0,,0.0,
2014,ARMY,60,ND,93,W,0.0,,0.0,
2014,SACLA,69,ND,84,W,-15.0,P,150.0,O
2014,INDST,83,ND,70,L,-11.0,L,146.5,O
2017,ND,78,PITT,77,W,+1.0,P,151.0,O
2017,STPET,55,ND,63,W,-21.5,L,136.0,U
2017,COLGT,62,ND,77,W,0.0,,0.0,
2017,ND,81,PURDU,86,L,-1.5,L,149.0,O
2017,ND,66,VILLA,74,L,-5.0,L,147.0,U
2017,IPFW,72,ND,87,W,-13.5,W,155.0,O
2017,NCA&T,53,ND,107,W,0.0,,0.0,
2016,LIBRT,56,ND,73,W,-31.0,L,137.0,U
2016,YOUNG,78,ND,87,W,-24.5,L,152.0,O
2016,INDY,80,ND,73,L,-1.5,L,157.5,U
2016,LOYCH,61,ND,81,W,-15.5,W,133.0,O
2016,STONY,61,ND,86,W,-8.0,W,142.0,O
2016,ND,84,ILL,79,W,+2.5,W,143.0,O
2015,HARTF,60,ND,87,W,0.0,,0.0,
2015,N.ILL,66,ND,91,W,-19.5,W,0.0,
2015,PURDU,63,ND,94,W,-3.0,W,139.5,O
2015,FLAST,63,ND,83,W,-10.0,W,140.0,O
2015,MTSTM,67,ND,93,W,0.0,,0.0,
2015,FDU,57,ND,75,W,0.0,,0.0,
2015,MICHS,78,ND,79,W,-3.0,L,135.5,O
2014,CANIS,81,ND,87,W,-12.5,L,142.5,O
2014,OHIOS,64,ND,61,L,+6.5,W,137.0,U
2014,ND,79,INDY,72,W,-4.0,W,149.5,O
2017,GATEC,60,ND,64,W,-11.5,L,138.5,U
2017,ND,81,NCST,72,W,+5.0,W,164.0,U
2017,ND,84,BC,76,W,+9.5,L,151.5,O
2017,FLAST,72,ND,84,W,-1.0,W,154.5,O
2017,WAKE,81,ND,88,W,-5.5,W,157.5,O
2017,ND,76,UNC,83,L,-9.0,W,159.5,U
2016,ND,56,FLAST,77,L,+2.5,L,151.5,U
2016,ND,69,WAKE,58,W,+8.0,W,154.0,U
2016,ND,62,GATEC,63,L,+3.0,L,152.5,U
2016,LOUIS,66,ND,71,W,-2.0,W,143.5,U
2016,ND,89,CLEMS,83,W,-1.5,W,138.0,O
2016,UNC,76,ND,80,W,+3.0,W,163.0,U
2016,ND,70,MIAMI,79,L,-5.0,L,147.5,O
2015,SYRA,65,ND,60,L,-8.5,L,144.5,U
2015,ND,87,BC,70,W,+6.5,W,138.5,O
2015,WAKE,75,ND,88,W,-12.0,W,145.5,O
2015,ND,60,CLEMS,58,W,+4.0,L,126.0,U
2015,ND,60,DUKE,90,L,-9.5,L,151.5,U
2015,BC,63,ND,71,W,-12.5,L,137.5,U
2014,GATEC,62,ND,65,W,-6.5,L,133.5,U
2014,ND,49,VIRGA,70,L,-11.5,L,124.0,U
2014,ND,64,MIAMI,71,L,-3.0,L,121.0,O
2017,ND,71,W.VA,83,L,-3.0,L,150.0,O
2017,PRNCE,58,ND,60,W,-5.5,L,134.0,U
2017,DUKE,75,ND,69,L,+4.5,L,148.5,U
2017,ND,77,FLAST,73,W,-1.5,W,151.0,U
2017,VIRGA,58,ND,71,W,+3.5,W,124.5,O
2017,ND,64,LOUIS,71,L,-7.5,W,146.0,U
2017,BC,66,ND,82,W,-15.5,W,155.0,U
2016,ND,74,UNC,88,L,-9.5,L,154.0,O
2016,WISCN,56,ND,61,W,-1.5,W,132.0,U
2016,SFA,75,ND,76,W,-1.5,L,140.0,O
2016,MICH,63,ND,70,W,-3.0,W,143.5,U
2016,ND,47,UNC,78,L,-7.0,L,159.0,U
2016,DUKE,79,ND,84,W,+2.0,W,155.5,O
2016,NCST,75,ND,89,W,-9.0,W,148.0,O
2016,MIAMI,68,ND,50,L,-3.5,L,144.0,U
2015,ND,66,KENTY,68,L,-11.0,W,138.5,U
2015,WICHI,70,ND,81,W,+2.0,W,138.5,O
2015,BUTLR,64,ND,67,W,-4.5,L,135.5,U
2015,NEAST,65,ND,69,W,-12.0,L,142.0,U
2015,UNC,82,ND,90,W,+3.5,W,150.5,O
2015,ND,74,DUKE,64,W,-8.5,W,151.5,U
2015,MIAMI,63,ND,70,W,-4.5,W,138.5,U
2015,CLEMS,67,ND,81,W,-11.0,W,132.0,O
2015,ND,71,LOUIS,59,W,-3.5,W,136.5,U
2014,ND,69,WAKE,81,L,+4.0,L,136.0,O
2014,ND,61,UNC,63,L,-11.5,W,142.0,U
