Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,RIDER,67,NIAGR,80,W,+1.0,W,150.0,U
2017,MANHT,70,NIAGR,69,L,-3.0,L,150.0,U
2017,CANIS,84,NIAGR,91,W,+4.5,W,160.5,O
2017,NIAGR,57,STPET,55,W,-8.0,W,134.5,U
2017,MARST,93,NIAGR,87,L,-5.0,L,148.5,O
2017,MONMO,90,NIAGR,83,L,+10.5,W,153.5,O
2017,NIAGR,69,MANHT,78,L,-6.0,L,149.0,U
2017,NIAGR,78,RIDER,89,L,-8.5,L,148.5,O
2017,SIENA,66,NIAGR,71,W,+5.0,W,151.5,U
2017,QUINN,81,NIAGR,78,L,-2.5,L,153.5,O
2016,NIAGR,68,QUINN,82,L,-2.5,L,127.0,O
2016,NIAGR,69,MARST,66,W,-5.0,W,137.5,U
2016,SIENA,82,NIAGR,70,L,+8.0,L,134.0,O
2016,CANIS,70,NIAGR,61,L,+4.5,L,142.0,U
2016,NIAGR,64,MANHT,69,L,-7.0,W,132.0,O
2016,NIAGR,68,FAIRF,73,L,-8.0,W,144.5,U
2016,MANHT,53,NIAGR,55,W,+2.0,W,134.5,U
2016,STPET,61,NIAGR,63,W,+2.5,W,123.5,O
2016,NIAGR,52,IONA,65,L,-16.0,W,150.0,U
2016,NIAGR,63,SIENA,75,L,-12.0,P,140.5,U
2015,MARST,65,NIAGR,61,L,-3.5,L,129.5,U
2015,NIAGR,64,IONA,87,L,-14.0,L,154.0,U
2017,NIAGR,71,N.TEX,80,L,-3.0,L,140.5,O
2017,DREXL,74,NIAGR,93,W,+3.5,W,144.5,O
2017,NIAGR,65,RUTGR,78,L,-12.5,L,140.5,O
2017,NIAGR,78,HARTF,82,L,-2.0,L,146.0,O
2017,NIAGR,79,BROWN,88,L,-5.5,L,146.5,O
2017,BUFF,76,NIAGR,66,L,+6.0,L,146.5,U
2016,NIAGR,70,YOUNG,88,L,+4.0,L,152.5,O
2016,NIAGR,73,HARTF,77,L,0.0,,0.0,
2016,NIAGR,73,NCA&T,72,W,+5.5,L,140.5,O
2016,VERMT,85,NIAGR,67,L,+7.5,L,145.5,O
2016,BROWN,66,NIAGR,75,W,+3.5,W,147.0,U
2016,NIAGR,62,STJOE,73,L,-16.0,W,142.5,U
2016,NIAGR,50,OLDDO,67,L,-18.5,W,132.0,U
2015,NIAGR,59,STBON,74,L,-9.5,L,0.0,
2015,HARTF,65,NIAGR,62,L,0.0,,0.0,
2015,NIAGR,61,STPET,59,W,-9.0,W,0.0,
2015,NIAGR,45,PITT,78,L,-25.0,L,0.0,
2014,NIAGR,100,NWST,107,L,0.0,,0.0,
2014,NIAGR,66,PENN,85,L,-6.0,L,0.0,
2014,NIAGR,97,KENT,102,L,-11.0,W,163.0,O
2014,NIAGR,90,W.CAR,98,L,-1.0,L,161.0,O
2014,USCUP,83,NIAGR,74,L,+3.5,L,155.5,O
2017,NIAGR,75,LIU,66,W,0.0,,144.5,U
2017,NIAGR,69,STBON,79,L,-14.0,W,154.5,U
2017,NIAGR,97,YOUNG,101,L,-6.5,W,159.0,O
2017,NORFK,61,NIAGR,65,W,0.0,,0.0,
2017,NIAGR,72,KENT,100,L,-9.5,L,145.0,O
2017,NIAGR,74,IONA,58,W,-16.5,W,150.0,U
2017,NIAGR,66,MARST,72,L,-8.0,W,145.5,U
2016,NIAGR,68,STBON,82,L,-13.5,L,137.0,O
2016,NIAGR,56,ALBNY,65,L,0.0,,0.0,
2016,LIU,80,NIAGR,79,L,0.0,,0.0,
2016,NIAGR,44,STJON,48,L,-9.0,W,134.5,U
2016,MONMO,56,NIAGR,42,L,+10.5,L,152.5,U
2016,QUINN,72,NIAGR,76,W,+2.5,W,141.0,O
2015,ALBNY,47,NIAGR,65,W,0.0,,0.0,
2015,ARKST,74,NIAGR,69,L,+2.0,L,0.0,
2015,NIAGR,62,BUFF,88,L,-13.0,L,0.0,
2015,NIAGR,58,DAVID,78,L,-16.5,L,0.0,
2015,CANIS,77,NIAGR,64,L,+3.5,L,0.0,
2015,NIAGR,57,STJON,70,L,-17.0,W,134.0,U
2014,BROWN,65,NIAGR,68,W,-1.5,W,155.0,U
2014,STBON,74,NIAGR,72,L,+5.5,W,156.0,U
2014,DAVID,72,NIAGR,83,W,+6.0,W,165.5,U
2014,STPET,56,NIAGR,61,W,-5.0,P,151.5,U
2017,FAIRF,62,NIAGR,58,L,+2.5,L,152.5,U
2017,STPET,66,NIAGR,53,L,+6.5,L,132.0,U
2017,NIAGR,70,SIENA,76,L,-8.5,W,153.5,U
2017,NIAGR,75,MONMO,93,L,-14.5,L,158.5,O
2017,IONA,90,NIAGR,76,L,+5.5,L,157.0,O
2017,NIAGR,94,CANIS,81,W,-11.0,W,158.5,O
2017,NIAGR,81,QUINN,89,L,-4.0,L,158.5,O
2017,NIAGR,61,FAIRF,81,L,-5.5,L,153.5,U
2016,NIAGR,68,MONMO,77,L,-18.0,W,139.5,O
2016,NIAGR,60,CANIS,65,L,-8.5,W,140.5,U
2016,FAIRF,71,NIAGR,59,L,+3.0,L,146.5,U
2016,MARST,72,NIAGR,76,W,-6.0,L,136.5,O
2016,NIAGR,59,RIDER,77,L,-9.5,L,129.0,O
2016,NIAGR,59,STPET,72,L,-7.0,L,124.5,O
2016,IONA,75,NIAGR,61,L,+9.5,L,145.5,U
2016,RIDER,66,NIAGR,60,L,+4.5,L,127.0,U
2015,NIAGR,82,CANIS,71,W,-10.5,W,127.5,O
2015,NIAGR,65,RIDER,61,W,-10.0,W,133.0,U
2015,NIAGR,55,FAIRF,53,W,-4.5,W,129.0,U
2015,RIDER,69,NIAGR,60,L,+6.0,L,134.0,U
2015,STPET,77,NIAGR,65,L,+4.5,L,124.0,O
2015,NIAGR,69,QUINN,91,L,-12.5,L,134.5,O
2017,NIAGR,59,MONMO,84,L,-12.0,L,155.5,U
2017,NIAGR,88,QUINN,69,W,+1.5,W,162.5,U
2016,NIAGR,97,CANIS,102,L,-8.5,W,138.5,O
2015,NIAGR,54,SIENA,71,L,-3.5,L,139.5,U
