Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2018,DETRT,44,N.KENT,72,W,-18.0,W,158.5,U
Jan 26 2018,OAKLN,83,N.KENT,70,L,-6.5,L,157.0,U
Jan 20 2018,N.KENT,77,WISGB,65,W,+12.0,P,150.5,U
Jan 18 2018,N.KENT,91,WISML,64,W,+4.5,W,138.5,O
Jan 15 2018,CLEST,55,N.KENT,70,W,-17.5,L,144.5,U
Jan 11 2018,WRIGH,84,N.KENT,81,L,-10.5,L,137.0,O
Jan 7 2018,N.KENT,56,DETRT,54,W,+13.0,L,166.0,U
Jan 5 2018,N.KENT,87,OAKLN,83,W,-2.5,W,161.0,O
Nov 29 2017,BEREA,33,N.KENT,112,W,0.0,,0.0,
Nov 25 2017,N.KENT,74,MEMPH,76,L,-1.0,L,144.5,O
Nov 19 2017,VERMT,66,N.KENT,64,L,+4.5,W,146.0,U
Nov 18 2017,N.KENT,85,IONA,72,W,+2.5,W,167.5,U
Nov 17 2017,N.KENT,87,JMU,78,W,+8.0,W,146.5,O
Nov 12 2017,WILOH,65,N.KENT,93,W,0.0,,0.0,
Nov 10 2017,E.TEN,63,N.KENT,81,W,-5.5,W,150.0,U
Dec 30 2017,ILCHI,51,N.KENT,86,W,-14.0,W,144.5,U
Dec 28 2017,IUPUI,59,N.KENT,77,W,-14.5,W,148.0,U
Dec 19 2017,N.KENT,58,TEXAM,64,L,-11.5,W,146.5,U
Dec 17 2017,N.KENT,75,UMBC,76,L,0.0,,0.0,
Dec 10 2017,EKENT,63,N.KENT,91,W,-15.0,W,143.5,O
Dec 6 2017,N.KENT,71,E.TEN,84,L,+1.5,L,150.5,O
Dec 2 2017,MORHD,49,N.KENT,86,W,-15.5,W,148.0,U
Feb 25 2018,N.KENT,75,IUPUI,56,W,+7.5,W,137.0,U
Feb 23 2018,N.KENT,79,ILCHI,72,W,+4.5,W,146.5,O
Feb 19 2018,YOUNG,51,N.KENT,70,W,-16.0,W,154.0,U
Feb 16 2018,N.KENT,67,WRIGH,69,L,-1.0,L,138.5,U
Feb 10 2018,WISGB,80,N.KENT,86,W,-16.5,L,146.5,O
Feb 8 2018,WISML,52,N.KENT,54,W,-10.0,L,137.5,U
Feb 3 2018,N.KENT,78,CLEST,61,W,+12.5,W,143.5,U
Feb 1 2018,N.KENT,95,YOUNG,85,W,+11.0,L,149.5,O
Mar 3 2018,CLEST,89,N.KENT,80,L,-13.5,L,140.0,O
