Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2017,GASOU,76,TROY,83,W,-3.5,W,158.5,O
Jan 28 2017,GAST,78,TROY,72,L,0.0,L,148.5,O
Jan 23 2017,TROY,78,ARKLR,69,W,-2.5,W,142.5,O
Jan 21 2017,TROY,80,ARKST,82,L,-5.5,W,148.5,O
Jan 16 2017,TEXST,75,TROY,71,L,-5.5,L,138.0,O
Jan 14 2017,TEXAR,71,TROY,93,W,+5.0,W,153.0,O
Jan 9 2017,TROY,80,GAST,77,W,-6.5,W,144.5,O
Jan 7 2017,TROY,82,GASOU,86,L,-5.5,W,151.5,O
Jan 2 2017,TROY,75,S.ALA,76,L,-1.5,W,142.0,O
Jan 28 2016,APPST,75,TROY,71,L,-3.5,L,155.0,U
Jan 26 2016,S.ALA,66,TROY,58,L,-6.5,L,151.0,U
Jan 23 2016,TROY,65,ULLAF,88,L,-14.5,L,163.0,U
Jan 21 2016,TROY,74,ULMON,85,L,-5.5,L,133.5,O
Jan 16 2016,TEXST,57,TROY,66,W,0.0,W,136.0,U
Jan 14 2016,TEXAR,90,TROY,63,L,+7.0,L,158.5,U
Jan 9 2016,TROY,88,GASOU,93,L,0.0,L,154.0,O
Jan 7 2016,TROY,68,GAST,72,L,-12.0,W,139.5,O
Jan 2 2016,ARKLR,67,TROY,61,L,+8.5,W,133.0,U
Jan 31 2015,TROY,55,TEXAR,54,W,-9.5,W,139.5,U
Jan 29 2015,ULMON,58,TROY,55,L,+1.0,L,122.0,U
Jan 24 2015,ARKST,64,TROY,55,L,-2.0,L,131.5,U
Jan 22 2015,TROY,65,ARKLR,73,L,-6.5,L,133.5,O
Jan 19 2015,APPST,69,TROY,64,L,-4.0,L,135.0,U
Nov 26 2016,TROY,65,HAWAI,63,W,-6.5,W,140.0,U
Nov 21 2016,TROY,67,E.ILL,71,L,-3.5,L,141.0,U
Nov 17 2016,TROY,51,UAB,74,L,-12.5,L,150.0,U
Nov 14 2016,E.ILL,67,TROY,70,W,-7.0,L,144.0,U
Nov 11 2016,TOCCO,76,TROY,135,W,0.0,,0.0,
Nov 25 2015,TROY,86,N.TEX,74,W,-4.5,W,153.0,O
Nov 24 2015,TROY,63,IDAHO,69,L,+1.5,L,150.0,U
Nov 23 2015,SAMFD,83,TROY,79,L,-3.5,L,156.0,O
Nov 19 2015,UAB,79,TROY,63,L,+6.0,L,152.0,U
Nov 15 2015,REINH,82,TROY,97,W,0.0,,0.0,
Nov 13 2015,TROY,82,S.FLA,77,W,-8.0,W,138.0,O
Nov 25 2014,TROY,70,S.MISS,72,L,-11.0,W,0.0,
Nov 21 2014,TROY,60,GA,82,L,-17.5,L,0.0,
Nov 17 2014,MISS,74,TROY,64,L,+9.5,L,0.0,
Nov 14 2014,BREWT,71,TROY,85,W,0.0,,0.0,
Nov 26 2013,TROY,53,C.ARK,60,L,0.0,,0.0,
Nov 19 2013,NICHL,62,TROY,77,W,0.0,,0.0,
Nov 14 2013,TROY,69,UAB,81,L,-15.0,W,152.0,U
Nov 11 2013,LAGRNG,69,TROY,102,W,0.0,,0.0,
Nov 8 2013,TROY,54,MISS,69,L,-15.5,W,143.5,U
Nov 29 2012,TROY,56,ARKLR,58,L,-9.0,W,0.0,
Nov 27 2012,UAB,75,TROY,55,L,+5.5,L,0.0,
Dec 23 2016,CHIST,65,TROY,83,W,-10.5,W,134.0,O
Dec 22 2016,TROY,92,CORNL,84,W,+4.5,W,147.0,O
Dec 19 2016,TROY,66,WYOM,72,L,-8.5,W,153.5,U
Dec 14 2016,POINT,52,TROY,114,W,0.0,,0.0,
Dec 10 2016,ALA&M,59,TROY,88,W,0.0,,0.0,
Dec 4 2016,ALAST,65,TROY,83,W,0.0,,0.0,
Dec 1 2016,S.FLA,80,TROY,74,L,-6.0,L,137.0,O
Dec 30 2015,ARKST,84,TROY,81,L,-4.0,L,157.0,O
Dec 22 2015,TROY,80,MISS,83,L,-17.0,W,153.5,O
Dec 17 2015,PAINE,77,TROY,85,W,0.0,,0.0,
Dec 10 2015,TROY,69,SETON,78,L,-15.0,W,150.0,U
Dec 5 2015,APEAY,80,TROY,71,L,-5.0,L,150.5,O
Dec 1 2015,S.MISS,59,TROY,69,W,-11.0,L,138.0,U
Dec 30 2014,TEXST,57,TROY,46,L,+1.5,L,128.0,U
Dec 21 2014,TROY,65,NICHL,64,W,0.0,,0.0,
Dec 15 2014,TROY,70,APEAY,73,L,-4.0,W,0.0,
Dec 11 2014,FTVAL,63,TROY,80,W,0.0,,0.0,
Dec 6 2014,C.ARK,73,TROY,85,W,0.0,,0.0,
Dec 2 2014,ALCRN,51,TROY,72,W,0.0,,0.0,
Dec 28 2013,BELHV,62,TROY,74,W,0.0,,0.0,
Dec 21 2013,TROY,50,UT.ST,71,L,-15.0,L,130.5,U
Dec 20 2013,W.ILL,61,TROY,58,L,+3.5,W,112.0,O
Dec 19 2013,SABAR,57,TROY,54,L,+13.5,W,133.0,U
Feb 27 2017,TROY,67,TEXAR,82,L,-9.5,L,157.0,U
Feb 25 2017,TROY,59,TEXST,63,L,-1.0,L,135.5,U
Feb 20 2017,APPST,66,TROY,76,W,-7.0,W,157.0,U
Feb 18 2017,COCAR,78,TROY,87,W,-6.0,W,150.5,O
Feb 13 2017,TROY,73,ULMON,72,W,+3.0,L,141.5,O
Feb 11 2017,TROY,100,ULLAF,88,W,-5.0,W,163.0,O
Feb 4 2017,S.ALA,76,TROY,71,L,-6.5,L,149.5,U
Feb 27 2016,ULMON,66,TROY,51,L,+4.0,L,138.5,U
Feb 25 2016,ULLAF,73,TROY,63,L,+8.0,L,149.0,U
Feb 20 2016,TROY,74,APPST,78,L,-3.5,L,148.0,O
Feb 16 2016,TROY,61,S.ALA,54,W,-2.5,W,144.5,U
Feb 13 2016,GAST,53,TROY,54,W,+3.0,W,133.0,U
Feb 11 2016,GASOU,77,TROY,71,L,0.0,L,151.5,U
Feb 6 2016,TROY,71,ARKST,70,W,-6.5,W,150.5,U
Feb 4 2016,TROY,49,ARKLR,72,L,-14.0,L,134.5,U
Feb 28 2015,GAST,75,TROY,64,L,+10.0,L,133.5,O
Feb 26 2015,TROY,61,TEXST,67,L,-6.0,P,119.5,O
Feb 21 2015,ARKLR,63,TROY,58,L,+1.0,L,134.5,U
Feb 19 2015,TROY,65,GASOU,62,W,-11.0,W,125.5,O
Feb 14 2015,ULLAF,84,TROY,80,L,+4.5,W,144.5,O
Feb 12 2015,S.ALA,71,TROY,67,L,-4.5,L,139.0,U
Feb 7 2015,TROY,62,APPST,65,L,-3.5,W,130.0,U
Feb 5 2015,TROY,69,ARKST,64,W,-4.5,W,128.0,O
Mar 17 2017,TROY,65,DUKE,87,L,-19.5,L,155.0,U
Mar 12 2017,TROY,59,TEXST,53,W,+1.0,W,132.0,U
Mar 11 2017,TROY,74,GAST,63,W,-2.5,W,146.0,U
Mar 10 2017,TROY,90,GASOU,70,W,+1.5,W,150.5,O
Mar 8 2017,APPST,64,TROY,84,W,-6.0,W,151.0,U
Mar 4 2017,ARKLR,54,TROY,57,W,-5.5,L,134.5,U
Mar 2 2017,ARKST,72,TROY,81,W,-2.0,W,149.0,O
Mar 5 2016,TROY,55,TEXAR,90,L,-14.0,L,148.5,U
Mar 3 2016,TROY,57,TEXST,78,L,-6.0,L,132.5,O
Mar 7 2015,TROY,93,S.ALA,96,L,-2.5,L,140.5,O
Mar 13 2014,TROY,61,ARKLR,74,L,-1.0,L,138.0,U
Mar 8 2014,TEXST,50,TROY,72,W,-3.0,W,122.5,U
Mar 6 2014,TEXAR,87,TROY,86,L,-1.5,L,145.5,O
Mar 1 2014,TROY,61,ULMON,46,W,-4.5,W,131.0,U
Mar 9 2013,TROY,63,ARKST,68,L,-9.5,W,119.0,O
Mar 8 2013,TROY,81,FLAAT,79,W,-2.5,W,123.5,O
Mar 2 2013,S.ALA,53,TROY,49,L,+1.5,L,130.0,U
Mar 3 2012,TROY,81,S.ALA,87,L,-3.5,L,142.0,O
Mar 5 2011,TROY,69,N.TEX,83,L,-5.5,L,149.5,O
Mar 17 2010,TROY,65,MISS,84,L,-13.5,L,150.0,U
Mar 9 2010,N.TEX,66,TROY,63,L,+1.0,L,141.0,U
Mar 8 2010,W.KEN,48,TROY,54,W,+5.0,W,142.5,U
Mar 7 2010,S.ALA,55,TROY,67,W,-4.5,W,138.0,U
Mar 18 2009,COLCH,93,TROY,91,L,+1.0,L,158.5,O
Mar 8 2009,S.ALA,78,TROY,75,L,+1.0,L,144.5,O
Mar 9 2008,TROY,59,MIDTN,65,L,-5.5,L,141.0,U
