Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2018,BALL,75,TOLDO,63,L,-7.0,L,155.0,U
Jan 27 2018,BOWLG,75,TOLDO,101,W,-11.0,W,157.5,O
Jan 23 2018,TOLDO,85,WMICH,81,W,+1.0,W,149.0,O
Jan 20 2018,KENT,65,TOLDO,72,W,-12.0,L,153.5,U
Jan 16 2018,TOLDO,91,OHIO,57,W,-1.0,W,154.5,U
Jan 13 2018,TOLDO,93,CMICH,82,W,-2.0,W,148.5,O
Jan 9 2018,WMICH,61,TOLDO,84,W,-4.5,W,151.0,U
Jan 5 2018,AKRON,65,TOLDO,67,W,-8.5,L,153.5,U
Jan 2 2018,TOLDO,94,BUFF,104,L,-6.0,L,159.5,O
Nov 28 2017,TOLDO,58,KANSA,96,L,-25.5,L,160.5,U
Nov 24 2017,TOLDO,77,CORNL,80,L,+6.0,L,157.5,U
Nov 22 2017,TOLDO,64,SYRA,72,L,-12.5,W,144.0,U
Nov 18 2017,OAKLN,74,TOLDO,87,W,-1.0,W,159.0,O
Nov 14 2017,OHION,62,TOLDO,72,W,0.0,,0.0,
Nov 11 2017,STJOE,87,TOLDO,98,W,0.0,W,144.0,O
Dec 29 2017,TOLDO,85,PENN,72,W,-4.0,W,146.5,O
Dec 23 2017,TOLDO,77,CLEST,62,W,+4.0,W,148.0,U
Dec 20 2017,JACKS,57,TOLDO,83,W,0.0,,0.0,
Dec 16 2017,WRIGH,77,TOLDO,69,L,-5.0,L,141.0,O
Dec 9 2017,MARSH,93,TOLDO,87,L,-5.0,L,168.0,O
Dec 6 2017,TOLDO,89,DETRT,86,W,+5.5,L,169.0,O
Dec 2 2017,TEXSO,69,TOLDO,71,W,0.0,,0.0,
Feb 27 2018,TOLDO,97,N.ILL,67,W,+4.0,W,154.0,O
Feb 23 2018,CMICH,76,TOLDO,89,W,-7.5,W,156.5,O
Feb 20 2018,TOLDO,79,EMICH,85,L,-2.5,L,140.5,O
Feb 17 2018,TOLDO,71,BALL,99,L,-2.5,L,152.5,O
Feb 13 2018,OHIO,74,TOLDO,82,W,-9.0,L,151.5,O
Feb 9 2018,TOLDO,73,MIAOH,67,W,+3.5,W,145.5,U
Feb 6 2018,N.ILL,77,TOLDO,82,W,-13.0,L,152.5,O
Feb 3 2018,TOLDO,77,AKRON,56,W,+4.5,W,152.0,U
Mar 10 2018,TOLDO,66,BUFF,76,L,-8.0,L,158.0,U
Mar 9 2018,EMICH,63,TOLDO,64,W,-2.5,L,142.5,U
Mar 8 2018,MIAOH,69,TOLDO,71,W,-6.0,L,144.0,U
Mar 2 2018,EMICH,71,TOLDO,69,L,-5.5,L,143.5,U
