Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,SELA,69,SAMHO,71,L,0.0,,0.0,
2017,NWST,85,SELA,71,L,0.0,,0.0,
2017,HOUBPT,71,SELA,83,W,0.0,,0.0,
2017,MCNEE,75,SELA,79,W,0.0,,0.0,
2017,SELA,56,ABILE,50,W,0.0,,0.0,
2017,SELA,54,LAMAR,74,L,0.0,,0.0,
2017,SELA,74,HOUBPT,81,L,0.0,,0.0,
2017,INCAR,63,SELA,74,W,0.0,,0.0,
2016,NWST,91,SELA,76,L,0.0,,0.0,
2016,SELA,63,TEXCC,73,L,-14.0,W,149.0,U
2016,LAMAR,70,SELA,98,W,0.0,,0.0,
2016,INCAR,75,SELA,71,L,0.0,,0.0,
2016,SELA,63,SAMHO,70,L,0.0,,0.0,
2016,SELA,58,HOUBPT,77,L,0.0,,0.0,
2016,SFA,89,SELA,69,L,0.0,,0.0,
2015,NWST,88,SELA,73,L,0.0,,0.0,
2015,TEXCC,70,SELA,61,L,0.0,,0.0,
2015,SELA,50,LAMAR,57,L,0.0,,0.0,
2015,SELA,108,INCAR,98,W,0.0,,0.0,
2015,SAMHO,72,SELA,59,L,0.0,,0.0,
2015,HOUBPT,67,SELA,87,W,0.0,,0.0,
2015,SELA,66,SFA,81,L,0.0,,0.0,
2017,MD-ES,75,SELA,85,W,0.0,,0.0,
2017,SELA,55,CAL,67,L,-22.5,W,139.0,U
2017,SELA,59,COLST,67,L,0.0,,0.0,
2017,SELA,72,UTEP,56,W,0.0,,0.0,
2017,XAVLA,72,SELA,89,W,0.0,,0.0,
2017,JACKS,71,SELA,84,W,0.0,,0.0,
2017,SELA,76,TULAN,93,L,0.0,,0.0,
2017,MILSP,39,SELA,85,W,0.0,,0.0,
2016,SELA,60,ARKPB,62,L,0.0,,0.0,
2016,SELA,68,G.WEB,77,L,0.0,,0.0,
2016,SELA,49,CINCY,64,L,0.0,,0.0,
2016,SELA,65,NEBRS,92,L,-15.5,L,147.5,O
2016,MISSCO,69,SELA,76,W,0.0,,0.0,
2016,SELA,58,TEXAM,100,L,0.0,,0.0,
2016,SELA,77,TCU,90,L,0.0,,0.0,
2015,LNGST,80,SELA,92,W,0.0,,0.0,
2015,SELA,61,TULAN,71,L,0.0,,0.0,
