Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,FURMN,73,NCGRE,67,L,-1.0,L,137.5,O
2017,NCGRE,74,WOFFD,93,L,-2.0,L,144.0,O
2017,CITDL,72,NCGRE,81,W,-13.0,L,181.5,U
2017,MERCR,66,NCGRE,68,W,-5.5,L,135.0,U
2017,NCGRE,91,VMI,82,W,+7.5,W,143.0,O
2017,NCGRE,83,E.TEN,79,W,-10.5,W,144.5,O
2017,W.CAR,57,NCGRE,76,W,-12.0,W,126.5,O
2017,CHATT,68,NCGRE,73,W,+6.5,W,137.0,O
2016,NCGRE,67,MERCR,81,L,-8.0,L,132.5,O
2016,NCGRE,102,CITDL,95,W,+2.0,W,174.0,O
2016,SAMFD,78,NCGRE,86,W,-2.0,W,142.0,O
2016,CHATT,73,NCGRE,60,L,+4.5,L,141.5,U
2016,VMI,68,NCGRE,85,W,-10.0,W,138.5,O
2016,NCGRE,77,W.CAR,83,L,-5.0,L,143.0,O
2016,NCGRE,83,E.TEN,86,L,-6.5,W,144.5,O
2016,FURMN,66,NCGRE,67,W,+2.0,W,132.0,O
2016,NCGRE,76,WOFFD,87,L,-7.0,L,132.0,O
2015,W.CAR,78,NCGRE,73,L,+3.0,L,142.0,O
2015,WOFFD,58,NCGRE,42,L,+8.0,L,129.0,U
2015,NCGRE,72,CHATT,81,L,-12.0,W,140.5,O
2015,NCGRE,78,SAMFD,89,L,-3.5,L,139.5,O
2015,VMI,63,NCGRE,75,W,+4.0,W,161.5,U
2017,NCA&T,66,NCGRE,86,W,0.0,,0.0,
2017,BELMAB,54,NCGRE,90,W,0.0,,0.0,
2017,NCGRE,72,NAVY,59,W,+4.5,W,128.5,O
2017,ND.ST,54,NCGRE,65,W,+3.5,W,139.0,U
2017,NCGRE,57,HIGHP,63,L,0.0,,0.0,
2017,PRESB,42,NCGRE,61,W,0.0,,0.0,
2017,VIRGA,76,NCGRE,51,L,+14.0,L,136.0,U
2016,JAXVL,69,NCGRE,71,W,0.0,,0.0,
2016,IU-FW,64,NCGRE,58,L,-1.5,L,140.0,U
2016,NAVY,70,NCGRE,66,L,0.0,,0.0,
2016,NCGRE,54,UCF,65,L,-6.5,L,147.5,U
2016,CHOWN,60,NCGRE,81,W,0.0,,0.0,
2016,GRNBRO,69,NCGRE,86,W,0.0,,0.0,
2015,NCGRE,79,INDY,87,L,-21.0,W,0.0,
2015,NCGRE,67,YOUNG,76,L,-4.5,L,0.0,
2015,NCGRE,62,EMICH,70,L,-13.5,W,0.0,
2015,NCGRE,79,LONGW,81,L,+8.5,L,0.0,
2015,NCWIL,84,NCGRE,72,L,-2.0,L,0.0,
2015,CHOWN,62,NCGRE,76,W,0.0,,0.0,
2014,STETS,68,NCGRE,75,W,0.0,,0.0,
2014,NCGRE,71,SD,83,L,-7.0,L,147.5,O
2014,LATEC,99,NCGRE,62,L,+13.0,L,157.5,O
2014,GRNBRO,62,NCGRE,92,W,0.0,,0.0,
2017,SAMFD,73,NCGRE,62,L,-4.5,L,143.0,U
2017,NCGRE,95,CITDL,87,W,+8.5,L,181.5,O
2017,NCGRE,56,GTOWN,78,L,-13.0,L,145.0,U
2017,NCGRE,75,NCASH,73,W,0.0,,0.0,
2017,SOUWES,61,NCGRE,96,W,0.0,,0.0,
2017,WAKE,78,NCGRE,75,L,+8.5,W,150.5,O
2017,MHILL,56,NCGRE,108,W,0.0,,0.0,
2017,LIBRT,65,NCGRE,72,W,0.0,,0.0,
2016,NCGRE,63,UNC,96,L,-27.5,L,151.5,O
2016,NCGRE,52,NCST,58,L,-16.0,W,139.0,U
2016,NCGRE,69,ELON,79,L,-7.5,L,151.5,U
2016,NCGRE,71,WAKE,81,L,-15.0,W,149.0,O
2016,BELMAB,61,NCGRE,84,W,0.0,,0.0,
2016,NCGRE,72,HIGHP,90,L,0.0,,0.0,
2016,NCGRE,68,NCA&T,77,L,0.0,,0.0,
2015,MHILL,48,NCGRE,92,W,0.0,,0.0,
2015,NCGRE,50,E.CAR,71,L,-8.5,L,0.0,
2015,ELON,71,NCGRE,64,L,+1.0,L,0.0,
2015,UNC,79,NCGRE,56,L,+22.0,L,150.0,U
2015,NCGRE,80,E.TEN,79,W,-10.5,W,0.0,
2015,GRNBRO,78,NCGRE,82,W,0.0,,0.0,
2015,NCGRE,55,PRESB,53,W,0.0,,0.0,
2015,HIGHP,76,NCGRE,68,L,0.0,,0.0,
2017,E.TEN,66,NCGRE,72,W,+3.5,W,145.0,U
2017,VMI,67,NCGRE,74,W,-14.0,L,145.0,U
2017,NCGRE,72,MERCR,66,W,-1.0,W,134.5,O
2017,NCGRE,73,FURMN,52,W,-6.0,W,140.0,U
2017,WOFFD,55,NCGRE,74,W,-3.5,W,147.5,U
2017,NCGRE,76,W.CAR,68,W,+9.0,L,131.5,O
2017,NCGRE,81,SAMFD,75,W,-2.5,W,147.0,O
2017,NCGRE,68,CHATT,91,L,-8.5,L,141.0,O
2016,MERCR,65,NCGRE,69,W,-3.5,W,139.0,U
2016,CITDL,63,NCGRE,92,W,-10.5,W,179.0,U
2016,NCGRE,79,CHATT,64,W,-13.0,W,142.5,O
2016,NCGRE,82,SAMFD,77,W,-4.0,W,146.0,O
2016,WOFFD,61,NCGRE,65,W,0.0,W,145.0,U
2016,NCGRE,72,VMI,86,L,+5.5,L,141.5,O
2016,NCGRE,72,FURMN,79,L,-5.5,L,136.5,O
2016,E.TEN,68,NCGRE,65,L,-1.0,L,150.5,U
2016,W.CAR,58,NCGRE,75,W,-5.0,W,146.5,U
2015,CHATT,61,NCGRE,58,L,+3.5,W,138.5,U
