Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,VIRGA,59,VILLA,61,W,-5.5,L,125.0,U
2017,VILLA,72,MARQ,74,L,+5.5,L,151.5,U
2017,PROV,68,VILLA,78,W,-15.0,L,130.5,O
2017,SETON,46,VILLA,76,W,-13.5,W,140.0,U
2017,VILLA,70,STJON,57,W,+12.5,W,150.5,U
2017,XAVIR,54,VILLA,79,W,-8.0,W,145.0,U
2017,MARQ,81,VILLA,93,W,-11.5,W,149.0,O
2017,VILLA,58,BUTLR,66,L,+2.0,L,143.0,U
2016,VILLA,68,STJON,53,W,+20.0,L,140.0,U
2016,PROV,82,VILLA,76,L,-12.5,L,137.0,O
2016,VILLA,72,SETON,71,W,+7.0,L,139.5,O
2016,VILLA,55,GTOWN,50,W,+7.0,L,138.5,U
2016,MARQ,68,VILLA,83,W,-18.0,L,144.0,O
2016,VILLA,60,BUTLR,55,W,+4.5,W,150.0,U
2016,SETON,63,VILLA,72,W,-15.0,L,141.0,U
2016,VILLA,85,CREIG,71,W,+8.5,W,155.5,O
2015,VILLA,68,DPAUL,55,W,+11.5,W,144.5,U
2015,CREIG,50,VILLA,71,W,-15.0,W,135.5,U
2015,VILLA,58,GTOWN,78,L,+4.0,L,133.0,O
2015,VILLA,62,PENN,47,W,+19.5,L,139.0,U
2015,XAVIR,75,VILLA,88,W,-10.0,W,143.0,O
2015,DPAUL,64,VILLA,81,W,-21.5,L,142.0,O
2015,VILLA,90,STJON,72,W,+5.0,W,131.5,O
2017,VILLA,82,PENN,57,W,+13.5,W,135.5,O
2017,COLCH,47,VILLA,63,W,-20.5,L,127.5,U
2017,VILLA,67,UCF,57,W,+16.0,L,139.0,U
2017,VILLA,96,WAKE,77,W,+12.5,W,155.5,O
2017,WMICH,65,VILLA,76,W,-23.0,L,149.0,U
2017,VILLA,79,PURDU,76,W,+2.5,W,148.0,O
2017,LAFAY,48,VILLA,88,W,-34.0,W,149.5,U
2016,GATEC,52,VILLA,69,W,-11.0,W,144.0,U
2016,STANF,45,VILLA,59,W,-17.0,L,147.0,U
2016,AKRON,56,VILLA,75,W,-16.0,W,143.0,U
2016,E.TEN,51,VILLA,86,W,-24.0,W,160.5,U
2016,NEBRS,63,VILLA,87,W,-18.0,W,141.0,O
2016,FDU,54,VILLA,91,W,0.0,,0.0,
2015,DELA,47,VILLA,78,W,-30.5,W,133.5,U
2015,MICH,55,VILLA,60,W,-4.5,W,133.0,U
2015,VACOM,53,VILLA,77,W,-2.0,W,151.5,U
2015,BUCKN,65,VILLA,72,W,-20.0,L,138.0,U
2015,MD-ES,44,VILLA,81,W,-33.5,W,145.0,U
2015,LEHIH,66,VILLA,77,W,0.0,,0.0,
2014,VILLA,88,IOWA,83,W,-3.0,W,148.0,O
2014,VILLA,63,KANSA,59,W,-4.5,W,154.5,U
2014,VILLA,94,USC,79,W,+12.0,W,147.0,O
2014,DELA,80,VILLA,84,W,-18.5,L,156.5,O
2017,VILLA,80,CREIG,70,W,+1.5,W,155.0,U
2017,DPAUL,65,VILLA,68,W,-24.5,L,141.5,U
2017,AMERN,48,VILLA,90,W,-32.0,W,129.5,O
2017,TEMPL,57,VILLA,78,W,-14.5,W,139.0,U
2017,ND,66,VILLA,74,W,-5.0,W,147.0,U
2017,VILLA,89,LASAL,79,W,+17.5,L,144.0,O
2017,STJOE,57,VILLA,88,W,-17.0,W,136.5,O
2016,XAVIR,64,VILLA,95,W,-6.5,W,143.0,O
2016,PENN,57,VILLA,77,W,-26.0,L,132.0,O
2016,DELA,48,VILLA,78,W,-25.5,W,137.0,U
2016,VILLA,75,VIRGA,86,L,-5.5,L,129.0,O
2016,LASAL,47,VILLA,76,W,-25.0,W,138.5,U
2016,OKLA,78,VILLA,55,L,-5.0,L,145.0,U
2016,VILLA,86,STJOE,72,W,+13.5,W,143.5,O
2015,BUTLR,55,VILLA,67,W,-11.0,W,132.0,U
2015,NJIT,67,VILLA,92,W,-26.0,L,140.0,O
2015,SYRA,77,VILLA,82,W,-10.0,L,133.5,O
2015,TEMPL,62,VILLA,85,W,-17.0,W,132.5,O
2015,VILLA,73,ILL,59,W,+6.0,W,140.5,U
2015,STJOE,46,VILLA,74,W,-19.5,W,126.5,U
2015,VILLA,84,LASAL,70,W,+11.0,W,127.5,O
2014,VILLA,76,BUTLR,73,W,+4.0,L,136.0,O
2014,VILLA,62,SYRA,78,L,-4.0,L,136.0,O
2017,CREIG,63,VILLA,79,W,-11.0,W,149.5,U
2017,BUTLR,74,VILLA,66,L,-10.0,L,139.0,O
2017,VILLA,92,SETON,70,W,+6.5,W,136.5,O
2017,VILLA,75,DPAUL,62,W,+17.5,L,137.5,U
2017,VILLA,73,XAVIR,57,W,+5.5,W,144.0,U
2017,GTOWN,64,VILLA,75,W,-14.5,L,141.5,U
2017,STJON,79,VILLA,92,W,-17.0,L,148.0,O
2017,VILLA,66,PROV,57,W,+9.5,L,135.5,U
2016,VILLA,89,MARQ,79,W,+8.5,W,141.0,O
2016,VILLA,83,XAVIR,90,L,+1.0,L,145.5,O
2016,BUTLR,67,VILLA,77,W,-11.0,L,141.0,O
2016,VILLA,83,TEMPL,67,W,+10.0,W,132.5,O
2016,STJON,63,VILLA,73,W,-26.5,L,143.5,U
2016,VILLA,86,DPAUL,59,W,+14.5,W,138.0,O
2016,VILLA,72,PROV,60,W,+5.0,W,137.0,U
2016,CREIG,58,VILLA,83,W,-11.5,W,145.0,U
2015,VILLA,78,XAVIR,66,W,+2.0,W,142.0,O
2015,PROV,61,VILLA,89,W,-10.5,W,136.5,O
2015,VILLA,87,MARQ,76,W,+9.5,W,127.0,O
2015,SETON,54,VILLA,80,W,-16.5,W,134.5,U
2015,VILLA,68,BUTLR,65,W,+2.0,W,133.5,U
2017,WISCN,65,VILLA,62,L,-5.5,L,133.0,U
2017,MTSTM,56,VILLA,76,W,-25.0,L,131.5,O
2017,CREIG,60,VILLA,74,W,-10.5,W,141.0,U
2017,SETON,53,VILLA,55,W,-10.5,L,135.5,U
2017,STJON,67,VILLA,108,W,-16.0,W,147.0,O
2017,VILLA,81,GTOWN,55,W,+9.0,W,140.5,U
2016,VILLA,64,KANSA,59,W,-2.0,W,145.0,U
2016,MIAMI,69,VILLA,92,W,-4.0,W,140.0,O
2016,IOWA,68,VILLA,87,W,-6.0,W,146.5,O
2016,NCASH,56,VILLA,86,W,-17.5,W,142.5,U
2016,SETON,69,VILLA,67,L,-6.0,L,139.5,U
2016,PROV,68,VILLA,76,W,-8.5,L,138.5,O
2016,GTOWN,67,VILLA,81,W,-11.5,W,140.0,O
2016,GTOWN,71,VILLA,84,W,-14.0,L,143.0,O
2016,DPAUL,62,VILLA,83,W,-22.0,L,140.0,O
2015,NCST,71,VILLA,68,L,-10.0,L,138.5,O
2015,LAFAY,52,VILLA,93,W,-22.0,W,145.0,P
2015,XAVIR,52,VILLA,69,W,-7.5,W,140.0,U
2015,PROV,61,VILLA,63,W,-8.5,L,142.5,U
2015,MARQ,49,VILLA,84,W,-14.0,W,135.0,U
2015,STJON,68,VILLA,105,W,-11.5,W,142.5,O
2015,VILLA,76,CREIG,72,W,+9.5,L,134.5,O
2014,UCONN,77,VILLA,65,L,-4.5,L,133.0,O
2014,WISML,53,VILLA,73,W,-16.5,W,138.0,U
2014,SETON,64,VILLA,63,L,-10.5,L,137.0,U
2014,GTOWN,59,VILLA,77,W,-9.5,W,136.0,P
2016,VILLA,77,UNC,74,W,-2.0,W,149.0,O
2016,OKLA,51,VILLA,95,W,-2.5,W,144.0,O
2009,VILLA,69,UNC,83,L,-7.0,L,160.5,U
