Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,SD.ST,88,NEBOM,84,L,-5.0,L,167.5,O
Jan 21 2017,NEBOM,86,ORALR,103,L,-1.0,L,169.5,O
Jan 18 2017,DENVR,88,NEBOM,97,W,-4.0,W,157.5,O
Jan 14 2017,W.ILL,72,NEBOM,86,W,-8.5,W,157.5,O
Jan 11 2017,NEBOM,79,IUPUI,71,W,-5.0,W,167.0,U
Jan 7 2017,NEBOM,101,SD.ST,93,W,-2.5,W,160.5,O
Jan 4 2017,IPFW,80,NEBOM,78,L,+3.0,W,173.5,U
Jan 30 2016,SDKOTA,83,NEBOM,96,W,-7.5,W,165.5,O
Jan 28 2016,NEBOM,76,SD.ST,87,L,-8.5,L,165.5,U
Jan 23 2016,NEBOM,85,ORALR,79,W,-1.0,W,169.5,U
Jan 21 2016,NEBOM,69,DENVR,55,W,+2.0,W,148.5,U
Jan 16 2016,IU-FW,106,NEBOM,101,L,-8.0,L,162.5,O
Jan 9 2016,NEBOM,79,SDKOTA,73,W,+1.0,W,168.5,U
Jan 7 2016,NEBOM,91,ND.ST,82,W,-6.0,W,150.5,O
Jan 3 2016,IUPUI,71,NEBOM,76,W,-9.5,L,158.5,U
Jan 1 2016,W.ILL,80,NEBOM,82,W,-8.5,L,159.5,O
Jan 31 2015,IU-FW,75,NEBOM,65,L,-4.0,L,161.5,U
Jan 28 2015,NEBOM,64,SD.ST,86,L,-10.5,L,162.5,U
Jan 24 2015,DENVR,69,NEBOM,80,W,-2.0,W,146.0,O
Jan 18 2015,IUPUI,89,NEBOM,84,L,-8.0,L,147.5,O
Jan 14 2015,NEBOM,86,ORALR,102,L,-7.0,L,151.5,O
Jan 10 2015,SD.ST,87,NEBOM,68,L,-2.0,L,160.0,U
Nov 30 2016,NEBOM,83,FULLR,73,W,+5.5,W,155.0,O
Nov 26 2016,NEBOM,77,EMICH,94,L,-6.5,L,162.0,O
Nov 22 2016,BUENA,65,NEBOM,112,W,0.0,,0.0,
Nov 19 2016,RICE,100,NEBOM,87,L,-4.5,L,170.0,O
Nov 15 2016,NEBOM,68,KANST,81,L,-12.5,L,157.0,U
Nov 13 2016,NEBOM,72,USC,82,L,-12.0,W,166.5,U
Nov 12 2016,NEBOM,74,SABAR,60,W,-4.5,W,158.0,U
Nov 27 2015,NEBOM,90,MINN,93,L,-11.0,W,160.5,O
Nov 25 2015,NEBOM,105,NCOLO,85,W,+5.0,W,164.5,O
Nov 22 2015,NEBOM,82,COLO,87,L,-18.0,W,160.5,O
Nov 17 2015,UMKC,89,NEBOM,95,W,0.0,,0.0,
Nov 15 2015,STMYMN,58,NEBOM,104,W,0.0,,0.0,
Nov 13 2015,SABAR,60,NEBOM,59,L,-3.0,L,157.5,U
Nov 29 2014,NEV,54,NEBOM,78,W,-5.5,W,0.0,
Nov 25 2014,NEBOM,67,NEBRS,80,L,-14.5,W,0.0,
Nov 22 2014,NEBOM,97,MARQ,89,W,-17.0,W,154.0,O
Nov 19 2014,NEBOM,74,SEATT,98,L,0.0,,0.0,
Nov 16 2014,C.ARK,75,NEBOM,100,W,0.0,,0.0,
Nov 30 2013,IOWAWS,36,NEBOM,86,W,0.0,,0.0,
Nov 25 2013,NEBOM,83,SC.ST,67,W,0.0,,0.0,
Nov 23 2013,NEBOM,80,DRAKE,88,L,-5.5,L,0.0,
Nov 19 2013,SC.ST,59,NEBOM,91,W,0.0,,0.0,
Dec 31 2016,NEBOM,70,ND.ST,82,L,-7.5,L,150.0,O
Dec 29 2016,NEBOM,69,SDKOTA,86,L,-3.5,L,163.0,U
Dec 21 2016,NEBOM,75,PITT,94,L,-13.5,L,161.5,O
Dec 18 2016,FULLR,96,NEBOM,102,W,-10.0,L,160.0,O
Dec 15 2016,NEBOM,80,UMKC,75,W,0.0,,0.0,
Dec 10 2016,MONST,91,NEBOM,97,W,-8.5,L,165.0,O
Dec 5 2016,NEBOM,47,IOWAS,91,L,-18.5,L,159.5,U
Dec 3 2016,NEBOM,98,IOWA,89,W,-11.0,W,169.5,O
Dec 22 2015,NEBOM,74,SUTHR,53,W,+2.0,W,161.5,U
Dec 21 2015,NEBOM,80,E.ILL,68,W,+9.5,W,159.5,U
Dec 19 2015,NEBOM,75,WYOM,76,L,-5.0,W,152.0,U
Dec 16 2015,SIMPSO,71,NEBOM,81,W,0.0,,0.0,
Dec 13 2015,NEBOM,108,GRCNYN,104,W,0.0,,0.0,
Dec 9 2015,NEBOM,78,MIZZU,85,L,-6.0,L,159.5,O
