Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,TEXAS,57,GA,59,L,-5.5,W,137.0,U
2017,OKLA,83,TEXAS,84,W,-2.5,L,144.5,O
2017,TEXAS,67,KANSA,79,L,-16.5,W,149.0,U
2017,TEXAS,64,BAYLR,74,L,-14.0,W,131.0,O
2017,W.VA,74,TEXAS,72,L,+11.0,W,145.0,O
2017,TCU,64,TEXAS,61,L,-1.5,L,137.5,U
2017,TEXAS,70,IOWAS,79,L,-9.5,W,138.5,O
2017,OKST,79,TEXAS,82,W,+1.0,W,157.0,O
2016,VANDY,58,TEXAS,72,W,-2.5,W,136.0,U
2016,TCU,54,TEXAS,71,W,-11.0,W,135.0,U
2016,TEXAS,67,KANSA,76,L,-12.5,W,143.0,P
2016,TEXAS,56,W.VA,49,W,-12.0,W,146.0,U
2016,OKST,69,TEXAS,74,W,-8.0,L,133.5,O
2016,IOWAS,91,TEXAS,94,W,+1.5,W,154.0,O
2016,TEXAS,57,TCU,58,L,+3.0,L,140.5,U
2016,KANST,57,TEXAS,60,W,-5.5,L,137.5,U
2016,TEXAS,74,TEXTK,82,L,-3.5,L,140.0,O
2015,TEXAS,60,BAYLR,83,L,-2.5,L,126.5,O
2015,TEXAS,86,IOWAS,89,L,-5.0,W,142.5,O
2015,KANSA,75,TEXAS,62,L,-4.0,L,133.5,O
2015,TEXAS,66,TCU,48,W,+3.0,W,120.5,U
2017,TEXAR,72,TEXAS,61,L,-8.0,L,140.5,U
2017,COLO,68,TEXAS,54,L,+3.5,L,143.5,U
2017,TEXAS,58,NWEST,77,L,+2.5,L,140.5,U
2017,EWASH,52,TEXAS,85,W,-20.5,W,157.5,U
2017,ULMON,59,TEXAS,80,W,-17.5,W,148.0,U
2017,INCAR,73,TEXAS,78,W,0.0,,0.0,
2016,MICH,78,TEXAS,72,L,+2.0,L,139.5,O
2016,TEXAS,82,WASH,70,W,+3.5,W,154.5,U
2016,TEXAM,84,TEXAS,73,L,+4.0,L,143.0,O
2016,TEXCC,56,TEXAS,67,W,0.0,,0.0,
2016,WASH,77,TEXAS,71,L,-11.0,L,151.0,U
2015,TEXAS,55,UCONN,54,W,-2.0,W,128.0,U
2015,STFPA,46,TEXAS,78,W,0.0,,0.0,
2015,CAL,55,TEXAS,71,W,-5.5,W,135.5,U
2015,TEXAS,71,IOWA,57,W,+4.0,W,146.5,U
2015,ALCRN,53,TEXAS,85,W,-30.5,W,0.0,
2015,ND.ST,50,TEXAS,85,W,-18.5,W,0.0,
2014,TEXAR,69,TEXAS,72,W,-15.5,L,156.0,U
2014,TEXAS,77,DPAUL,59,W,+4.5,W,160.0,U
2014,TEXAS,82,BYU,86,L,-7.0,W,176.5,U
2014,HOUBPT,61,TEXAS,89,W,0.0,,0.0,
2014,SFA,62,TEXAS,72,W,0.0,,0.0,
2014,S.ALA,77,TEXAS,84,W,-6.0,W,147.5,O
2017,TEXAS,62,KANST,65,L,-8.5,W,129.5,U
2017,KENT,63,TEXAS,58,L,-12.5,L,142.5,U
2017,UAB,60,TEXAS,96,W,-8.0,W,138.5,O
2017,ARK,77,TEXAS,74,L,+2.5,L,145.5,O
2017,LONGB,65,TEXAS,71,W,-9.0,L,144.0,U
2017,TEXAS,50,MICH,53,L,-9.5,W,129.5,U
2017,ALA,68,TEXAS,77,W,-3.5,W,128.5,O
2016,UCONN,71,TEXAS,66,L,-2.5,L,142.0,U
2016,TEXAS,75,STANF,73,W,+1.0,W,136.0,O
2016,APPST,55,TEXAS,67,W,-20.0,L,145.5,U
2016,UNC,82,TEXAS,84,W,+6.5,W,153.0,O
2016,TEXSA,50,TEXAS,116,W,-23.0,W,149.0,O
2016,SAMFD,49,TEXAS,59,W,-20.5,L,146.5,U
2016,TEXAR,73,TEXAS,80,W,-9.5,L,146.0,O
2015,RICE,55,TEXAS,66,W,-27.5,L,0.0,
2015,STANF,74,TEXAS,71,L,-10.5,L,129.5,O
2015,LONGB,68,TEXAS,78,W,-15.5,L,0.0,
2015,LIPSC,61,TEXAS,106,W,0.0,,0.0,
2015,TEXST,27,TEXAS,59,W,-21.0,W,0.0,
2015,TEXAS,51,KENTY,63,L,-12.5,W,123.0,U
2015,TEXAR,53,TEXAS,63,W,-23.5,L,0.0,
2014,RICE,44,TEXAS,66,W,-17.5,W,142.0,U
2014,MICHS,92,TEXAS,78,L,+2.5,L,146.5,O
2014,TEXAS,86,UNC,83,W,-11.0,W,148.0,O
2017,KANSA,77,TEXAS,67,L,+8.5,L,144.5,U
2017,TEXAS,62,W.VA,77,L,-15.0,P,143.0,U
2017,KANST,64,TEXAS,61,L,+2.0,L,134.5,U
2017,TEXAS,66,OKLA,70,L,-2.5,L,139.0,U
2017,TEXAS,71,OKST,84,L,-11.0,L,150.5,O
2017,IOWAS,65,TEXAS,67,W,+2.5,W,144.0,U
2017,TEXAS,63,TCU,78,L,-7.0,L,143.5,U
2017,TEXTK,58,TEXAS,62,W,0.0,W,132.5,U
2016,KANSA,86,TEXAS,56,L,+3.5,L,142.5,U
2016,OKLA,63,TEXAS,76,W,+2.5,W,146.0,U
2016,TEXAS,71,KANST,70,W,-1.0,W,131.5,O
2016,BAYLR,78,TEXAS,64,L,-5.5,L,138.5,O
2016,W.VA,78,TEXAS,85,W,-2.0,W,135.5,O
2016,TEXAS,75,IOWAS,85,L,-4.5,L,147.0,O
2016,TEXAS,60,OKLA,63,L,-7.5,W,147.5,U
2016,TEXTK,59,TEXAS,69,W,-9.5,W,133.5,U
