Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,OKST,68,OKLA,66,L,+1.5,L,162.5,U
2017,FLA,84,OKLA,52,L,+2.5,L,150.0,U
2017,OKLA,83,TEXAS,84,L,-2.5,W,144.5,O
2017,IOWAS,92,OKLA,87,L,-2.0,L,153.0,O
2017,OKLA,89,W.VA,87,W,-16.5,W,153.5,O
2017,TEXTK,75,OKLA,84,W,-1.0,W,138.5,O
2017,KANSA,81,OKLA,70,L,+12.5,W,151.5,U
2017,OKLA,64,KANST,75,L,-11.0,P,133.0,O
2017,OKLA,57,TCU,60,L,-10.5,W,141.5,U
2016,OKLA,77,LSU,75,W,+3.5,L,164.5,U
2016,TEXTK,67,OKLA,91,W,-12.5,W,149.0,O
2016,OKLA,82,BAYLR,72,W,-1.5,W,151.0,O
2016,OKLA,77,IOWAS,82,L,-2.0,L,170.0,U
2016,W.VA,68,OKLA,70,W,-4.5,L,159.0,U
2016,OKLA,74,OKST,72,W,+8.0,L,147.0,U
2016,KANST,76,OKLA,86,W,-13.0,L,143.0,O
2016,OKLA,106,KANSA,109,L,-7.0,W,159.5,O
2016,IOWAS,83,OKLA,87,W,-7.5,L,163.0,O
2015,OKLA,64,OKST,56,W,-2.5,W,132.5,U
2015,TEXTK,36,OKLA,81,W,-16.0,W,128.0,U
2015,OKLA,58,BAYLR,69,L,-2.0,L,133.0,U
2017,NCOLO,66,OKLA,87,W,-22.5,L,145.0,O
2017,ABILE,64,OKLA,72,W,0.0,,0.0,
2017,CLEMS,64,OKLA,70,W,+1.5,W,145.0,U
2017,NIOWA,73,OKLA,67,L,-6.0,L,142.5,U
2017,TULAN,70,OKLA,89,W,-14.0,W,152.5,O
2017,NWST,61,OKLA,97,W,0.0,,0.0,
2016,WISCN,48,OKLA,65,W,-8.5,W,145.5,U
2016,INCAR,63,OKLA,96,W,0.0,,0.0,
2016,MCNEE,56,OKLA,85,W,0.0,,0.0,
2016,OKLA,84,MEMPH,78,W,+4.5,W,150.0,O
2015,OKLA,56,WISCN,69,L,-8.0,L,132.0,U
