Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2018,E.TEN,73,CITDL,71,L,+15.5,W,166.5,U
2018,CITDL,76,MERCR,74,W,-16.0,W,165.0,U
2018,CITDL,81,VMI,88,L,-3.5,L,165.0,O
2018,CITDL,58,NCGRE,72,L,-19.0,W,164.5,U
2018,CHATT,101,CITDL,110,W,+2.0,W,163.0,O
2018,SAMFD,107,CITDL,91,L,+3.5,L,176.5,O
2018,CITDL,92,WOFFD,109,L,-16.0,L,166.5,O
2018,CITDL,67,FURMN,107,L,-19.0,L,173.5,O
2018,CITDL,78,FLAST,113,L,-30.0,L,187.5,O
2018,TRINBP,66,CITDL,116,W,0.0,,0.0,
2018,CITDL,79,HIGHP,77,W,0.0,,0.0,
2018,CITDL,73,NCA&T,92,L,0.0,,0.0,
2018,CITDL,93,VATEC,132,L,-26.0,L,187.5,O
2018,OGLET,73,CITDL,109,W,0.0,,0.0,
2018,W.CAR,81,CITDL,79,L,+2.0,P,169.5,U
2018,CITDL,65,OHIOS,94,L,-31.5,W,176.5,U
2018,POINT,66,CITDL,110,W,0.0,,0.0,
2018,CITDL,77,CAMBP,87,L,0.0,,0.0,
2018,JMU,82,CITDL,84,W,+6.5,W,190.0,U
2018,UMBC,98,CITDL,72,L,0.0,,0.0,
2018,MARST,100,CITDL,91,L,-4.5,L,171.0,O
2018,CITDL,75,W.CAR,92,L,-3.5,L,164.5,O
2018,MERCR,83,CITDL,70,L,+6.5,L,166.0,U
2018,CITDL,84,E.TEN,82,W,-18.0,W,165.5,O
2018,VMI,75,CITDL,71,L,-8.5,L,162.5,U
2018,NCGRE,82,CITDL,66,L,+10.0,L,160.0,U
2018,CITDL,103,SAMFD,116,L,-4.5,L,181.0,O
2018,CITDL,82,CHATT,85,L,-5.5,W,162.0,O
2018,FURMN,92,CITDL,100,W,+12.0,W,171.0,O
2018,WOFFD,78,CITDL,80,W,+9.5,W,168.0,U
2018,CITDL,58,NCGRE,72,L,-16.5,W,154.5,U
2018,VMI,70,CITDL,78,W,-3.5,W,164.5,U
