Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2018,MEMPH,86,S.FLA,74,L,+8.5,L,127.0,O
Jan 28 2018,S.FLA,40,HOUST,63,L,-21.5,L,140.5,U
Jan 25 2018,S.FLA,80,TULAN,75,W,-13.0,W,139.0,O
Jan 20 2018,UCF,71,S.FLA,69,L,+9.5,W,119.5,O
Jan 17 2018,S.FLA,52,E.CAR,90,L,-3.0,L,128.0,O
Jan 13 2018,CINCY,78,S.FLA,55,L,+22.5,L,125.5,O
Jan 7 2018,S.FLA,57,WICHI,95,L,-28.5,L,138.0,O
Jan 3 2018,E.CAR,67,S.FLA,65,L,-5.0,L,129.0,O
Nov 30 2017,S.FLA,78,ELON,79,L,-9.5,W,133.0,O
Nov 26 2017,EMICH,65,S.FLA,47,L,+4.5,L,130.5,U
Nov 24 2017,ARKST,61,S.FLA,72,W,+1.5,W,137.0,U
Nov 22 2017,HOWRD,52,S.FLA,75,W,0.0,,0.0,
Nov 19 2017,S.FLA,53,INDY,70,L,-17.0,P,144.5,U
Nov 15 2017,S.FLA,75,STETS,72,W,0.0,,0.0,
Nov 13 2017,MORGN,63,S.FLA,53,L,0.0,,0.0,
Nov 10 2017,FLAAT,59,S.FLA,60,W,-4.0,L,141.0,U
Dec 31 2017,S.FLA,39,SMU,79,L,-23.5,L,128.5,U
Dec 28 2017,HOUST,79,S.FLA,60,L,+15.0,L,136.5,O
Dec 21 2017,CHARL,76,S.FLA,78,W,-2.5,L,136.0,O
Dec 18 2017,NARIZ,56,S.FLA,70,W,-8.0,W,134.5,U
Dec 14 2017,BCOOK,63,S.FLA,83,W,0.0,,0.0,
Dec 11 2017,FLAIN,65,S.FLA,53,L,-2.5,L,127.5,U
Dec 2 2017,S.FLA,61,APPST,84,L,-9.0,L,140.0,O
Feb 24 2018,TULAN,79,S.FLA,68,L,+5.0,L,141.0,O
Feb 18 2018,S.FLA,61,TULSA,73,L,-13.0,W,135.0,U
Feb 14 2018,S.FLA,57,UCF,72,L,-13.0,L,126.0,O
Feb 10 2018,TEMPL,73,S.FLA,55,L,+10.5,L,133.5,U
Feb 7 2018,S.FLA,65,UCONN,68,L,-13.0,W,129.0,O
Feb 4 2018,TULSA,63,S.FLA,54,L,+7.5,L,136.0,U
Mar 8 2018,S.FLA,77,MEMPH,79,L,-9.0,W,134.0,O
Mar 4 2018,SMU,54,S.FLA,65,W,+8.0,W,127.5,U
Mar 1 2018,S.FLA,75,MEMPH,51,W,-13.5,W,133.5,U
