Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,CALPO,71,FULLR,81,W,-2.5,W,141.5,O
2017,FULLR,65,LONGB,76,L,-6.5,L,155.0,U
2017,UCRIV,71,FULLR,63,L,-7.5,L,140.0,U
2017,FULLR,67,UCI,87,L,-8.5,L,141.0,O
2017,FULLR,87,CALPO,74,W,-2.5,W,136.0,O
2017,CSNOR,70,FULLR,65,L,-4.5,L,161.5,U
2017,HAWAI,64,FULLR,67,W,-7.0,L,138.5,U
2016,UCRIV,81,FULLR,71,L,+1.0,L,141.5,O
2016,FULLR,64,UCDAV,69,L,-3.0,L,135.0,U
2016,CALPO,83,FULLR,75,L,+5.0,L,150.0,O
2016,FULLR,59,UCI,72,L,-13.5,W,135.5,U
2016,HAWAI,86,FULLR,79,L,+7.5,W,150.0,O
2016,CSNOR,85,FULLR,75,L,-5.5,L,149.0,O
2016,FULLR,79,UCRIV,73,W,-5.0,W,139.0,O
2016,CS-EB,52,FULLR,75,W,0.0,,0.0,
2015,LONGB,91,FULLR,85,L,+7.0,W,134.5,O
2015,FULLR,49,SABAR,68,L,-9.5,L,131.5,U
2015,FULLR,55,CALPO,66,L,-7.5,L,120.0,O
2015,UCDAV,79,FULLR,68,L,-2.0,L,138.5,O
2015,UCI,63,FULLR,58,L,+5.0,P,139.0,U
2015,FULLR,78,UCRIV,84,L,-1.5,L,131.0,O
2015,SEATT,55,FULLR,67,W,0.0,,0.0,
2017,NEBOM,83,FULLR,73,L,+5.5,L,155.0,O
2017,FULLR,67,ALAST,76,L,+7.0,L,142.0,O
2017,FULLR,38,JAXST,61,L,+2.5,L,145.0,U
2017,FULLR,68,UNLV,77,L,-7.5,L,151.5,U
2017,FULLR,88,WASH,104,L,-15.0,L,163.5,O
2017,PORST,100,FULLR,106,W,-5.5,W,155.5,O
2017,CALTEC,28,FULLR,77,W,0.0,,0.0,
2016,FULLR,75,NEV,66,W,-2.5,W,149.0,U
2016,FULLR,80,SUTAH,66,W,-3.0,W,150.0,U
2016,SD,55,FULLR,67,W,-6.0,W,143.0,U
2016,FULLR,77,PACIF,76,W,-7.5,W,145.5,O
2016,FULLR,74,LOYMA,79,L,-2.0,L,139.5,O
2015,FULLR,64,FLAIN,61,W,+3.0,P,0.0,
2015,FULLR,64,USCUP,79,L,-5.5,L,0.0,
2015,FULLR,67,WRIGH,62,W,-6.0,W,0.0,
2015,FULLR,49,USC,53,L,-5.0,W,140.0,U
2015,SJ.ST,66,FULLR,70,W,-5.5,L,0.0,
2015,FULLR,59,NEWMX,67,L,-16.0,W,0.0,
2015,FULLR,72,SACLA,89,L,-8.0,L,0.0,
2014,MIAMI,48,FULLR,46,L,+8.0,W,0.0,
2014,MARQ,86,FULLR,66,L,+10.5,L,140.5,O
2014,FULLR,59,SJ.ST,81,L,+3.0,L,160.0,U
2014,FULLR,62,USC,76,L,-6.0,L,152.5,U
2014,SACLA,73,FULLR,86,W,+1.0,W,160.5,U
2017,BTHSD,56,FULLR,99,W,-15.5,W,174.5,U
2017,PORTL,72,FULLR,77,W,0.0,W,152.0,U
2017,FULLR,96,NEBOM,102,L,-10.0,W,160.0,O
2017,SUTAH,62,FULLR,75,W,-6.5,W,156.5,U
2017,FULLR,75,SD,82,L,-1.0,L,138.0,O
2017,PACIF,77,FULLR,78,W,+4.0,W,142.5,O
2016,FULLR,82,PORST,89,L,-2.5,L,148.0,O
2016,FULLR,60,PORTL,65,L,-2.5,L,150.0,U
2016,FULLR,69,OREST,82,L,-10.0,L,139.0,O
2016,LOYMA,82,FULLR,70,L,-4.0,L,146.5,O
2016,FULLR,69,WASH,87,L,-11.0,L,158.0,U
2016,FULLR,70,SEATT,61,W,0.0,,0.0,
2016,CSDMHI,56,FULLR,88,W,0.0,,0.0,
2015,CSHYRD,45,FULLR,77,W,0.0,,0.0,
2015,TEXCC,77,FULLR,82,W,0.0,,0.0,
2015,CSDMHI,50,FULLR,72,W,0.0,,0.0,
2015,FULLR,65,NEV,55,W,-5.0,W,0.0,
2015,FULLR,59,SACRA,73,L,-4.0,L,0.0,
2015,PEPPR,74,FULLR,62,L,+4.0,L,0.0,
2015,FULLR,45,UCLA,73,L,-16.0,L,148.5,U
2014,FULLR,64,UNLV,83,L,-14.0,L,142.5,O
2014,SACRA,51,FULLR,59,W,-10.0,L,133.5,U
2014,TEXSO,80,FULLR,87,W,0.0,,0.0,
2014,SEATT,74,FULLR,65,L,0.0,,0.0,
2017,FULLR,58,HAWAI,64,L,-3.5,L,139.0,U
