Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2018,RHODEI,85,UMASS,83,W,+9.5,L,139.5,O
Jan 27 2018,DUQU,58,RHODEI,61,W,-16.5,L,142.5,U
Jan 24 2018,RHODEI,78,FORDM,58,W,+14.5,W,130.5,O
Jan 20 2018,RHODEI,88,DAYTN,74,W,+3.5,W,145.5,O
Jan 17 2018,UMASS,51,RHODEI,73,W,-13.0,W,143.0,U
Jan 13 2018,STBON,73,RHODEI,87,W,-7.0,W,145.0,O
Jan 9 2018,RHODEI,72,STL,65,W,+7.5,L,131.0,O
Jan 6 2018,RHODEI,81,GWASH,60,W,+6.5,W,134.0,O
Jan 3 2018,LASAL,62,RHODEI,74,W,-12.5,L,144.0,U
Nov 28 2017,BROWN,62,RHODEI,86,W,-20.0,W,153.0,U
Nov 24 2017,VIRGA,70,RHODEI,55,L,+6.0,L,126.5,U
Nov 23 2017,RHODEI,75,SETON,74,W,-4.0,W,146.5,O
Nov 19 2017,HOLYC,66,RHODEI,88,W,0.0,,0.0,
Nov 13 2017,RHODEI,81,NEV,88,L,-2.0,L,152.5,O
Nov 10 2017,NCASH,60,RHODEI,84,W,0.0,,0.0,
Dec 30 2017,GMASN,64,RHODEI,83,W,-17.5,W,140.0,O
Dec 27 2017,FLAGC,60,RHODEI,80,W,-13.0,W,153.5,U
Dec 21 2017,IONA,74,RHODEI,80,W,-12.0,L,149.5,O
Dec 16 2017,COLCH,62,RHODEI,68,W,-10.5,L,135.0,U
Dec 6 2017,RHODEI,64,ALA,68,L,-3.5,L,145.0,U
Dec 2 2017,PROV,68,RHODEI,75,W,-3.5,W,142.5,O
Feb 27 2018,STJOE,78,RHODEI,48,L,-13.5,L,147.5,U
Feb 23 2018,DAYTN,56,RHODEI,81,W,-10.5,W,144.0,U
Feb 20 2018,RHODEI,95,LASAL,93,W,+7.0,L,146.5,O
Feb 16 2018,RHODEI,74,STBON,77,L,+2.5,L,150.5,O
Feb 13 2018,RICHM,67,RHODEI,85,W,-13.5,W,145.0,O
Feb 9 2018,DAVID,59,RHODEI,72,W,-5.5,W,143.5,U
Feb 2 2018,RHODEI,81,VACOM,68,W,+5.5,W,150.0,U
Mar 10 2018,STJOE,87,RHODEI,90,W,-8.5,L,141.0,O
Mar 9 2018,VACOM,67,RHODEI,76,W,-8.0,W,147.5,U
Mar 2 2018,RHODEI,61,DAVID,63,L,-1.5,L,144.5,U
