Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,MCNEE,74,NICHL,78,L,0.0,,0.0,
2017,MCNEE,56,NEWOR,75,L,0.0,,0.0,
2017,NWST,78,MCNEE,65,L,0.0,,0.0,
2017,C.ARK,72,MCNEE,82,W,0.0,,0.0,
2017,MCNEE,75,SELA,79,L,0.0,,0.0,
2017,MCNEE,49,HOUBPT,60,L,0.0,,0.0,
2017,SAMHO,74,MCNEE,67,L,0.0,,0.0,
2017,SFA,54,MCNEE,69,W,0.0,,0.0,
2016,MCNEE,64,NEWOR,76,L,0.0,,0.0,
2016,INCAR,76,MCNEE,79,W,0.0,,0.0,
2016,NWST,74,MCNEE,75,W,0.0,,0.0,
2016,MCNEE,67,ABILE,75,L,0.0,,0.0,
2016,SAMHO,68,MCNEE,72,W,0.0,,0.0,
2016,TEXCC,77,MCNEE,68,L,0.0,,0.0,
2016,HOUBPT,82,MCNEE,73,L,0.0,,0.0,
2016,MCNEE,57,SFA,86,L,0.0,,0.0,
2015,NEWOR,61,MCNEE,68,W,0.0,,0.0,
2015,MCNEE,84,INCAR,86,L,0.0,,0.0,
2015,MCNEE,67,NWST,93,L,0.0,,0.0,
2015,ABILE,56,MCNEE,63,W,0.0,,0.0,
2015,MCNEE,60,SAMHO,69,L,0.0,,0.0,
2015,MCNEE,61,TEXCC,71,L,0.0,,0.0,
2015,HOUBPT,68,MCNEE,56,L,0.0,,0.0,
2017,MCNEE,68,TEXST,80,L,0.0,,0.0,
2017,LSUALX,78,MCNEE,80,W,0.0,,0.0,
2017,MCNEE,65,MEMPH,104,L,0.0,,0.0,
2017,SO.NO,73,MCNEE,96,W,0.0,,0.0,
2017,LACOL,85,MCNEE,75,L,0.0,,0.0,
2017,MCNEE,65,PURDU,109,L,0.0,,0.0,
2016,MCNEE,73,CMICH,74,L,0.0,,0.0,
2016,TEXST,70,MCNEE,67,L,0.0,,0.0,
2016,DILLAR,79,MCNEE,80,W,0.0,,0.0,
2016,MCNEE,56,OKLA,85,L,0.0,,0.0,
2016,LACOL,73,MCNEE,70,L,0.0,,0.0,
2016,MCNEE,70,LSU,81,L,0.0,,0.0,
2015,MCNEE,72,LSU,83,L,0.0,,0.0,
2015,JARVS,70,MCNEE,85,W,0.0,,0.0,
2015,LACOL,63,MCNEE,90,W,0.0,,0.0,
2015,MCNEE,39,BAYLR,80,L,0.0,,0.0,
2014,MCNEE,71,RHODEI,76,L,-18.0,W,148.5,U
2014,MCNEE,62,E.CAR,91,L,-12.5,L,154.5,U
2014,STLMN,72,MCNEE,81,W,0.0,,0.0,
2014,MCNEE,70,GAST,96,L,-17.0,L,156.5,O
2014,LACOL,83,MCNEE,92,W,0.0,,0.0,
2014,MCNEE,66,ULLAF,92,L,0.0,,0.0,
2014,MCNEE,56,MICHS,98,L,0.0,,0.0,
2017,MCNEE,79,NWST,72,W,0.0,,0.0,
2017,MCNEE,57,NCST,89,L,0.0,,0.0,
2017,MCNEE,70,TULAN,63,W,0.0,,0.0,
2017,NCCEN,74,MCNEE,66,L,0.0,,0.0,
2017,MCNEE,56,SMU,92,L,0.0,,0.0,
2017,ULLAF,92,MCNEE,72,L,0.0,,0.0,
2016,MCNEE,53,UCLA,67,L,-28.5,W,154.0,U
2016,LSUALX,72,MCNEE,77,W,0.0,,0.0,
2016,MCNEE,60,INDY,105,L,-30.5,L,155.5,O
2016,MCNEE,64,ULLAF,97,L,0.0,,0.0,
2015,MCNEE,66,MISST,47,W,0.0,,0.0,
2015,CMICH,87,MCNEE,58,L,0.0,,0.0,
2015,TOLDO,83,MCNEE,69,L,0.0,,0.0,
2015,LSUALX,68,MCNEE,84,W,0.0,,0.0,
2015,MCNEE,50,TCU,68,L,0.0,,0.0,
2015,ULLAF,70,MCNEE,80,W,0.0,,0.0,
2015,SO.NO,63,MCNEE,74,W,0.0,,0.0,
2014,MCNEE,52,LSU,79,L,0.0,,0.0,
2014,MCNEE,36,SD.ST,65,L,0.0,,0.0,
2014,MCNEE,50,LATEC,64,L,0.0,,0.0,
2014,MCNEE,60,TEXAM,73,L,0.0,,0.0,
2014,MCNEE,59,SMU,88,L,0.0,,0.0,
2013,MCNEE,63,UNC,97,L,-24.5,L,153.0,O
2013,MCNEE,80,TEXTK,75,W,0.0,,0.0,
2017,MCNEE,70,TEXCC,81,L,0.0,,0.0,
2017,HOUBPT,81,MCNEE,79,L,0.0,,0.0,
2017,ABILE,82,MCNEE,78,L,0.0,,0.0,
2017,TEXCC,73,MCNEE,66,L,0.0,,0.0,
2017,NEWOR,69,MCNEE,63,L,0.0,,0.0,
2017,MCNEE,57,LAMAR,77,L,0.0,,0.0,
2017,MCNEE,87,INCAR,79,W,0.0,,0.0,
2016,MCNEE,77,LAMAR,74,W,0.0,,0.0,
2016,NICHL,69,MCNEE,71,W,0.0,,0.0,
2016,C.ARK,88,MCNEE,82,L,0.0,,0.0,
2016,LAMAR,87,MCNEE,76,L,0.0,,0.0,
2016,SELA,79,MCNEE,76,L,0.0,,0.0,
2016,MCNEE,78,NWST,87,L,0.0,,0.0,
2016,NEWOR,76,MCNEE,87,W,0.0,,0.0,
2016,MCNEE,56,NICHL,71,L,0.0,,0.0,
2016,MCNEE,80,SELA,82,L,0.0,,0.0,
2015,NICHL,78,MCNEE,83,W,0.0,,0.0,
2015,MCNEE,77,C.ARK,60,W,0.0,,0.0,
2015,MCNEE,53,LAMAR,58,L,0.0,,0.0,
2015,SELA,69,MCNEE,74,W,0.0,,0.0,
2015,NWST,75,MCNEE,72,L,0.0,,0.0,
2015,MCNEE,71,NEWOR,81,L,0.0,,0.0,
2017,LAMAR,90,MCNEE,83,L,0.0,,0.0,
2017,MCNEE,74,SAMHO,79,L,0.0,,0.0,
2016,NICHL,94,MCNEE,90,L,+1.5,L,139.5,O
2016,MCNEE,85,C.ARK,77,W,0.0,,0.0,
2015,MCNEE,89,NWST,96,L,-7.0,P,161.0,O
2015,SELA,60,MCNEE,62,W,-4.0,L,138.0,U
2015,C.ARK,68,MCNEE,70,W,0.0,,0.0,
2015,LAMAR,69,MCNEE,70,W,0.0,,0.0,
2014,MCNEE,62,ORALR,66,L,-8.0,W,142.5,U
2014,MCNEE,79,HOUBPT,77,W,0.0,,0.0,
2014,MCNEE,51,TEXCC,67,L,0.0,,0.0,
2014,ABILE,91,MCNEE,95,W,0.0,,0.0,
2013,MCNEE,65,SELA,85,L,-1.0,L,126.5,O
2013,MCNEE,62,NICHL,59,W,-1.0,W,129.5,U
2013,MCNEE,91,NICHL,88,W,0.0,,0.0,
2013,MCNEE,68,SELA,79,L,0.0,,0.0,
2013,C.ARK,68,MCNEE,67,L,0.0,,0.0,
2012,MCNEE,63,TOLDO,76,L,-4.0,L,143.5,U
2012,MCNEE,49,LAMAR,70,L,-8.0,L,140.0,U
2012,MCNEE,92,TEXAR,72,W,-7.5,W,141.5,O
2012,TEXSA,74,MCNEE,78,W,+1.5,W,138.0,O
2012,MCNEE,68,LAMAR,78,L,0.0,,0.0,
2011,BC,82,MCNEE,64,L,+5.0,L,141.5,O
2011,TEXSA,75,MCNEE,72,L,-2.5,L,140.5,O
2011,TEXST,83,MCNEE,91,W,-2.0,W,151.0,O
2011,NICHL,54,MCNEE,61,W,-3.5,W,124.5,U
2011,LAMAR,74,MCNEE,92,W,0.0,,0.0,
2011,SELA,81,MCNEE,74,L,0.0,,0.0,
2010,C.ARK,76,MCNEE,72,L,0.0,,0.0,
