Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 31 2018,DUQU,75,GWASH,73,L,-3.0,L,130.0,O
Jan 28 2018,GWASH,52,STBON,70,L,-10.0,L,137.5,U
Jan 20 2018,GWASH,63,VACOM,87,L,-7.5,L,140.0,O
Jan 17 2018,GMASN,68,GWASH,80,W,-6.0,W,134.5,O
Jan 13 2018,GWASH,68,RICHM,78,L,-2.0,L,130.5,O
Jan 10 2018,GWASH,45,DAVID,72,L,-8.5,L,136.5,U
Jan 6 2018,RHODEI,81,GWASH,60,L,+6.5,L,134.0,O
Jan 3 2018,GWASH,52,DUQU,69,L,0.0,L,130.5,U
Nov 29 2017,MORGN,66,GWASH,73,W,0.0,,0.0,
Nov 24 2017,GWASH,59,KANST,67,L,-13.0,W,137.0,U
Nov 23 2017,GWASH,64,XAVIR,83,L,-18.0,L,149.0,U
Nov 20 2017,RIDER,67,GWASH,65,L,-5.0,L,149.0,U
Nov 18 2017,HAMPT,57,GWASH,65,W,0.0,,0.0,
Nov 14 2017,GWASH,67,FLAST,87,L,-16.5,L,151.5,O
Nov 10 2017,HOWRD,75,GWASH,84,W,0.0,,0.0,
Dec 30 2017,STJOE,64,GWASH,70,W,-2.5,W,131.0,O
Dec 23 2017,HARVD,48,GWASH,58,W,-5.0,W,128.5,U
Dec 20 2017,NH,64,GWASH,68,W,0.0,,0.0,
Dec 16 2017,MIAMI,59,GWASH,50,L,+8.0,L,132.0,U
Dec 9 2017,GWASH,54,PENST,74,L,-12.5,L,137.0,U
Dec 6 2017,PRNCE,60,GWASH,71,W,-4.0,W,127.5,O
Dec 3 2017,TEMPL,67,GWASH,71,W,+11.0,W,133.5,O
Feb 28 2018,FORDM,56,GWASH,72,W,-7.5,W,132.0,U
Feb 24 2018,GWASH,53,STL,62,L,-5.5,L,126.0,U
Feb 21 2018,RICHM,77,GWASH,103,W,-3.5,W,137.5,O
Feb 17 2018,VACOM,56,GWASH,80,W,+2.5,W,146.0,U
Feb 14 2018,GWASH,83,UMASS,72,W,-3.5,W,136.0,O
Feb 10 2018,GWASH,65,GMASN,72,L,-1.5,L,140.0,U
Feb 7 2018,LASAL,69,GWASH,80,W,+2.5,W,136.0,O
Feb 3 2018,DAVID,87,GWASH,58,L,+6.5,L,134.0,O
Mar 8 2018,GWASH,63,STL,70,L,-2.0,L,127.0,O
Mar 7 2018,FORDM,72,GWASH,78,W,-6.0,P,130.5,O
Mar 3 2018,GWASH,78,DAYTN,88,L,-5.5,L,138.0,O
