Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,EKENT,79,TNTEC,66,L,-3.5,L,141.5,O
2017,MORHD,73,TNTEC,76,W,+2.5,W,150.5,U
2017,TNTEC,70,BELMT,82,L,-13.5,W,150.5,O
2017,TNTEC,80,TN.ST,74,W,-10.0,W,136.0,O
2017,JAXST,74,TNTEC,59,L,+1.5,L,136.0,U
2017,TNTEC,78,SEMIZ,83,L,-3.0,L,141.5,O
2017,MURRAY,67,TNTEC,71,W,+4.0,W,147.5,U
2017,APEAY,67,TNTEC,76,W,-6.5,W,155.0,U
2016,BELMT,79,TNTEC,89,W,+3.0,W,169.0,U
2016,TN.ST,79,TNTEC,81,W,-4.0,L,148.0,O
2016,TNTEC,89,EKENT,83,W,-1.0,W,167.5,O
2016,TNTEC,74,MORHD,81,L,-5.5,L,140.5,O
2016,SEMIZ,55,TNTEC,91,W,-16.5,W,154.0,U
2016,TNTEC,90,TNMAR,96,L,-3.0,L,143.5,O
2016,TNTEC,72,APEAY,66,W,-2.0,W,152.0,U
2016,TNTEC,71,MURRAY,65,W,-6.5,W,143.5,U
2016,SIUED,63,TNTEC,86,W,-7.5,W,147.5,O
2015,TNTEC,53,BELMT,71,L,-9.0,L,150.0,U
2015,TNTEC,56,TN.ST,64,L,+7.5,L,132.0,U
2015,EKENT,81,TNTEC,83,W,+3.0,W,135.5,O
2015,MORHD,78,TNTEC,74,L,-1.0,L,134.0,O
2015,TNTEC,61,SEMIZ,65,L,-4.0,P,136.5,U
2017,HIWASE,47,TNTEC,80,W,0.0,,0.0,
2017,TNTEC,57,OHIO,68,L,-16.0,W,149.5,U
2017,TNTEC,68,SUTHR,80,L,0.0,,0.0,
2017,SAMHO,78,TNTEC,71,L,-6.5,L,157.5,U
2017,ALA&M,61,TNTEC,95,W,0.0,,0.0,
2017,CMICH,86,TNTEC,74,L,+4.5,L,160.5,U
2017,TNTEC,55,GATEC,70,L,-7.0,L,150.0,U
2016,MSVAL,64,TNTEC,101,W,0.0,,0.0,
2016,CINCLR,66,TNTEC,91,W,0.0,,0.0,
2016,ROBMO,72,TNTEC,85,W,0.0,,0.0,
2016,JACKS,82,TNTEC,86,W,0.0,,0.0,
2016,TNTEC,63,NMXST,76,L,0.0,,0.0,
2016,TNTEC,70,AIRFO,80,L,-8.5,L,145.0,O
2016,PIEDMT,72,TNTEC,110,W,0.0,,0.0,
2015,TNTEC,68,TULAN,73,L,-7.0,W,0.0,
2015,TNTEC,65,SELA,86,L,0.0,,0.0,
2015,SELA,62,TNTEC,81,W,0.0,,0.0,
2015,CHATT,67,TNTEC,69,W,-4.0,L,0.0,
2015,TNTEC,58,USC,70,L,-9.0,L,0.0,
2015,PIEDIN,29,TNTEC,83,W,0.0,,0.0,
2014,UTVAL,71,TNTEC,74,W,0.0,,0.0,
2014,E.TEN,83,TNTEC,98,W,0.0,,0.0,
2017,TNTEC,72,SIUED,66,W,0.0,W,140.0,U
2017,TNTEC,58,MIAOH,66,L,-2.5,L,145.5,U
2017,FURMN,68,TNTEC,62,L,+2.0,L,140.5,U
2017,LIPSC,81,TNTEC,79,L,0.0,,0.0,
2017,TNTEC,68,TENN,74,L,-15.0,W,146.5,U
2017,TNTEC,63,MICHS,71,L,-18.5,W,142.0,U
2017,CROWLY,51,TNTEC,98,W,0.0,,0.0,
2017,TNTEC,79,ALA&M,74,W,0.0,,0.0,
2017,TNTEC,85,LIPSC,104,L,0.0,,0.0,
2016,E.ILL,84,TNTEC,94,W,-8.5,W,138.5,O
2016,TNTEC,63,IOWA,85,L,-20.0,L,150.5,U
2016,MIAOH,64,TNTEC,77,W,0.0,W,142.5,U
2016,TNTEC,69,CHATT,80,L,-12.0,W,144.5,O
2016,TNTEC,57,ARK,83,L,-14.5,L,164.0,U
2016,TNTEC,81,LIPSC,78,W,0.0,,0.0,
2016,E.TEN,61,TNTEC,63,W,-2.0,P,154.0,U
2015,N.FLA,84,TNTEC,87,W,0.0,,0.0,
2015,TNTEC,81,UMKC,60,W,0.0,,0.0,
2015,TNTEC,58,TENN,61,L,-13.0,W,135.0,U
2015,TNTEC,82,N.FLA,80,W,0.0,,0.0,
2015,TNTEC,53,ALA,65,L,-15.5,W,0.0,
2015,HIWASE,48,TNTEC,87,W,0.0,,0.0,
2015,LIPSC,79,TNTEC,84,W,0.0,,0.0,
2017,TNTEC,71,EKENT,75,L,-1.5,L,144.0,O
2017,TNTEC,68,MORHD,73,L,-7.0,W,150.5,U
2017,TNTEC,79,JAXST,78,W,-6.5,W,137.5,O
2017,BELMT,70,TNTEC,83,W,+10.0,W,146.0,O
2017,TN.ST,72,TNTEC,59,L,+2.0,L,138.5,U
2017,TNTEC,87,E.ILL,68,W,-6.0,W,143.0,O
2017,TNMAR,75,TNTEC,46,L,+1.5,L,148.5,U
2016,EKENT,82,TNTEC,92,W,-2.0,W,164.5,O
2016,MORHD,69,TNTEC,59,L,0.0,L,144.0,U
2016,TNTEC,86,BELMT,95,L,-8.0,L,165.0,O
2016,JAXST,70,TNTEC,72,W,-12.0,L,146.0,U
2016,TNTEC,55,TN.ST,85,L,-2.5,L,151.0,U
2016,TNTEC,68,JAXST,58,W,+7.5,W,147.0,U
2015,TNTEC,67,EKENT,70,L,-10.5,W,139.5,U
2015,TNTEC,73,MORHD,86,L,-7.5,L,143.0,O
2015,BELMT,88,TNTEC,82,L,+3.0,L,146.0,O
2015,TNTEC,79,E.TEN,87,L,-5.5,L,144.5,O
2015,TNTEC,68,JAXST,82,L,+2.5,L,131.5,O
2015,TN.ST,52,TNTEC,71,W,-11.0,W,130.5,U
2015,JAXST,59,TNTEC,72,W,-7.0,W,131.5,U
2014,TNTEC,67,EKENT,74,L,-11.5,W,147.0,U
2017,MURRAY,85,TNTEC,84,L,+4.0,W,149.5,O
2016,TNTEC,59,OLDDO,75,L,-8.0,L,137.0,U
2016,APEAY,92,TNTEC,72,L,-4.5,L,154.0,O
2014,TNTEC,61,MORHD,76,L,-5.0,L,149.0,U
2014,SIUED,67,TNTEC,74,W,-5.0,W,144.5,U
2014,TNTEC,91,MORHD,84,W,-8.5,W,147.5,O
2013,MORHD,66,TNTEC,72,W,+1.5,W,140.5,U
2012,TNTEC,43,GAST,74,L,-9.0,L,138.0,U
2012,TNTEC,58,MURRAY,78,L,-8.0,L,140.0,U
2012,SEMIZ,73,TNTEC,77,W,-4.0,P,143.5,O
2011,TNTEC,66,WMICH,74,L,-7.5,L,150.0,U
2011,TNTEC,73,MORHD,80,L,-9.0,W,132.5,O
2011,TNTEC,64,MURRAY,59,W,-8.0,W,134.0,U
2011,TNMAR,59,TNTEC,83,W,-7.0,W,145.5,U
2010,TNTEC,47,MORHD,76,L,-12.0,L,140.0,U
2010,TNTEC,68,APEAY,65,W,-8.5,W,146.5,U
2009,TNTEC,75,TNMAR,93,L,-11.5,L,151.5,O
2008,TNTEC,74,MURRAY,77,L,-6.5,W,144.0,O
