Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,COLGT,70,AMERN,65,W,-3.0,W,124.0,O
2017,LEHIH,76,COLGT,62,L,0.0,,0.0,
2017,LOYMD,49,COLGT,52,W,0.0,,0.0,
2017,COLGT,67,BOSTU,58,W,0.0,,0.0,
2017,BUCKN,83,COLGT,69,L,0.0,,0.0,
2017,COLGT,79,ARMY,76,W,0.0,,0.0,
2017,COLGT,55,NAVY,67,L,0.0,,0.0,
2017,HOLYC,67,COLGT,61,L,0.0,,0.0,
2017,AMERN,67,COLGT,64,L,0.0,,0.0,
2016,AMERN,54,COLGT,49,L,0.0,,0.0,
2016,COLGT,70,LEHIH,79,L,0.0,,0.0,
2016,BOSTU,78,COLGT,85,W,0.0,,0.0,
2016,COLGT,84,BUCKN,73,W,0.0,,0.0,
2016,ARMY,66,COLGT,80,W,0.0,,0.0,
2016,NAVY,71,COLGT,68,L,0.0,,0.0,
2016,COLGT,63,HOLYC,65,L,0.0,,0.0,
2016,COLGT,56,AMERN,37,W,0.0,,0.0,
2015,COLGT,71,BUCKN,69,W,0.0,,0.0,
2015,LAFAY,59,COLGT,54,L,0.0,,0.0,
2015,LOYOL,58,COLGT,59,W,0.0,,0.0,
2017,UNION,68,COLGT,91,W,0.0,,0.0,
2017,COLGT,78,COLUM,81,L,-6.5,W,140.5,O
2017,COLGT,59,PENST,72,L,-9.5,L,142.0,U
2017,COLGT,68,NJIT,74,L,0.0,,0.0,
2017,COLGT,67,CORNL,63,W,0.0,,0.0,
2017,COLGT,55,SYRA,83,L,0.0,,0.0,
2016,COLGT,71,UMBC,63,W,0.0,,0.0,
2016,COLGT,58,FORDM,84,L,0.0,,0.0,
2016,COLGT,67,ALBNY,88,L,0.0,,0.0,
2016,CORNL,101,COLGT,98,L,0.0,,0.0,
2016,COLGT,66,GMASN,53,W,0.0,,0.0,
2015,COLGT,71,ARZST,78,L,-13.0,W,0.0,
2015,ALBNY,75,COLGT,71,L,0.0,,0.0,
2015,COLGT,71,JMU,77,L,0.0,,0.0,
2015,COLGT,54,CAMBP,48,W,0.0,,0.0,
2015,COLGT,52,CORNL,58,L,0.0,,0.0,
2015,COLGT,52,LASAL,57,L,0.0,,0.0,
2014,COLGT,98,TULAN,86,W,0.0,,0.0,
2014,STFPA,64,COLGT,81,W,0.0,,0.0,
2014,CORNL,58,COLGT,81,W,0.0,,0.0,
2014,COLGT,50,SYRA,69,L,0.0,,0.0,
2014,COLGT,78,WAKE,89,L,0.0,,0.0,
2013,COLGT,51,SYRA,87,L,0.0,,0.0,
2013,COLGT,85,STFPA,76,W,0.0,,0.0,
2017,COLGT,85,LAFAY,75,W,0.0,,0.0,
2017,COLGT,57,DUQU,70,L,0.0,,0.0,
